block,t,dir,rsi,nas_near,in_zone,R,mfe_R,runner,win
2024-11-25_to_2025-02-25,1733512500,SHORT,45.13,0,0,-1.0,0.5262391635232925,False,False
2024-11-25_to_2025-02-25,1733517900,SHORT,45.17,0,0,-1.0,0.3085464333781527,False,False
2024-11-25_to_2025-02-25,1733795100,LONG,55.35,0,0,2.500000000000026,2.5012228384775645,False,True
2024-11-25_to_2025-02-25,1733803200,LONG,64.24,0,0,-1.0,0.18027961736572315,False,False
2024-11-25_to_2025-02-25,1733813100,LONG,49.77,0,0,-1.0,0.19336694789740042,False,False
2024-11-25_to_2025-02-25,1733832000,LONG,63.58,0,0,2.5,2.5228604518504074,False,True
2024-11-25_to_2025-02-25,1733838300,LONG,61.49,0,0,0.0,2.0813543381142505,False,False
2024-11-25_to_2025-02-25,1733849100,LONG,68.48,0,0,0.0,1.1681986136134002,False,False
2024-11-25_to_2025-02-25,1733871600,LONG,62.68,0,0,0.0,1.0606931668855677,False,False
2024-11-25_to_2025-02-25,1733877000,LONG,69.91,0,0,-1.0,0.44739968503361816,False,False
2024-11-25_to_2025-02-25,1733904900,LONG,50.78,0,0,-1.0,0.0017241166981078928,False,False
2024-11-25_to_2025-02-25,1733910300,LONG,52.46,0,0,0.0,2.2265459095239253,False,False
2024-11-25_to_2025-02-25,1733928300,LONG,59.61,0,0,0.3783545648737255,0.6986602102052079,False,True
2024-11-25_to_2025-02-25,1733933700,LONG,72.3,0,0,0.0,1.2485067074516927,False,False
2024-11-25_to_2025-02-25,1733945400,LONG,60.52,0,0,0.0,1.564967093772289,False,False
2024-11-25_to_2025-02-25,1733959800,LONG,58.46,0,0,0.0,1.4955969395119946,False,False
2024-11-25_to_2025-02-25,1733985900,LONG,56.42,0,0,-1.0,0.06190934702755551,False,False
2024-11-25_to_2025-02-25,1734096600,SHORT,33.86,0,0,0.8216788781168173,1.6727670870121714,False,True
2024-11-25_to_2025-02-25,1734102900,SHORT,29.79,0,0,-1.0,0.5134992059290439,False,False
2024-11-25_to_2025-02-25,1734110100,SHORT,42.45,0,0,0.0,1.8904444954479527,False,False
2024-11-25_to_2025-02-25,1734122700,SHORT,32.26,0,0,-1.0,0.9793847454803873,False,False
2024-11-25_to_2025-02-25,1734309000,SHORT,44.09,0,0,-1.0,0.06049917660384813,False,False
2024-11-25_to_2025-02-25,1734360300,SHORT,41.75,0,0,0.08243139537959457,0.6140675858053923,False,True
2024-11-25_to_2025-02-25,1734365700,SHORT,42.54,0,0,-1.0,0.08533775464176993,False,False
2024-11-25_to_2025-02-25,1734382800,SHORT,44.51,0,0,-1.0,0.44274885798917785,False,False
2024-11-25_to_2025-02-25,1734393600,SHORT,40.53,0,0,-1.0,0.9055416351028543,False,False
2024-11-25_to_2025-02-25,1734494400,SHORT,43.14,0,0,-1.0,0.28978615683697373,False,False
2024-11-25_to_2025-02-25,1734507000,SHORT,46.85,0,0,-1.0,0.9213578902513399,False,False
2024-11-25_to_2025-02-25,1734526800,SHORT,38.56,0,0,0.0,2.1584452245668384,False,False
2024-11-25_to_2025-02-25,1734534000,SHORT,26.93,0,0,2.499999999999977,3.264065388169878,True,True
2024-11-25_to_2025-02-25,1734539400,SHORT,35.01,0,0,-1.0,0.015431886134710826,False,False
2024-11-25_to_2025-02-25,1734548400,SHORT,40.54,0,0,0.0,1.9317258995673474,False,False
2024-11-25_to_2025-02-25,1734553800,SHORT,17.13,0,0,-1.0,0.30621736650431775,False,False
2024-11-25_to_2025-02-25,1734612300,SHORT,33.14,0,0,0.2542524321875992,0.916937833244005,False,True
2024-11-25_to_2025-02-25,1734619500,SHORT,26.69,0,0,-1.0,0.4757420675537279,False,False
2024-11-25_to_2025-02-25,1734651000,SHORT,43.12,0,0,-1.0,1.1177761521580523,False,False
2024-11-25_to_2025-02-25,1735540200,SHORT,49.31,0,0,0.0,1.7876272434188085,False,False
2024-11-25_to_2025-02-25,1735545600,SHORT,32.1,0,0,0.0,1.0569420175802464,False,False
2024-11-25_to_2025-02-25,1735570800,SHORT,45.55,0,0,-0.4350431166145887,0.5567565027373872,False,False
2024-11-25_to_2025-02-25,1735623000,SHORT,49.58,0,0,-1.0,0.21339950372212946,False,False
2024-11-25_to_2025-02-25,1736125200,LONG,57.51,0,0,-1.0,0.03218229973514841,False,False
2024-11-25_to_2025-02-25,1736354700,LONG,68.55,0,0,-1.0,0.04262963977950464,False,False
2024-11-25_to_2025-02-25,1736405100,LONG,63.65,0,0,0.0,1.506854033202447,False,False
2024-11-25_to_2025-02-25,1736418600,LONG,59.58,0,0,0.0,2.024482237442235,False,False
2024-11-25_to_2025-02-25,1736429400,LONG,70.57,0,0,-1.0,0.5057281453195219,False,False
2024-11-25_to_2025-02-25,1736459100,LONG,51.49,0,0,-1.0,0.36980231765524546,False,False
2024-11-25_to_2025-02-25,1736475300,LONG,56.85,0,0,0.0,2.1611008237024496,False,False
2024-11-25_to_2025-02-25,1736487000,LONG,61.67,0,0,0.0,2.177897574123948,False,False
2024-11-25_to_2025-02-25,1736514000,LONG,49.86,0,0,-1.0,0.3067820751616094,False,False
2024-11-25_to_2025-02-25,1736527500,LONG,62.95,0,0,-1.0,0.18857515422038879,False,False
2024-11-25_to_2025-02-25,1736726400,LONG,54.52,0,0,-1.0,0.19902448589431748,False,False
2024-11-25_to_2025-02-25,1736740800,LONG,49.98,0,0,-0.9999999999999537,0.28484231943031485,False,False
2024-11-25_to_2025-02-25,1736757000,LONG,47.34,0,0,-1.0,0.41382780235209327,False,False
2024-11-25_to_2025-02-25,1736814600,LONG,60.12,0,0,-1.0,0.8833963894380056,False,False
2024-11-25_to_2025-02-25,1737129600,LONG,62.9,0,0,-1.0,0.3892386949055617,False,False
2024-11-25_to_2025-02-25,1737620100,LONG,53.75,0,0,-1.0,0.27514641720058386,False,False
2024-11-25_to_2025-02-25,1737649800,LONG,45.05,0,0,1.6518035249114495,2.0000704043557507,False,True
2024-11-25_to_2025-02-25,1737668700,LONG,48.46,0,1,2.5,2.7035712120292352,False,True
2024-11-25_to_2025-02-25,1737678600,LONG,53.32,0,0,2.5,2.512363315089653,False,True
2024-11-25_to_2025-02-25,1737684000,LONG,44.75,0,0,0.6859266768035109,1.7246719603536462,False,True
2024-11-25_to_2025-02-25,1737696600,LONG,52.96,0,0,-1.0,0.5895827108853674,False,False
2024-11-25_to_2025-02-25,1737710100,LONG,60.32,0,0,0.0,1.5448344820198727,False,False
2024-11-25_to_2025-02-25,1737715500,LONG,54.12,0,0,2.5000000000000573,2.5209507296633484,False,True
2024-11-25_to_2025-02-25,1737723600,LONG,,0,0,-1.0,0.4036243822075809,False,False
2024-11-25_to_2025-02-25,1737730800,LONG,62.21,0,0,-1.0,0.07769524436799749,False,False
2024-11-25_to_2025-02-25,1737972900,LONG,60.65,0,0,-1.0,0.35323463147733897,False,False
2024-11-25_to_2025-02-25,1737978300,LONG,67.4,0,0,-0.999999999999939,0.24142556045209607,False,False
2024-11-25_to_2025-02-25,1738024200,LONG,50.09,0,1,2.5,3.137197214867754,True,True
2024-11-25_to_2025-02-25,1738110600,LONG,61.17,0,1,0.0,1.104787178323145,False,False
2024-11-25_to_2025-02-25,1738570500,LONG,63.17,0,0,1.2786867996001252,2.365128636817994,False,True
2024-11-25_to_2025-02-25,1738580400,LONG,63.7,0,0,2.500000000000037,2.5519069017168485,False,True
2024-11-25_to_2025-02-25,1738689300,LONG,66.65,0,0,2.4999999999999774,2.735252383363146,False,True
2024-11-25_to_2025-02-25,1738701900,LONG,60.78,0,0,-1.0,0.01032181958933053,False,False
2024-11-25_to_2025-02-25,1738714500,LONG,52.53,0,0,-1.0,0.2866894197952348,False,False
2024-11-25_to_2025-02-25,1738725300,LONG,65.28,0,0,2.4999999999999756,2.55266645341125,False,True
2024-11-25_to_2025-02-25,1738734300,LONG,66.13,0,0,2.4999999999999543,2.7700942072558865,False,True
2024-11-25_to_2025-02-25,1738741500,LONG,61.43,0,0,0.0,1.1656259292298843,False,False
2024-11-25_to_2025-02-25,1738767600,LONG,60.27,0,0,-0.8425521969460873,0.3152072296665767,False,False
2024-11-25_to_2025-02-25,1738806300,LONG,54.08,0,0,-1.0,0.36983888852650876,False,False
2024-11-25_to_2025-02-25,1738843200,LONG,59.3,0,0,-1.0,0.1424013581548126,False,False
2024-11-25_to_2025-02-25,1738877400,LONG,53.97,0,0,2.5,4.151259331612734,True,True
2024-11-25_to_2025-02-25,1738886400,LONG,58.55,0,0,0.0,2.4945665698879025,False,False
2024-11-25_to_2025-02-25,1738891800,LONG,67.32,0,0,-1.0,0.5363984674329482,False,False
2024-11-25_to_2025-02-25,1738918800,LONG,57.43,0,0,-1.0,0.1566734324427964,False,False
2024-11-25_to_2025-02-25,1738938600,LONG,68.39,0,0,0.4900149963233081,0.6411941473808702,False,True
2024-11-25_to_2025-02-25,1739149200,LONG,57.16,0,0,2.5,2.640985410016136,False,True
2024-11-25_to_2025-02-25,1739159100,LONG,63.11,0,0,2.5000000000000364,2.9695321249800704,False,True
2024-11-25_to_2025-02-25,1739167200,LONG,71.97,0,0,2.5,2.807392438777068,False,True
2024-11-25_to_2025-02-25,1739172600,LONG,87.76,0,0,1.6196084143068536,1.8948835854435186,False,True
2024-11-25_to_2025-02-25,1739179800,LONG,82.25,0,0,2.5,2.572945664501475,False,True
2024-11-25_to_2025-02-25,1739188800,LONG,72.43,0,0,0.0,1.0304227578031837,False,False
2024-11-25_to_2025-02-25,1739197800,LONG,61.76,0,0,2.5,2.659867680100537,False,True
2024-11-25_to_2025-02-25,1739220300,LONG,50.25,0,0,2.5,3.7687828534011842,True,True
2024-11-25_to_2025-02-25,1739230200,LONG,69.21,0,0,0.0,1.9441512973851356,False,False
2024-11-25_to_2025-02-25,1739238300,LONG,78.93,0,0,-1.0,0.1327428053021636,False,False
2024-11-25_to_2025-02-25,1739244600,LONG,46.37,0,0,-1.0,0.6751318579348272,False,False
2024-11-25_to_2025-02-25,1739290500,LONG,55.2,0,0,-1.0,0.24333177351428065,False,False
2024-11-25_to_2025-02-25,1739378700,LONG,60.31,0,0,0.2263275525504302,0.794409709452008,False,True
2024-11-25_to_2025-02-25,1739391300,LONG,52.5,0,0,2.5,2.5288821915692887,False,True
2024-11-25_to_2025-02-25,1739403900,LONG,56.58,0,0,0.0,1.9903266414894498,False,False
2024-11-25_to_2025-02-25,1739997000,LONG,58.12,0,0,0.9958575229801113,2.017114175132961,False,True
2024-11-25_to_2025-02-25,1740008700,LONG,56.35,0,0,0.0,2.202287910315598,False,False
2024-11-25_to_2025-02-25,1740017700,LONG,52.98,0,0,2.5,2.9365011900712275,False,True
2024-11-25_to_2025-02-25,1740099600,LONG,50.09,0,0,-1.0,0.041659227518939024,False,False
2024-11-25_to_2025-02-25,1740135600,LONG,53.16,0,0,-1.0,0.31089328778843744,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1772130600,LONG,51.43,0,0,-0.12182883282375888,0.9592270170607591,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1772136000,LONG,57.16,0,0,-1.0,0.43826854646186275,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1772511300,LONG,54.71,0,0,-1.0,0.03953127205986397,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1772644500,SHORT,42.87,0,0,0.0,1.0365796710423871,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1772784900,SHORT,49.11,0,0,2.5,2.709999398713381,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1772790300,SHORT,39.11,0,0,-1.0,0.6254447448943257,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1772797500,SHORT,38.7,0,0,0.0,2.2166077143337097,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773118800,LONG,56.66,0,0,0.0,1.2677920449532418,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773128700,LONG,59.21,0,0,-1.0,0.6857612418428762,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773140400,LONG,51.88,0,0,0.0,2.0240219183773975,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773146700,LONG,56.69,0,0,-1.0,0.9750502178852853,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773154800,LONG,59.3,0,0,-1.0,0.3134443162463559,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773197100,LONG,52.97,0,0,-1.0,0.04185408145239698,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773307800,LONG,62.76,0,0,-1.0,0.2309961159945397,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773319500,LONG,49.76,0,0,-1.0,0.0,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773413100,SHORT,36.53,0,0,1.2037437046787838,2.0689535197261004,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773424800,SHORT,39.05,0,0,2.5,3.1025957605056544,True,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773430200,SHORT,35.29,0,0,0.0,1.4172978431796734,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773616500,SHORT,35.24,0,0,-1.0,0.2460145002314546,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773622800,SHORT,50.12,0,0,-1.0,0.11786373170916206,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773646200,SHORT,41.07,0,0,-1.0,0.6085732890963769,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773654300,SHORT,36.62,0,0,-1.0,0.01003706232020288,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1773677700,SHORT,45.12,0,0,-1.0,0.2070598009618941,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774003500,SHORT,37.42,0,0,-1.0,0.1568065231513657,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774014300,SHORT,43.8,0,0,2.5,2.663794391849048,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774030500,SHORT,35.93,0,0,0.0,1.003599699916023,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774221300,SHORT,33.39,0,0,2.4999999999999907,3.2080998654421573,True,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774233900,SHORT,34.34,0,0,0.0,2.2940372402697395,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774243800,SHORT,36.25,0,0,2.500000000000006,2.8482121349353964,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774249200,SHORT,26.62,0,0,-1.0,0.03473123230725911,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774312200,SHORT,41.32,0,0,-0.5425345388920263,0.6821394939734642,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774323000,SHORT,47.39,0,0,-1.0,0.7710236826441305,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774825200,SHORT,44.11,0,0,0.0,1.1755723473031008,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774963800,LONG,52.92,0,0,2.5,2.760828975562026,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774974600,LONG,60.31,0,0,2.4999999999999862,2.5082942296847546,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1774999800,LONG,65.85,0,0,1.7937614504270956,2.014442408812965,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775024100,LONG,57.03,0,0,1.922500377817798,2.414276203196529,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775038500,LONG,53.0,0,0,0.0,1.2010008340283431,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775054700,LONG,60.01,0,0,-1.0,0.8422197526777341,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775082600,LONG,57.05,0,0,-1.0,0.9237129313195833,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775154600,LONG,51.09,0,0,-1.0,0.5429075885859646,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775548800,LONG,49.02,0,0,-1.0,0.36784738904318465,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775561400,LONG,44.69,0,0,-1.0,0.34245195424047903,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775581200,LONG,51.96,0,0,0.0,1.5515741429525733,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775589300,LONG,52.61,0,0,2.5,2.957236556039158,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775599200,LONG,75.43,0,0,1.0789307461379687,2.3749360335651355,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775605500,LONG,82.21,0,0,-0.7331355996653781,0.06564437559791045,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775739600,LONG,58.1,0,0,0.0,1.2982488170767135,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1775747700,LONG,61.0,0,0,-1.0,0.24906548214049623,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776258900,LONG,54.62,0,0,-1.0,0.6806986117330914,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776294900,LONG,62.35,0,0,-1.0,0.4554326610279797,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776308400,LONG,54.05,0,0,0.0,1.1934469169874256,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776313800,LONG,58.66,0,0,-1.0,0.3373557484140048,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776787200,SHORT,34.07,0,0,0.0,1.3676919661761289,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776799800,SHORT,40.7,0,0,-1.0,0.27955132414514805,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776852000,SHORT,47.72,0,0,0.0,2.2182612794036967,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776857400,SHORT,50.93,0,0,0.0,1.281945162959047,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776862800,SHORT,38.43,0,0,-1.0,0.769959627585119,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776868200,SHORT,41.29,0,0,0.0,1.599291955862359,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776881700,SHORT,44.97,0,1,-0.9999999999999034,0.22012110910463753,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776897000,SHORT,43.31,0,0,0.0,1.5409767780901713,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776906900,SHORT,51.18,0,0,0.0,2.333136503973187,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776912300,SHORT,37.55,0,0,-1.0,0.4974248377598624,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776928500,SHORT,49.26,0,0,-1.0,0.06775347057293905,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776934800,SHORT,41.95,0,0,-1.0,0.6855158443061793,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776965400,SHORT,39.94,0,0,0.9253816528575198,1.763005709853624,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776970800,SHORT,43.25,0,0,0.0,1.906254197072159,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776985200,SHORT,42.78,0,0,-1.0,0.1607402691888459,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1776996900,SHORT,45.35,0,0,-1.0,0.8873571414423111,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777003200,SHORT,35.88,0,0,-1.0,0.0764523852864079,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777011300,SHORT,48.7,0,0,-1.0,0.49128466571620094,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777060800,SHORT,48.56,0,0,0.0,1.9524483725739517,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777245300,SHORT,27.08,0,0,-1.0,0.20702967566765398,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777280400,SHORT,40.8,0,0,0.9968625830598867,2.3771338519119483,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777352400,SHORT,36.55,0,0,2.49999999999997,2.523293618069988,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777363200,SHORT,36.1,0,0,2.5,4.183871906246947,True,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777369500,SHORT,30.44,0,0,0.48410101518584153,2.424280560449727,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777375800,SHORT,29.71,0,0,-0.5982576698693316,0.14933509453345367,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777384800,SHORT,37.7,0,0,-1.0,0.46390532544379337,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777446000,SHORT,39.35,0,0,0.8280891665878923,2.2631419233199126,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777455000,SHORT,32.84,0,0,0.0,1.7618062670352366,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777463100,SHORT,43.19,0,0,2.500000000000035,3.9451190594359735,True,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777468500,SHORT,34.98,0,0,-1.0,0.08292355428135434,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777481100,SHORT,48.98,0,0,0.0,2.0623415279463826,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777487400,SHORT,41.45,0,0,-1.0,0.2805974742178275,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777522500,SHORT,44.48,0,0,-1.0,0.11805423453555743,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777565700,SHORT,44.65,0,0,-1.0,0.21384023816443704,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1777663800,SHORT,51.4,0,0,-1.0,0.22897841946883296,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778057100,LONG,68.94,0,0,-1.0,0.8061916195098038,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778076000,LONG,60.4,0,0,0.3043517879691374,0.41265832671605895,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778111100,LONG,51.44,0,0,-1.0,0.11291100847866847,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778130000,LONG,46.54,0,0,2.4999999999998983,3.1910040673102773,True,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778135400,LONG,64.49,0,0,-1.0,0.5620321819621102,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778149800,LONG,55.37,0,0,0.0,1.5133380144686481,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778155200,LONG,60.77,0,0,0.0,1.1984513789050748,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778165100,LONG,58.44,0,0,-1.0,0.0907175533421575,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778204700,LONG,53.61,0,0,-0.30405355150614344,0.8847402999875954,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778211000,LONG,56.68,0,0,0.0,1.1022303576165136,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778217300,LONG,49.32,0,0,-1.0,0.6137241919500199,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778228100,LONG,46.64,0,0,0.0,1.5559211310588057,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778235300,LONG,52.73,0,0,-1.0,0.15904053198226387,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1778247000,LONG,57.06,0,0,-1.0,0.02706704617814554,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779059700,SHORT,45.0,0,0,2.5,3.4560691668878785,True,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779126300,SHORT,49.1,0,0,-1.0,0.8025973893379061,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779158700,SHORT,43.87,0,0,2.5000000000000213,2.8346844017243398,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779178500,SHORT,47.38,0,0,0.0,1.0499381349583223,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779186600,SHORT,44.27,0,0,2.4999999999999902,3.0657682730336933,True,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779195600,SHORT,46.49,0,0,0.42079941208108124,0.6854900744180332,False,True
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779212700,SHORT,44.76,0,0,0.0,1.9508729072834763,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779218100,SHORT,42.05,0,0,-1.0,0.6841666074852821,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779240600,SHORT,36.36,0,0,-1.0,0.9533660891302793,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779246000,SHORT,37.64,0,0,-1.0,0.14769288815304615,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779339600,SHORT,48.38,0,0,-1.0,0.6135593485627364,False,False
2026-02-25_to_2026-05-25_rerun_customOBbaseline,1779345900,SHORT,40.69,0,0,-1.0,0.43079349655320276,False,False
