cj_t,date,yr,reg,entry,sl,R,capped
1727230500,2024-09-25 02:15,2024,BULL,2664.7,2655.07,-1.0,0
1727236800,2024-09-25 04:00,2024,BULL,2660.29,2659.53,-1.0,0
1727240400,2024-09-25 05:00,2024,BULL,2659.47,2657.24,-1.0,0
1727246700,2024-09-25 06:45,2024,BULL,2654.69,2653.21,-1.0,0
1727250300,2024-09-25 07:45,2024,BULL,2656.99,2651.16,-0.52,0
1727258400,2024-09-25 10:00,2024,BULL,2655.86,2652.18,-0.522,0
1727266500,2024-09-25 12:15,2024,BULL,2659.52,2653.64,-0.94,0
1727278200,2024-09-25 15:30,2024,BULL,2658.17,2653.81,-1.0,0
1727285400,2024-09-25 17:30,2024,BULL,2661.87,2649.11,0.366,0
1727290800,2024-09-25 19:00,2024,BULL,2660.7,2658.64,-1.0,0
1727303400,2024-09-25 22:30,2024,BULL,2659.17,2656.07,-1.0,0
1727311500,2024-09-26 00:45,2024,BULL,2659.06,2655.18,0.143,0
1727316000,2024-09-26 02:00,2024,BULL,2659.43,2657.46,-1.0,0
1727321400,2024-09-26 03:30,2024,BULL,2660.53,2656.78,1.657,0
1727329500,2024-09-26 05:45,2024,BULL,2661.49,2659.56,-1.0,0
1727334000,2024-09-26 07:00,2024,BULL,2660.58,2657.72,2.162,0
1727337600,2024-09-26 08:00,2024,BULL,2666.17,2659.3,0.085,0
1727361000,2024-09-26 14:30,2024,BULL,2665.27,2653.99,0.522,0
1727365500,2024-09-26 15:45,2024,BULL,2671.41,2661.61,-1.0,0
1727369100,2024-09-26 16:45,2024,BULL,2668.14,2662.2,0.52,0
1727388000,2024-09-26 22:00,2024,BULL,2672.37,2670.52,-1.0,0
1727394300,2024-09-26 23:45,2024,BULL,2672.73,2671.77,-1.0,0
1727403300,2024-09-27 02:15,2024,BULL,2669.33,2665.98,-1.0,0
1727417700,2024-09-27 06:15,2024,BULL,2667.92,2662.09,-1.0,0
1727424900,2024-09-27 08:15,2024,BULL,2662.86,2660.63,-1.0,0
1727431200,2024-09-27 10:00,2024,BULL,2663.83,2658.06,-0.324,0
1727442000,2024-09-27 13:00,2024,BULL,2669.36,2662.0,-1.0,0
1727671500,2024-09-30 04:45,2024,BULL,2655.8,2651.8,-0.105,0
1727808300,2024-10-01 18:45,2024,BULL,2661.09,2657.06,-1.0,0
1727815500,2024-10-01 20:45,2024,BULL,2663.28,2657.43,-1.0,0
1727834400,2024-10-02 02:00,2024,BULL,2660.42,2656.09,-1.0,0
1727845200,2024-10-02 05:00,2024,BULL,2654.96,2652.36,-1.0,0
1727859600,2024-10-02 09:00,2024,BULL,2653.88,2648.34,-1.0,0
1727909100,2024-10-02 22:45,2024,BULL,2659.53,2657.79,-1.0,0
1727921700,2024-10-03 02:15,2024,BULL,2658.19,2654.82,-1.0,0
1727928000,2024-10-03 04:00,2024,BULL,2655.79,2653.08,-1.0,0
1727937900,2024-10-03 06:45,2024,BULL,2655.94,2651.08,-1.0,0
1727973000,2024-10-03 16:30,2024,BULL,2659.04,2647.42,-1.0,0
1727980200,2024-10-03 18:30,2024,BULL,2658.71,2654.7,-1.0,0
1727984700,2024-10-03 19:45,2024,BULL,2658.01,2656.61,-1.0,0
1727996400,2024-10-03 23:00,2024,BULL,2656.27,2654.27,2.108,0
1728000900,2024-10-04 00:15,2024,BULL,2656.81,2654.18,1.408,0
1728017100,2024-10-04 04:45,2024,BULL,2664.06,2660.45,-1.0,0
1728037800,2024-10-04 10:30,2024,BULL,2660.02,2656.58,-1.0,0
1728042300,2024-10-04 11:45,2024,BULL,2661.39,2657.21,-1.0,0
1728054000,2024-10-04 15:00,2024,BULL,2666.67,2645.75,-1.0,0
1728294300,2024-10-07 09:45,2024,BULL,2656.52,2650.34,-1.0,0
1728301500,2024-10-07 11:45,2024,BULL,2656.89,2654.81,-1.0,0
1728576900,2024-10-10 16:15,2024,BULL,2627.27,2618.18,-1.0,0
1728602100,2024-10-10 23:15,2024,BULL,2632.47,2627.86,2.285,0
1728609300,2024-10-11 01:15,2024,BULL,2634.69,2631.76,2.852,0
1728640800,2024-10-11 10:00,2024,BULL,2637.08,2635.97,17.104,0
1728648900,2024-10-11 12:15,2024,BULL,2646.16,2638.42,1.28,0
1728670500,2024-10-11 18:15,2024,BULL,2656.91,2656.01,-1.0,0
1728674100,2024-10-11 19:15,2024,BULL,2657.29,2655.84,-1.0,0
1728859500,2024-10-13 22:45,2024,BULL,2650.36,2645.01,-1.0,0
1728866700,2024-10-14 00:45,2024,BULL,2646.7,2644.89,-1.0,0
1728870300,2024-10-14 01:45,2024,BULL,2646.1,2643.19,4.302,0
1728873900,2024-10-14 02:45,2024,BULL,2654.97,2642.97,-1.0,0
1728887400,2024-10-14 06:30,2024,BULL,2664.13,2656.9,-1.0,0
1728900900,2024-10-14 10:15,2024,BULL,2658.34,2656.43,-1.0,0
1728914400,2024-10-14 14:00,2024,BULL,2650.41,2647.41,-1.0,0
1728919800,2024-10-14 15:30,2024,BULL,2646.75,2644.23,-1.0,0
1728923400,2024-10-14 16:30,2024,BULL,2648.79,2643.6,-1.0,0
1728930600,2024-10-14 18:30,2024,BULL,2650.43,2646.97,-1.0,0
1728935100,2024-10-14 19:45,2024,BULL,2652.38,2646.72,-1.0,0
1728945000,2024-10-14 22:30,2024,BULL,2650.04,2645.83,-1.0,0
1728957600,2024-10-15 02:00,2024,BULL,2649.59,2647.06,-1.0,0
1728972900,2024-10-15 06:15,2024,BULL,2644.93,2637.82,1.035,0
1728985500,2024-10-15 09:45,2024,BULL,2653.5,2650.87,-0.464,0
1728995400,2024-10-15 12:30,2024,BULL,2653.85,2645.43,0.84,0
1728999900,2024-10-15 13:45,2024,BULL,2648.72,2645.7,4.014,0
1729014300,2024-10-15 17:45,2024,BULL,2663.64,2658.52,1.807,0
1729024200,2024-10-15 20:30,2024,BULL,2662.29,2659.2,-1.0,0
1729042200,2024-10-16 01:30,2024,BULL,2665.04,2658.54,1.255,0
1729051200,2024-10-16 04:00,2024,BULL,2667.15,2664.95,2.69,0
1729056600,2024-10-16 05:30,2024,BULL,2668.34,2665.28,1.548,0
1729107900,2024-10-16 19:45,2024,BULL,2674.77,2672.53,1.732,0
1729116900,2024-10-16 22:15,2024,BULL,2674.39,2672.96,3.05,0
1729121400,2024-10-16 23:30,2024,BULL,2674.44,2673.15,3.373,0
1729139400,2024-10-17 04:30,2024,BULL,2678.8,2674.36,0.256,0
1729152000,2024-10-17 08:00,2024,BULL,2682.92,2678.62,-1.0,0
1729159200,2024-10-17 10:00,2024,BULL,2683.16,2676.62,-1.0,0
1729170900,2024-10-17 13:15,2024,BULL,2683.18,2672.72,0.391,0
1729180800,2024-10-17 16:00,2024,BULL,2690.14,2687.1,-1.0,0
1729185300,2024-10-17 17:15,2024,BULL,2692.2,2683.16,1.779,0
1729194300,2024-10-17 19:45,2024,BULL,2691.98,2688.56,4.822,0
1729203300,2024-10-17 22:15,2024,BULL,2692.8,2690.68,7.46,0
1729209600,2024-10-18 00:00,2024,BULL,2694.41,2692.17,6.37,0
1729215900,2024-10-18 01:45,2024,BULL,2704.65,2692.61,0.26,0
1729229400,2024-10-18 05:30,2024,BULL,2712.81,2708.48,-1.0,0
1729235700,2024-10-18 07:15,2024,BULL,2705.58,2702.48,-1.0,0
1729242900,2024-10-18 09:15,2024,BULL,2712.09,2701.34,1.161,0
1729274400,2024-10-18 18:00,2024,BULL,2717.03,2713.34,2.034,0
1729464300,2024-10-20 22:45,2024,BULL,2723.5,2719.69,0.316,0
1729475100,2024-10-21 01:45,2024,BULL,2726.29,2720.9,-0.305,0
1729478700,2024-10-21 02:45,2024,BULL,2730.8,2724.6,-1.0,0
1729493100,2024-10-21 06:45,2024,BULL,2730.26,2723.35,0.465,0
1729498500,2024-10-21 08:15,2024,BULL,2732.54,2725.18,0.124,0
1729509300,2024-10-21 11:15,2024,BULL,2736.22,2727.52,-1.0,0
1729514700,2024-10-21 12:45,2024,BULL,2738.58,2732.49,-1.0,0
1729526400,2024-10-21 16:00,2024,BULL,2720.31,2716.33,-0.671,0
1729530000,2024-10-21 17:00,2024,BULL,2724.71,2717.62,-1.0,0
1729539900,2024-10-21 19:45,2024,BULL,2719.89,2713.84,1.866,0
1729549800,2024-10-21 22:30,2024,BULL,2720.17,2718.53,6.751,0
1729557900,2024-10-22 00:45,2024,BULL,2724.78,2720.41,1.499,0
1729578600,2024-10-22 06:30,2024,BULL,2734.02,2728.83,2.423,0
1729586700,2024-10-22 08:45,2024,BULL,2734.96,2731.23,-1.0,0
1729593000,2024-10-22 10:30,2024,BULL,2738.49,2729.51,0.901,0
1729600200,2024-10-22 12:30,2024,BULL,2737.68,2729.24,1.05,0
1729608300,2024-10-22 14:45,2024,BULL,2741.83,2733.22,0.761,0
1729614600,2024-10-22 16:30,2024,BULL,2741.94,2736.45,0.82,0
1729626300,2024-10-22 19:45,2024,BULL,2748.3,2743.64,-1.0,0
1729649700,2024-10-23 02:15,2024,BULL,2738.56,2737.72,11.931,0
1729653300,2024-10-23 03:15,2024,BULL,2740.01,2737.79,3.836,0
1729663200,2024-10-23 06:00,2024,BULL,2752.12,2748.53,-1.0,0
1729667700,2024-10-23 07:15,2024,BULL,2752.36,2747.83,-0.602,0
1729678500,2024-10-23 10:15,2024,BULL,2751.82,2749.64,-1.0,0
1729775700,2024-10-24 13:15,2024,BULL,2742.63,2734.09,-1.0,0
1729782900,2024-10-24 15:15,2024,BULL,2732.38,2722.04,-1.0,0
1729789200,2024-10-24 17:00,2024,BULL,2734.19,2725.26,-1.0,0
1729800000,2024-10-24 20:00,2024,BULL,2735.82,2733.21,-1.0,0
1729811700,2024-10-24 23:15,2024,BULL,2735.22,2734.35,-1.0,0
1729819800,2024-10-25 01:30,2024,BULL,2733.1,2731.13,-1.0,0
1729864800,2024-10-25 14:00,2024,BULL,2737.64,2724.93,-1.0,0
1729875600,2024-10-25 17:00,2024,BULL,2740.06,2733.61,-0.034,0
1729886400,2024-10-25 20:00,2024,BULL,2743.91,2740.04,-1.0,0
1730069100,2024-10-27 22:45,2024,BULL,2734.59,2729.86,-0.66,0
1730080800,2024-10-28 02:00,2024,BULL,2732.09,2724.27,0.419,0
1730091600,2024-10-28 05:00,2024,BULL,2731.46,2728.81,1.521,0
1730117700,2024-10-28 12:15,2024,BULL,2733.21,2729.42,2.049,0
1730122200,2024-10-28 13:30,2024,BULL,2741.92,2730.78,0.6,0
1730138400,2024-10-28 18:00,2024,BULL,2741.97,2740.02,-1.0,0
1730142000,2024-10-28 19:00,2024,BULL,2741.74,2739.96,-1.0,0
1730148300,2024-10-28 20:45,2024,BULL,2742.21,2741.14,-1.0,0
1730156400,2024-10-28 23:00,2024,BULL,2742.31,2739.67,2.435,0
1730175300,2024-10-29 04:15,2024,BULL,2753.65,2748.32,-1.0,0
1730184300,2024-10-29 06:45,2024,BULL,2755.8,2748.61,-1.0,0
1730192400,2024-10-29 09:00,2024,BULL,2754.99,2745.98,2.395,0
1730199600,2024-10-29 11:00,2024,BULL,2751.18,2747.18,-1.0,0
1730203200,2024-10-29 12:00,2024,BULL,2753.03,2745.96,3.328,0
1730209500,2024-10-29 13:45,2024,BULL,2760.87,2747.88,1.204,0
1730232900,2024-10-29 20:15,2024,BULL,2772.07,2770.69,3.274,0
1730240100,2024-10-29 22:15,2024,BULL,2774.61,2771.65,0.693,0
1730247300,2024-10-30 00:15,2024,BULL,2777.39,2773.27,-0.161,0
1730258100,2024-10-30 03:15,2024,BULL,2777.67,2775.88,1.417,0
1730293200,2024-10-30 13:00,2024,BULL,2786.94,2773.39,-1.0,0
1730297700,2024-10-30 14:15,2024,BULL,2777.37,2770.26,1.165,0
1730303100,2024-10-30 15:45,2024,BULL,2784.75,2771.32,-1.0,0
1730310300,2024-10-30 17:45,2024,BULL,2788.62,2783.51,-1.0,0
1730319300,2024-10-30 20:15,2024,BULL,2785.34,2784.18,0.461,0
1730335500,2024-10-31 00:45,2024,BULL,2787.62,2784.48,-1.0,0
1730341800,2024-10-31 02:30,2024,BULL,2788.22,2783.34,-1.0,0
1730351700,2024-10-31 05:15,2024,BULL,2785.15,2781.89,-1.0,0
1730360700,2024-10-31 07:45,2024,BULL,2782,2777.96,-1.0,0
1730366100,2024-10-31 09:15,2024,BULL,2777.59,2776.69,-0.755,0
1730372400,2024-10-31 11:00,2024,BULL,2778.71,2772.82,-1.0,0
1730850300,2024-11-05 23:45,2024,BULL,2745.58,2742.19,-1.0,0
1730857500,2024-11-06 01:45,2024,BULL,2747.15,2732.21,-1.0,0
1735782300,2025-01-02 01:45,2025,RANGE,2632.84,2623.63,0.776,0
1735788600,2025-01-02 03:30,2025,RANGE,2633.3,2631.78,-1.0,0
1735795800,2025-01-02 05:30,2025,RANGE,2634.83,2630.91,1.326,0
1735801200,2025-01-02 07:00,2025,RANGE,2634.31,2631.05,-1.0,0
1735809300,2025-01-02 09:15,2025,RANGE,2637.42,2630.78,0.386,0
1735814700,2025-01-02 10:45,2025,RANGE,2642.67,2632.42,1.442,0
1735820100,2025-01-02 12:15,2025,RANGE,2642.67,2639.87,-1.0,0
1735826400,2025-01-02 14:00,2025,RANGE,2646.82,2635.66,0.945,0
1735832700,2025-01-02 15:45,2025,RANGE,2654.03,2644.62,0.773,0
1735842600,2025-01-02 18:30,2025,RANGE,2655.85,2652.08,0.4,0
1735859700,2025-01-02 23:15,2025,RANGE,2658.77,2656.28,-0.494,0
1735872300,2025-01-03 02:45,2025,RANGE,2662.59,2655.94,-1.0,0
1735879500,2025-01-03 04:45,2025,RANGE,2662.74,2661.44,-1.0,0
1735885800,2025-01-03 06:30,2025,RANGE,2659.11,2655.54,-1.0,0
1735891200,2025-01-03 08:00,2025,RANGE,2653.91,2651.44,-1.0,0
1735896600,2025-01-03 09:30,2025,RANGE,2654.12,2649.52,-0.294,0
1735913700,2025-01-03 14:15,2025,RANGE,2649.07,2642.89,-1.0,0
1735920000,2025-01-03 16:00,2025,RANGE,2643.61,2640.52,-1.0,0
1735928100,2025-01-03 18:15,2025,RANGE,2641.14,2638.66,-1.0,0
1736118900,2025-01-05 23:15,2025,RANGE,2641.83,2636.48,-0.445,0
1736125200,2025-01-06 01:00,2025,RANGE,2644.45,2638.36,-1.0,0
1736131500,2025-01-06 02:45,2025,RANGE,2644.43,2639.35,-1.0,0
1736162100,2025-01-06 11:15,2025,RANGE,2644.74,2630.51,-1.0,0
1736212500,2025-01-07 01:15,2025,RANGE,2637.41,2632.75,3.864,0
1736228700,2025-01-07 05:45,2025,RANGE,2644.51,2636.76,1.402,0
1736251200,2025-01-07 12:00,2025,RANGE,2648.27,2641.7,1.07,0
1736280000,2025-01-07 20:00,2025,RANGE,2649.09,2646.68,-0.356,0
1736284500,2025-01-07 21:15,2025,RANGE,2649.87,2646.9,-1.0,0
1736292600,2025-01-07 23:30,2025,RANGE,2649.3,2647.54,-0.524,0
1736302500,2025-01-08 02:15,2025,RANGE,2647.34,2646.94,-1.0,0
1736306100,2025-01-08 03:15,2025,RANGE,2646.93,2645.56,-1.0,0
1736309700,2025-01-08 04:15,2025,RANGE,2647.64,2645.32,-1.0,0
1736314200,2025-01-08 05:30,2025,RANGE,2649.6,2645.1,0.581,0
1736341200,2025-01-08 13:00,2025,RANGE,2655.98,2645.57,0.609,0
1736360100,2025-01-08 18:15,2025,RANGE,2656.02,2648.99,0.63,0
1736364600,2025-01-08 19:30,2025,RANGE,2657.49,2651.21,0.472,0
1736392500,2025-01-09 03:15,2025,RANGE,2659.84,2656.17,-1.0,0
1736399700,2025-01-09 05:15,2025,RANGE,2659,2655.12,2.063,0
1736412300,2025-01-09 08:45,2025,RANGE,2664.43,2660.12,0.591,0
1736446500,2025-01-09 18:15,2025,RANGE,2669.94,2662.16,1.06,0
1736459100,2025-01-09 21:45,2025,RANGE,2670.23,2668.69,-1.0,0
1736469000,2025-01-10 00:30,2025,RANGE,2670.36,2668.38,0.996,0
1736474400,2025-01-10 02:00,2025,RANGE,2671.42,2669.01,0.371,0
1736487900,2025-01-10 05:45,2025,RANGE,2675.04,2671.34,0.911,0
1736514900,2025-01-10 13:15,2025,RANGE,2676.62,2674.69,-1.0,0
1736518500,2025-01-10 14:15,2025,RANGE,2689.1,2663.52,-1.0,0
1736529300,2025-01-10 17:15,2025,RANGE,2694.46,2686.05,-1.0,0
1736538300,2025-01-10 19:45,2025,RANGE,2685.97,2683.87,-0.752,0
1736541900,2025-01-10 20:45,2025,RANGE,2690.53,2684.14,-1.0,0
1736725500,2025-01-12 23:45,2025,RANGE,2690.96,2684.56,-1.0,0
1736733600,2025-01-13 02:00,2025,BULL,2689.33,2678.9,-1.0,0
1736740800,2025-01-13 04:00,2025,BULL,2689.51,2685.02,-1.0,0
1736748900,2025-01-13 06:15,2025,BULL,2690.39,2683.1,-1.0,0
1736758800,2025-01-13 09:00,2025,BULL,2686.19,2683.58,-1.0,0
1736766000,2025-01-13 11:00,2025,BULL,2679.39,2676.94,-1.0,0
1736829900,2025-01-14 04:45,2025,BULL,2673.47,2668.17,-1.0,0
1736842500,2025-01-14 08:15,2025,BULL,2673.1,2666.99,-1.0,0
1736881200,2025-01-14 19:00,2025,BULL,2673.55,2666.3,1.505,0
1736888400,2025-01-14 21:00,2025,BULL,2676.05,2671.48,-1.0,0
1736909100,2025-01-15 02:45,2025,BULL,2673.45,2669.06,1.527,0
1736918100,2025-01-15 05:15,2025,BULL,2675.11,2673.95,4.332,0
1736949600,2025-01-15 14:00,2025,BULL,2688.67,2681.8,-1.0,0
1736955900,2025-01-15 15:45,2025,BULL,2678.55,2675.93,5.626,0
1736959500,2025-01-15 16:45,2025,BULL,2689.3,2676.37,1.931,0
1736969400,2025-01-15 19:30,2025,BULL,2694.04,2690.66,0.374,0
1736982900,2025-01-15 23:15,2025,BULL,2696.03,2693.61,-1.0,0
1736988300,2025-01-16 00:45,2025,BULL,2695.15,2692.57,0.122,0
1736996400,2025-01-16 03:00,2025,BULL,2696.8,2694.86,-1.0,0
1737000000,2025-01-16 04:00,2025,BULL,2697.4,2695.35,-1.0,0
1737010800,2025-01-16 07:00,2025,BULL,2697.91,2689.61,1.767,0
1737020700,2025-01-16 09:45,2025,BULL,2705.28,2696.98,0.864,0
1737034200,2025-01-16 13:30,2025,BULL,2714.16,2699.93,-1.0,0
1737040500,2025-01-16 15:15,2025,BULL,2717.71,2712.35,-0.612,0
1737045000,2025-01-16 16:30,2025,BULL,2719.81,2711.97,-1.0,0
1737055800,2025-01-16 19:30,2025,BULL,2715.07,2714.53,-1.0,0
1737060300,2025-01-16 20:45,2025,BULL,2715.82,2714.04,-1.0,0
1737068400,2025-01-16 23:00,2025,BULL,2714.08,2712.22,-0.269,0
1737072900,2025-01-17 00:15,2025,BULL,2714.14,2712.06,-1.0,0
1737079200,2025-01-17 02:00,2025,BULL,2715.79,2709.54,-1.0,0
1737086400,2025-01-17 04:00,2025,BULL,2716.33,2714.35,-1.0,0
1737097200,2025-01-17 07:00,2025,BULL,2712.09,2710.28,-1.0,0
1737102600,2025-01-17 08:30,2025,BULL,2711.87,2708.22,-1.0,0
1737112500,2025-01-17 11:15,2025,BULL,2705.54,2702.34,-0.551,0
1737126900,2025-01-17 15:15,2025,BULL,2712.96,2702.3,-1.0,0
1737136800,2025-01-17 18:00,2025,BULL,2712.6,2710.26,-1.0,0
1737146700,2025-01-17 20:45,2025,BULL,2701.01,2699.66,-1.0,0
1737150300,2025-01-17 21:45,2025,BULL,2702.37,2698.95,-1.0,0
1737367200,2025-01-20 10:00,2025,BULL,2706.51,2702.41,-0.146,0
1737382500,2025-01-20 14:15,2025,BULL,2710.16,2701.27,1.683,0
1737387900,2025-01-20 15:45,2025,BULL,2707.07,2704.52,-1.0,0
1737392400,2025-01-20 17:00,2025,BULL,2706.95,2702.61,-0.371,0
1737396000,2025-01-20 18:00,2025,BULL,2706.95,2703.68,-0.485,0
1737415800,2025-01-20 23:30,2025,BULL,2708.79,2705.42,-1.0,0
1737423000,2025-01-21 01:30,2025,BULL,2716.11,2702.65,0.459,0
1737445500,2025-01-21 07:45,2025,BULL,2729.87,2722.33,-1.0,0
1737452700,2025-01-21 09:45,2025,BULL,2721.32,2717.71,-1.0,0
1737460800,2025-01-21 12:00,2025,BULL,2723.81,2715.93,2.168,0
1737493200,2025-01-21 21:00,2025,BULL,2742.93,2739.58,2.173,0
1737504900,2025-01-22 00:15,2025,BULL,2743.45,2741.72,3.944,0
1737515700,2025-01-22 03:15,2025,BULL,2749.61,2745.97,0.163,0
1737555300,2025-01-22 14:15,2025,BULL,2755.6,2750.49,-1.0,0
1737560700,2025-01-22 15:45,2025,BULL,2759.27,2750.01,-1.0,0
1737566100,2025-01-22 17:15,2025,BULL,2757.53,2755.39,-1.0,0
1737571500,2025-01-22 18:45,2025,BULL,2757.85,2754.57,-1.0,0
1737580500,2025-01-22 21:15,2025,BULL,2755.46,2754.66,-1.0,0
1737593100,2025-01-23 00:45,2025,BULL,2755.35,2752.89,-1.0,0
1737599400,2025-01-23 02:30,2025,BULL,2752.75,2750.54,-1.0,0
1737605700,2025-01-23 04:15,2025,BULL,2753.21,2749.27,-1.0,0
1737614700,2025-01-23 06:45,2025,BULL,2753.2,2751.04,-1.0,0
1737620100,2025-01-23 08:15,2025,BULL,2754.04,2751.52,-1.0,0
1737627300,2025-01-23 10:15,2025,BULL,2747.06,2740.67,-1.0,0
1737641700,2025-01-23 14:15,2025,BULL,2744.96,2735.33,0.998,0
1737665100,2025-01-23 20:45,2025,BULL,2753.85,2751.17,6.282,0
1737685800,2025-01-24 02:30,2025,BULL,2772.79,2758.39,-1.0,0
1737694800,2025-01-24 05:00,2025,BULL,2773.85,2770.25,-0.586,0
1737710100,2025-01-24 09:15,2025,BULL,2776.9,2769.57,-0.462,0
1737714600,2025-01-24 10:30,2025,BULL,2774.06,2770.7,-0.172,0
1737748800,2025-01-24 20:00,2025,BULL,2774.66,2770.98,-1.0,0
1737935100,2025-01-26 23:45,2025,BULL,2767.55,2763.46,-0.377,0
1737938700,2025-01-27 00:45,2025,BULL,2769.71,2766.0,-1.0,0
1737946800,2025-01-27 03:00,2025,BULL,2758.83,2753.45,-1.0,0
1737965700,2025-01-27 08:15,2025,BULL,2756.26,2747.02,0.913,0
1738111500,2025-01-29 00:45,2025,BULL,2763.96,2761.91,-0.326,0
1738118700,2025-01-29 02:45,2025,BULL,2764.24,2763.29,-1.0,0
1738125900,2025-01-29 04:45,2025,BULL,2762.49,2761.36,-1.0,0
1738137600,2025-01-29 08:00,2025,BULL,2761.38,2757.1,-0.252,0
1738143900,2025-01-29 09:45,2025,BULL,2762.67,2760.24,-1.0,0
1738150200,2025-01-29 11:30,2025,BULL,2759.05,2756.67,-1.0,0
1738159200,2025-01-29 14:00,2025,BULL,2758.94,2751.81,-1.0,0
1738180800,2025-01-29 20:00,2025,BULL,2755.62,2744.5,1.885,0
1738197900,2025-01-30 00:45,2025,BULL,2762.07,2758.67,4.282,0
1738201500,2025-01-30 01:45,2025,BULL,2760.09,2758.6,-0.705,0
1738206900,2025-01-30 03:15,2025,BULL,2760.46,2759.05,-1.0,0
1738217700,2025-01-30 06:15,2025,BULL,2761.12,2758.66,6.353,0
1738241100,2025-01-30 12:45,2025,BULL,2780.24,2775.88,2.658,0
1738268100,2025-01-30 20:15,2025,BULL,2794.66,2790.31,-1.0,0
1738278000,2025-01-30 23:00,2025,BULL,2795.08,2788.53,1.468,0
1738287000,2025-01-31 01:30,2025,BULL,2795.38,2794.14,-0.871,0
1738293300,2025-01-31 03:15,2025,BULL,2796.69,2794.42,-1.0,0
1738308600,2025-01-31 07:30,2025,BULL,2797.8,2791.94,-1.0,0
1738315800,2025-01-31 09:30,2025,BULL,2794.66,2791.22,-1.0,0
1738322100,2025-01-31 11:15,2025,BULL,2796.39,2790.55,1.429,0
1738345500,2025-01-31 17:45,2025,BULL,2808.56,2802.43,-1.0,0
1738350900,2025-01-31 19:15,2025,BULL,2801.77,2794.92,-1.0,0
1738356300,2025-01-31 20:45,2025,BULL,2800.77,2793.71,-1.0,0
1738541700,2025-02-03 00:15,2025,BULL,2793.53,2783.42,-1.0,0
1738626300,2025-02-03 23:45,2025,BULL,2813.98,2811.38,1.199,0
1738638900,2025-02-04 03:15,2025,BULL,2822.32,2816.78,-1.0,0
1738643400,2025-02-04 04:30,2025,BULL,2820.01,2817.01,-1.0,0
1738647900,2025-02-04 05:45,2025,BULL,2815.96,2813.15,-1.0,0
1738656900,2025-02-04 08:15,2025,BULL,2816.85,2806.9,2.477,0
1738667700,2025-02-04 11:15,2025,BULL,2815.25,2812.28,8.796,0
1738713600,2025-02-05 00:00,2025,BULL,2841.24,2840.38,-0.907,0
1738722600,2025-02-05 02:30,2025,BULL,2849.27,2839.36,1.524,0
1738735200,2025-02-05 06:00,2025,BULL,2858.34,2853.31,1.19,0
1738741500,2025-02-05 07:45,2025,BULL,2864.07,2854.58,0.03,0
1738765800,2025-02-05 14:30,2025,BULL,2866.49,2858.21,-0.457,0
1738784700,2025-02-05 19:45,2025,BULL,2863.64,2862.16,-1.0,0
1738791000,2025-02-05 21:30,2025,BULL,2864.86,2859.51,0.371,0
1738806300,2025-02-06 01:45,2025,BULL,2871.65,2863.52,-1.0,0
1738814400,2025-02-06 04:00,2025,BULL,2869.29,2864.02,-1.0,0
1738823400,2025-02-06 06:30,2025,BULL,2867.57,2865.26,-1.0,0
1738832400,2025-02-06 09:00,2025,BULL,2858.84,2848.41,0.019,0
1738838700,2025-02-06 10:45,2025,BULL,2859.21,2855.14,-0.064,0
1738856700,2025-02-06 15:45,2025,BULL,2850.62,2833.44,0.849,0
1738863900,2025-02-06 17:45,2025,BULL,2852.35,2847.44,2.607,0
1738872900,2025-02-06 20:15,2025,BULL,2854.3,2850.04,2.616,0
1738892700,2025-02-07 01:45,2025,BULL,2866.12,2857.54,-1.0,0
1738913400,2025-02-07 07:30,2025,BULL,2864.34,2858.53,0.078,0
1738918800,2025-02-07 09:00,2025,BULL,2867.89,2862.86,-1.0,0
1738926000,2025-02-07 11:00,2025,BULL,2866.64,2863.17,-1.0,0
1738937700,2025-02-07 14:15,2025,BULL,2873.49,2851.79,1.126,0
1738952100,2025-02-07 18:15,2025,BULL,2863,2852.74,3.376,0
1738959300,2025-02-07 20:15,2025,BULL,2860.02,2858.48,-0.733,0
1739144700,2025-02-09 23:45,2025,BULL,2867.5,2855.41,2.525,0
1739153700,2025-02-10 02:15,2025,BULL,2873.98,2865.75,2.909,0
1739159100,2025-02-10 03:45,2025,BULL,2875.54,2870.9,4.829,0
1739218500,2025-02-10 20:15,2025,BULL,2903.31,2902.26,10.686,0
1739222100,2025-02-10 21:15,2025,BULL,2906.02,2902.62,2.524,0
1739261700,2025-02-11 08:15,2025,BULL,2914.07,2906.76,-1.0,0
1739270700,2025-02-11 10:45,2025,BULL,2902.62,2901.24,-0.92,0
1739282400,2025-02-11 14:00,2025,BULL,2898.57,2880.83,-1.0,0
1739288700,2025-02-11 15:45,2025,BULL,2904.79,2889.91,-1.0,0
1739295900,2025-02-11 17:45,2025,BULL,2905.55,2899.05,-1.0,0
1739300400,2025-02-11 19:00,2025,BULL,2904.36,2902.85,-1.0,0
1739308500,2025-02-11 21:15,2025,BULL,2898.87,2893.74,-1.0,0
1739317500,2025-02-11 23:45,2025,BULL,2898.68,2896.85,-1.0,0
1739326500,2025-02-12 02:15,2025,BULL,2896.14,2882.95,-1.0,0
1739340000,2025-02-12 06:00,2025,BULL,2891.18,2883.47,-1.0,0
1739350800,2025-02-12 09:00,2025,BULL,2891.39,2887.32,-1.0,0
1739369700,2025-02-12 14:15,2025,BULL,2895.58,2863.67,0.984,0
1739375100,2025-02-12 15:45,2025,BULL,2894.64,2886.05,0.632,0
