block,nas_id,dir,nas_t,entry_t,entry_dt,entry_close,zone_id,zone_type,zone_low,zone_high,zone_width_atr,zone_age_bars,zone_pre_existing,zone_virgin,mitig_count,penetration_pct,bars_in_zone,acceptance_beyond_mid,arrival_atr,nas_dist_ema_atr,dist_edge_atr,nas_count_in_zone,nas_cluster_span_bars,nas_before_touch,op_flow,setup_vs_flow,last_smc,bars_since_smc,smc_bos_choch_50,rsi,hour_utc,dow,macro,macro_swing_dir,macro_ema_pos,leg_dir,setup_vs_macro,is_pullback,sweep_reclaim,sweep_depth_atr,failed_breakdown,brk_exc_atr,micro_choch,nas_density50,room_to_run_atr
2025-11-25_to_2026-02-25,1277,SHORT,1764127800,1764128700,2025-11-26T03:45,4166.2,4470,SUPPLY,4165.78,4171.06,0.757,107,True,True,0,0.602,5,False,3.162,3.36,-0.06,3,3,False,1,reversal,BOS,4,4,71.25,3,2,BULL,1,1,-1,counter_macro,False,0,3.03,0,-0.3,0,3,3.72
2025-11-25_to_2026-02-25,1279,LONG,1764213300,1764214200,2025-11-27T03:30,4147.76,4637,DEMAND,4136.84,4145.02,1.468,41,False,True,0,0.11,3,False,3.408,-2.11,0.492,1,0,False,0,neutral,BOS,8,3,33.4,3,3,BULL,1,1,1,with_macro,False,0,3.18,0,-1.31,0,1,0.01
2025-11-25_to_2026-02-25,1285,SHORT,1764297900,1764298800,2025-11-28T03:00,4187.98,4660,SUPPLY,4186.47,4193.15,1.255,1,False,True,0,0.611,2,False,1.674,4.54,-0.284,1,0,False,1,reversal,BOS,8,4,74.93,3,4,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.0,1,3,4.91
2025-11-25_to_2026-02-25,1287,SHORT,1764299700,1764300600,2025-11-28T03:30,4183.66,4660,SUPPLY,4186.47,4193.15,1.164,3,False,True,0,0.817,4,False,1.552,4.16,0.49,2,2,False,1,reversal,BOS,10,4,72.24,3,4,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.0,1,4,3.8
2025-11-25_to_2026-02-25,1289,SHORT,1764300600,1764301500,2025-11-28T03:45,4184.28,4660,SUPPLY,4186.47,4193.15,1.165,4,False,True,0,0.817,5,False,1.554,4.16,0.382,3,3,False,0,neutral,BOS,11,4,72.33,3,4,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.0,1,5,3.92
2025-11-25_to_2026-02-25,1305,SHORT,1764358200,1764359100,2025-11-28T19:45,4219.29,4674,SUPPLY,4219.96,4226.82,1.15,0,False,True,0,0.222,1,False,1.207,3.55,0.112,1,0,False,1,reversal,BOS,12,4,66.77,19,4,BULL,1,1,-1,counter_macro,False,0,0.0,0,-0.9,1,8,4.51
2025-11-25_to_2026-02-25,1307,SHORT,1764547200,1764548100,2025-12-01T00:15,4226.97,4675,SUPPLY,4224.14,4230.95,1.03,0,False,True,0,0.018,1,False,0.598,3.15,-0.428,1,0,False,0,neutral,BOS,4,5,66.9,0,0,BULL,1,1,1,counter_macro,False,0,0.0,0,0.0,0,1,2.2
2025-11-25_to_2026-02-25,1315,LONG,1764669600,1764670500,2025-12-02T10:15,4186.54,4672,DEMAND,4185.61,4192.37,0.912,152,False,True,0,1.5,4,True,3.154,-3.53,-0.787,1,0,False,-1,reversal,BOS,2,5,28.71,10,1,BULL,1,1,1,with_macro,False,0,0.0,0,0.63,0,1,5.03
2025-11-25_to_2026-02-25,1317,LONG,1764672300,1764673200,2025-12-02T11:00,4187.68,4707,DEMAND,4180.97,4188.23,0.966,1,False,True,0,0.844,2,False,3.305,-3.86,-0.073,1,0,False,-1,reversal,BOS,5,5,27.24,11,1,BULL,1,1,1,with_macro,False,0,0.0,0,0.0,0,2,4.81
2025-11-25_to_2026-02-25,1319,LONG,1764674100,1764675000,2025-12-02T11:30,4197.77,4707,DEMAND,4180.97,4188.23,0.937,3,False,True,0,0.844,4,False,3.205,-3.6,1.231,2,2,False,0,neutral,BOS,7,5,29.64,11,1,BULL,1,1,1,with_macro,False,0,0.0,0,0.0,0,3,3.36
2025-11-25_to_2026-02-25,1321,SHORT,1764729000,1764729900,2025-12-03T02:45,4226.48,4711,SUPPLY,4223.23,4230.55,1.182,41,False,True,0,0.769,3,False,2.312,2.52,-0.525,1,0,False,1,reversal,CHoCH,10,3,67.57,2,2,NEUTRAL,0,1,-1,neutral_macro,False,1,0.41,0,-0.27,1,1,2.37
2025-11-25_to_2026-02-25,1323,LONG,1764819000,1764819900,2025-12-04T03:45,4195.69,4715,DEMAND,4183.34,4191.02,1.155,120,False,False,1,0.124,1,False,2.638,-2.36,0.702,1,0,False,0,neutral,CHoCH,3,3,33.02,3,3,BULL,1,1,1,with_macro,False,0,0.0,0,-1.01,1,1,2.09
2025-11-25_to_2026-02-25,1329,SHORT,1764918000,1764918900,2025-12-05T07:15,4230.05,4733,SUPPLY,4222.1,4229.43,1.633,146,False,False,1,1.146,5,True,2.686,3.02,-1.771,1,0,False,1,reversal,CHoCH,11,5,66.96,7,4,NEUTRAL,-1,1,-1,neutral_macro,False,0,4.45,0,0.24,1,2,6.22
2025-11-25_to_2026-02-25,1337,SHORT,1765273500,1765274400,2025-12-09T10:00,4204.35,4791,SUPPLY,4207.69,4211.56,0.637,70,False,True,0,1.245,3,False,4.692,2.3,0.549,1,0,False,1,reversal,CHoCH,2,7,66.32,10,1,BEAR,-1,-1,-1,with_macro,False,0,2.76,0,0.16,1,2,3.65
2025-11-25_to_2026-02-25,1339,SHORT,1765277100,1765278000,2025-12-09T11:00,4202.38,4807,SUPPLY,4206.36,4212.51,1.087,2,False,False,1,0.0,1,False,2.129,2.04,0.704,1,0,False,0,neutral,CHoCH,6,7,64.5,11,1,BEAR,-1,-1,-1,with_macro,False,0,2.97,0,-1.3,1,3,3.57
2025-11-25_to_2026-02-25,1341,LONG,1765359000,1765359900,2025-12-10T09:45,4194.34,4811,DEMAND,4189.51,4194.42,1.107,69,False,False,1,0.106,1,False,2.681,-2.0,-0.018,1,0,False,0,neutral,CHoCH,3,5,33.5,9,2,NEUTRAL,0,1,-1,neutral_macro,False,0,2.93,0,-0.99,1,1,0.26
2025-11-25_to_2026-02-25,1343,LONG,1765361700,1765362600,2025-12-10T10:30,4193.98,4811,DEMAND,4189.51,4194.42,1.124,72,False,False,1,0.587,4,True,2.722,-2.24,-0.101,2,3,False,0,neutral,CHoCH,6,5,33.17,10,2,NEUTRAL,0,1,-1,neutral_macro,False,0,3.51,0,-0.46,1,2,0.35
2025-11-25_to_2026-02-25,1375,SHORT,1765543500,1765544400,2025-12-12T13:00,4336.93,4860,SUPPLY,4334.22,4339.23,0.717,0,False,True,0,0.0,1,False,0.591,4.62,-0.388,1,0,False,-1,continuation,BOS,28,2,68.07,13,4,BULL,1,1,-1,counter_macro,False,0,0.0,0,0.0,0,9,3.31
2025-11-25_to_2026-02-25,1389,SHORT,1765771200,1765772100,2025-12-15T04:15,4327.61,4874,SUPPLY,4322.54,4329.73,1.278,0,False,True,0,0.996,1,True,1.225,2.78,-0.901,1,0,False,1,reversal,BOS,11,3,65.66,4,0,BULL,1,1,1,counter_macro,False,0,0.0,0,0.0,1,3,3.7
2025-11-25_to_2026-02-25,1395,SHORT,1765782000,1765782900,2025-12-15T07:15,4343.99,4865,SUPPLY,4347.35,4353.54,1.334,58,False,True,0,0.01,2,False,3.802,4.4,0.724,1,0,False,1,reversal,EQH,8,3,73.75,7,0,BULL,1,1,1,counter_macro,False,0,3.75,0,-1.32,1,6,3.49
2025-11-25_to_2026-02-25,1407,LONG,1765819800,1765820700,2025-12-15T17:45,4304.51,4884,DEMAND,4285.32,4292.16,0.559,0,False,True,0,0.0,1,False,1.57,-2.31,1.009,1,0,False,-1,reversal,CHoCH,14,3,32.59,17,0,BULL,1,1,1,with_macro,False,0,0.0,0,-1.22,1,8,1.36
2025-11-25_to_2026-02-25,1415,SHORT,1765899000,1765899900,2025-12-16T15:45,4319.76,4883,SUPPLY,4321.09,4327.9,0.718,87,False,True,0,1.5,6,True,3.61,2.73,0.14,1,0,False,0,neutral,CHoCH,13,4,73.42,15,1,NEUTRAL,0,1,-1,neutral_macro,False,0,4.51,0,0.75,1,4,2.01
2025-11-25_to_2026-02-25,1417,SHORT,1765900800,1765901700,2025-12-16T16:15,4307.73,4902,SUPPLY,4328,4335.01,0.689,0,False,True,0,0.0,1,False,0.366,2.32,1.993,1,0,False,1,reversal,CHoCH,15,3,69.81,16,1,NEUTRAL,0,1,1,neutral_macro,False,0,4.21,0,-0.49,1,5,0.69
2025-11-25_to_2026-02-25,1419,SHORT,1765947600,1765948500,2025-12-17T05:15,4331.07,4902,SUPPLY,4328,4335.01,1.187,48,False,True,0,0.933,3,True,2.192,3.0,-0.52,2,48,True,1,reversal,BOS,1,3,67.92,5,2,NEUTRAL,0,1,1,neutral_macro,False,0,7.17,0,-0.08,0,1,2.39
2025-11-25_to_2026-02-25,1433,SHORT,1766366100,1766367000,2025-12-22T01:30,4381.8,4943,SUPPLY,4368.03,4374.63,1.211,120,False,True,0,0.692,2,False,3.656,3.6,-2.528,1,0,False,0,neutral,CHoCH,4,3,71.5,1,0,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,-0.37,1,2,7.9
2025-11-25_to_2026-02-25,1445,SHORT,1766385000,1766385900,2025-12-22T06:45,4419.45,4971,SUPPLY,4402.83,4409.53,1.113,0,False,True,0,0.975,1,True,2.177,4.82,-2.76,1,0,False,1,reversal,BOS,19,3,71.5,6,0,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.0,1,8,8.57
2025-11-25_to_2026-02-25,1449,SHORT,1766390400,1766391300,2025-12-22T08:15,4413.39,4972,SUPPLY,4413.9,4420.41,0.9,0,False,True,0,0.132,1,False,1.194,5.13,0.07,1,0,False,1,reversal,BOS,25,3,70.36,8,0,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.0,1,10,6.29
2025-11-25_to_2026-02-25,1451,SHORT,1766391300,1766392200,2025-12-22T08:30,4410.26,4972,SUPPLY,4413.9,4420.41,0.916,1,False,True,0,0.132,2,False,1.215,4.73,0.512,2,1,False,1,reversal,BOS,26,3,67.42,8,0,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.0,1,11,5.97
2025-11-25_to_2026-02-25,1479,LONG,1766592000,1766592900,2025-12-24T16:15,4468.52,5004,DEMAND,4439.23,4446.07,0.553,65,False,True,0,0.0,1,False,1.54,-2.56,1.815,1,0,False,-1,reversal,BOS,10,3,34.67,16,2,BULL,1,1,1,with_macro,False,0,0.0,0,-1.36,0,1,1.23
2025-11-25_to_2026-02-25,1491,LONG,1767006000,1767006900,2025-12-29T11:15,4465.32,5056,DEMAND,4452.52,4461.05,0.89,5,False,True,0,0.606,3,False,1.031,-3.12,0.446,1,0,False,-1,reversal,BOS,20,6,33.58,11,0,BULL,1,1,-1,with_macro,True,0,0.0,0,-0.35,0,5,0.38
2025-11-25_to_2026-02-25,1493,LONG,1767023100,1767024000,2025-12-29T16:00,4333.94,4969,DEMAND,4309.38,4315.87,0.289,412,False,False,1,0.0,1,False,4.283,-6.13,0.803,1,0,False,-1,reversal,BOS,8,4,17.62,16,0,BULL,1,1,1,with_macro,False,0,0.0,0,-0.59,0,5,0.33
2025-11-25_to_2026-02-25,1497,LONG,1767025800,1767026700,2025-12-29T16:45,4341.8,4964,DEMAND,4319.63,4326.19,0.273,451,False,True,0,1.5,6,True,5.488,-5.45,0.65,1,0,False,-1,reversal,BOS,11,4,22.03,16,0,NEUTRAL,1,-1,-1,neutral_macro,False,0,0.0,0,0.71,0,7,0.18
2025-11-25_to_2026-02-25,1499,LONG,1767026700,1767027600,2025-12-29T17:00,4330.11,4964,DEMAND,4319.63,4326.19,0.274,452,False,False,1,0.0,1,False,0.775,-5.31,0.164,2,1,True,-1,reversal,BOS,12,4,22.63,17,0,NEUTRAL,1,-1,-1,neutral_macro,False,0,0.0,0,-0.62,0,8,0.47
2025-11-25_to_2026-02-25,1505,LONG,1767032100,1767033000,2025-12-29T18:30,4330.19,4964,DEMAND,4319.63,4326.19,0.381,458,False,False,1,1.5,6,True,0.748,1.17,0.232,3,7,True,1,continuation,BOS,18,3,55.46,18,0,NEUTRAL,1,-1,1,neutral_macro,False,0,0.0,0,0.28,0,11,0.49
2025-11-25_to_2026-02-25,1507,LONG,1767033900,1767034800,2025-12-29T19:00,4335.02,5064,DEMAND,4314.75,4324.48,0.755,1,False,True,0,0.0,1,False,0.811,-4.88,0.818,1,0,False,0,neutral,BOS,20,2,30.12,19,0,NEUTRAL,1,-1,-1,neutral_macro,False,0,0.0,0,-1.02,0,12,0.28
2025-11-25_to_2026-02-25,1527,SHORT,1767330000,1767330900,2026-01-02T05:15,4378.47,5109,SUPPLY,4373.77,4378.43,0.723,0,False,True,0,1.356,1,True,1.346,3.91,-0.729,1,0,False,1,reversal,EQL,8,5,70.32,5,4,BEAR,-1,-1,-1,with_macro,False,0,0.0,0,0.26,1,3,4.65
2025-11-25_to_2026-02-25,1531,SHORT,1767344400,1767345300,2026-01-02T09:15,4388.75,5081,SUPPLY,4397.11,4404.26,1.162,156,False,True,0,0.022,2,False,2.025,3.84,1.359,1,0,False,1,reversal,EQL,4,6,66.18,9,4,BEAR,-1,-1,1,with_macro,True,0,0.0,0,-1.14,1,5,1.82
2025-11-25_to_2026-02-25,1535,SHORT,1767347100,1767348000,2026-01-02T10:00,4388.24,5113,SUPPLY,4387.52,4397.27,1.602,0,False,True,0,0.209,1,False,0.408,3.75,-0.118,1,0,False,1,reversal,EQL,7,6,66.26,10,4,BEAR,-1,-1,1,with_macro,True,0,0.0,0,0.0,0,7,1.76
2025-11-25_to_2026-02-25,1543,LONG,1767372300,1767373200,2026-01-02T17:00,4330.31,5105,DEMAND,4307.75,4318.08,0.781,69,False,True,0,0.311,3,False,3.501,-3.4,0.924,1,0,False,-1,reversal,CHoCH,13,5,28.08,17,4,BEAR,-1,-1,1,counter_macro,False,0,5.31,0,-0.54,1,11,0.83
2025-11-25_to_2026-02-25,1547,LONG,1767374100,1767375000,2026-01-02T17:30,4326.4,5118,DEMAND,4314.87,4324.28,0.749,0,False,True,0,0.034,1,False,0.628,-2.9,0.169,1,0,False,-1,reversal,CHoCH,15,5,32.25,17,4,BEAR,-1,-1,1,counter_macro,False,0,5.59,0,-0.72,1,11,0.26
2025-11-25_to_2026-02-25,1563,SHORT,1767583800,1767584700,2026-01-05T03:45,4399.95,5121,SUPPLY,4411.03,4420.67,0.811,6,False,True,0,0.318,3,False,0.637,3.63,0.932,1,0,False,1,reversal,CHoCH,2,3,68.52,3,0,NEUTRAL,1,-1,-1,neutral_macro,False,0,0.0,0,-0.55,1,6,0.16
2025-11-25_to_2026-02-25,1569,SHORT,1767609000,1767609900,2026-01-05T10:45,4436.17,5129,SUPPLY,4430.91,4438.08,1.309,0,False,True,0,1.112,1,True,0.893,4.33,-0.961,1,0,False,1,reversal,BOS,8,4,67.09,10,0,BULL,1,1,1,counter_macro,False,0,0.0,0,0.15,1,9,4.68
2025-11-25_to_2026-02-25,1575,LONG,1767766500,1767767400,2026-01-07T06:30,4446.78,5157,DEMAND,4442.38,4452.15,1.368,58,False,False,1,0.0,1,False,1.565,-2.4,-0.752,1,0,False,-1,reversal,BOS,2,5,33.92,6,2,BULL,1,1,1,with_macro,False,0,0.0,0,-1.39,1,2,0.26
2025-11-25_to_2026-02-25,1581,SHORT,1767894300,1767895200,2026-01-08T18:00,4453.91,5194,SUPPLY,4461.91,4468.4,0.669,48,False,True,0,0.518,6,False,3.571,2.37,0.825,1,0,False,1,reversal,CHoCH,10,5,65.27,18,3,NEUTRAL,0,1,1,neutral_macro,False,0,3.15,0,-0.32,1,2,1.67
2025-11-25_to_2026-02-25,1591,SHORT,1767916800,1767917700,2026-01-09T00:15,4465.62,5210,SUPPLY,4475.8,4483.99,1.393,0,False,True,0,0.11,1,False,1.043,3.27,1.731,1,0,False,0,neutral,CHoCH,10,5,66.61,0,4,NEUTRAL,0,1,-1,neutral_macro,False,0,8.39,0,0.0,1,6,2.68
2025-11-25_to_2026-02-25,1593,SHORT,1767974400,1767975300,2026-01-09T16:15,4503.8,5053,SUPPLY,4512.95,4520.04,0.523,762,False,True,0,0.599,3,False,2.027,3.5,0.675,1,0,False,1,reversal,BOS,9,5,74.23,16,4,NEUTRAL,-1,1,-1,neutral_macro,False,0,2.92,0,-0.21,1,1,1.23
2025-11-25_to_2026-02-25,1615,SHORT,1768211100,1768212000,2026-01-12T10:00,4592.25,5230,SUPPLY,4592.76,4600.77,1.169,32,False,True,0,0.823,5,True,2.671,4.48,0.074,1,0,False,1,reversal,BOS,7,2,68.97,10,0,BULL,1,1,-1,counter_macro,False,0,0.0,0,-0.21,0,11,2.37
2025-11-25_to_2026-02-25,1619,SHORT,1768314600,1768315500,2026-01-13T14:45,4630.01,5249,SUPPLY,4621.78,4630.01,0.846,61,False,True,0,0.49,2,False,3.848,2.9,-0.846,1,0,False,-1,continuation,BOS,5,5,67.96,14,1,BULL,1,1,1,counter_macro,False,0,2.66,0,-0.43,1,1,4.65
2025-11-25_to_2026-02-25,1625,SHORT,1768364100,1768365000,2026-01-14T04:30,4627.99,5263,SUPPLY,4626.57,4634.65,1.261,46,False,True,0,0.427,3,False,1.402,3.02,-0.222,1,0,False,1,reversal,CHoCH,16,3,68.21,4,2,BULL,1,1,1,counter_macro,False,0,4.7,0,-0.72,1,3,0.99
2025-11-25_to_2026-02-25,1627,SHORT,1768365000,1768365900,2026-01-14T04:45,4629.18,5263,SUPPLY,4626.57,4634.65,1.352,47,False,True,0,0.427,4,False,1.505,2.85,-0.437,2,1,False,1,reversal,CHoCH,17,3,66.91,4,2,BULL,1,1,1,counter_macro,False,0,5.03,0,-0.77,1,4,1.26
2025-11-25_to_2026-02-25,1669,SHORT,1768968900,1768969800,2026-01-21T04:30,4865.37,5373,SUPPLY,4841.42,4849.65,0.523,1,False,True,0,1.5,2,True,1.061,5.27,-1.521,1,0,False,1,reversal,CHoCH,18,4,76.97,4,2,BULL,1,1,1,counter_macro,False,0,5.59,0,0.29,1,7,2.56
2025-11-25_to_2026-02-25,1673,LONG,1769025600,1769026500,2026-01-21T20:15,4797.42,5371,DEMAND,4747.44,4755.14,0.372,81,False,True,0,0.0,1,False,1.851,-2.71,2.04,1,0,False,-1,reversal,BOS,1,3,34.48,20,2,BULL,1,1,-1,with_macro,True,0,0.0,0,-1.2,1,1,2.34
2025-11-25_to_2026-02-25,1675,SHORT,1769101200,1769102100,2026-01-22T17:15,4890.03,5385,SUPPLY,4879.91,4888.52,0.7,89,False,True,0,0.628,4,False,3.793,4.1,-0.823,1,0,False,1,reversal,BOS,9,5,71.19,17,3,BULL,1,1,1,counter_macro,False,0,3.85,0,-0.26,1,1,5.61
2025-11-25_to_2026-02-25,1681,SHORT,1769112000,1769112900,2026-01-22T20:15,4925.78,5406,SUPPLY,4915.57,4924.41,0.82,0,False,True,0,1.224,1,True,1.631,4.91,-0.947,1,0,False,1,reversal,BOS,21,4,71.55,20,3,BULL,1,1,-1,counter_macro,False,0,8.2,0,0.18,1,4,4.23
2025-11-25_to_2026-02-25,1717,SHORT,1769398200,1769399100,2026-01-26T03:45,5076.55,5436,SUPPLY,5082.6,5093.18,0.726,0,False,True,0,0.103,1,False,0.316,4.86,0.415,1,0,False,1,reversal,BOS,18,3,69.67,3,0,BULL,1,1,1,counter_macro,False,0,0.0,0,0.0,0,6,2.54
2025-11-25_to_2026-02-25,1719,SHORT,1769399100,1769400000,2026-01-26T04:00,5075.91,5436,SUPPLY,5082.6,5093.18,0.736,1,False,True,0,0.103,2,False,0.321,4.77,0.465,2,1,False,1,reversal,BOS,19,3,69.14,4,0,BULL,1,1,1,counter_macro,False,0,0.0,0,0.0,0,7,2.53
2025-11-25_to_2026-02-25,1769,SHORT,1769669100,1769670000,2026-01-29T07:00,5562.08,5500,SUPPLY,5583.88,5597.91,0.705,25,False,True,0,0.805,4,False,2.487,4.61,1.095,1,0,False,1,reversal,BOS,2,4,68.47,7,3,NEUTRAL,0,1,-1,neutral_macro,False,0,2.26,0,-0.14,0,7,1.46
2025-11-25_to_2026-02-25,1775,LONG,1769767200,1769768100,2026-01-30T10:15,5059.72,5426,DEMAND,4923.51,4933.91,0.177,443,False,False,1,0.0,1,False,1.816,-3.67,2.14,1,0,False,-1,reversal,BOS,5,4,31.94,10,4,BULL,1,1,1,with_macro,False,0,0.0,0,-1.31,1,2,0.03
2025-11-25_to_2026-02-25,1779,LONG,1769798700,1769799600,2026-01-30T19:00,4889.82,5355,DEMAND,4665.47,4671.88,0.088,799,False,False,1,0.0,1,False,1.466,-4.08,2.998,1,0,False,-1,reversal,BOS,6,3,25.92,19,4,NEUTRAL,0,-1,-1,neutral_macro,False,0,0.0,0,-1.48,0,4,0.99
2025-11-25_to_2026-02-25,1783,SHORT,1770083100,1770084000,2026-02-03T02:00,4800.9,5542,SUPPLY,4849.62,4884.79,0.93,94,False,True,0,0.21,3,False,3.049,3.17,1.288,1,0,False,1,reversal,CHoCH,10,2,67.13,2,1,BEAR,-1,-1,-1,with_macro,False,0,0.0,0,-0.73,1,1,3.29
2025-11-25_to_2026-02-25,1785,SHORT,1770084000,1770084900,2026-02-03T02:15,4772.56,5542,SUPPLY,4849.62,4884.79,0.872,95,False,True,0,0.21,4,False,2.861,2.98,1.912,2,1,False,1,reversal,CHoCH,11,2,66.14,2,1,BEAR,-1,-1,-1,with_macro,False,0,0.0,0,-0.69,1,2,2.38
2025-11-25_to_2026-02-25,1789,SHORT,1770105600,1770106500,2026-02-03T08:15,4936.14,5538,SUPPLY,4917.22,4947.98,1.243,133,False,True,0,0.53,3,False,4.057,4.36,-0.765,1,0,False,0,neutral,BOS,6,2,69.79,8,1,BEAR,-1,-1,-1,with_macro,False,0,0.0,0,-0.58,1,4,6.12
2025-11-25_to_2026-02-25,1793,SHORT,1770168600,1770169500,2026-02-04T01:45,5046.26,5535,SUPPLY,5043.37,5073.86,1.012,215,False,True,0,0.329,3,False,3.924,3.29,-0.096,1,0,False,1,reversal,BOS,2,6,69.0,1,2,BEAR,-1,-1,1,with_macro,True,0,3.48,0,-0.68,0,1,3.32
2025-11-25_to_2026-02-25,1795,SHORT,1770169500,1770170400,2026-02-04T02:00,5059.56,5535,SUPPLY,5043.37,5073.86,0.995,216,False,False,1,0.225,1,False,3.23,3.03,-0.528,2,1,True,1,reversal,BOS,3,5,67.37,2,2,BEAR,-1,-1,-1,with_macro,False,0,3.42,0,-0.77,0,2,0.38
2025-11-25_to_2026-02-25,1797,SHORT,1770172200,1770173100,2026-02-04T02:45,5040.37,5535,SUPPLY,5043.37,5073.86,1.112,219,False,False,1,0.724,4,True,3.611,3.79,0.109,3,4,True,1,reversal,BOS,6,5,71.06,2,2,BEAR,-1,-1,-1,with_macro,False,0,4.26,0,-0.31,0,3,0.05
2025-11-25_to_2026-02-25,1801,SHORT,1770183000,1770183900,2026-02-04T05:45,5079.31,5533,SUPPLY,5084.16,5113.48,1.931,236,False,True,0,0.086,2,False,1.826,4.31,0.319,1,0,False,1,reversal,BOS,6,3,68.4,5,2,NEUTRAL,0,1,1,neutral_macro,False,0,9.09,0,-1.77,0,5,1.2
2025-11-25_to_2026-02-25,1803,SHORT,1770184800,1770185700,2026-02-04T06:15,5054.45,5533,SUPPLY,5084.16,5113.48,1.883,238,False,True,0,0.209,4,False,1.781,4.05,1.908,2,2,False,1,reversal,BOS,8,3,67.61,6,2,NEUTRAL,0,1,1,neutral_macro,False,0,9.1,0,-1.49,0,6,0.42
2025-11-25_to_2026-02-25,1805,LONG,1770221700,1770222600,2026-02-04T16:30,4897.25,5580,DEMAND,4880.71,4894.92,0.364,61,False,False,1,0.319,1,False,2.736,-2.83,0.06,1,0,False,0,neutral,BOS,6,6,27.97,16,2,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,-0.25,1,4,1.32
2025-11-25_to_2026-02-25,1811,LONG,1770228900,1770229800,2026-02-04T18:30,4919.92,5594,DEMAND,4853.42,4885.78,0.792,2,False,True,0,0.403,2,False,0.53,-2.42,0.835,1,0,False,-1,reversal,BOS,14,5,33.25,18,2,NEUTRAL,0,-1,-1,neutral_macro,False,0,0.0,0,-0.47,1,5,0.7
2025-11-25_to_2026-02-25,1813,LONG,1770261300,1770262200,2026-02-05T03:30,4867.17,5562,DEMAND,4745.52,4784.73,0.946,182,False,True,0,0.0,1,False,2.256,-3.11,1.988,1,0,False,-1,reversal,CHoCH,2,4,34.73,3,3,BULL,1,1,-1,with_macro,True,0,0.0,0,-2.11,1,5,1.97
2025-11-25_to_2026-02-25,1815,LONG,1770332400,1770333300,2026-02-05T23:15,4752.13,5562,DEMAND,4745.52,4784.73,1.645,257,False,True,0,0.65,3,True,3.055,-3.27,-1.367,2,75,True,-1,reversal,BOS,1,5,28.84,23,3,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,-0.58,1,1,0.59
2025-11-25_to_2026-02-25,1817,LONG,1770333300,1770334200,2026-02-05T23:30,4741.97,5562,DEMAND,4745.52,4784.73,1.635,258,False,True,0,0.914,4,True,3.036,-3.06,-1.783,3,76,True,-1,reversal,BOS,2,5,30.16,23,3,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,-0.14,1,2,1.01
2025-11-25_to_2026-02-25,1819,LONG,1770337800,1770338700,2026-02-06T00:45,4762.91,5559,DEMAND,4643.66,4676.5,1.035,282,False,True,0,0.659,2,False,2.462,-3.39,2.722,1,0,False,-1,reversal,BOS,7,5,33.28,0,4,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,-0.35,1,3,0.11
2025-11-25_to_2026-02-25,1821,SHORT,1770386400,1770387300,2026-02-06T14:15,4905.26,5606,SUPPLY,4919.57,4943.56,1.248,111,False,True,0,0.788,5,True,1.32,3.2,0.745,1,0,False,1,reversal,BOS,11,2,67.8,14,4,NEUTRAL,0,-1,-1,neutral_macro,False,0,3.57,0,-0.26,1,1,0.48
2025-11-25_to_2026-02-25,1827,SHORT,1770595200,1770596100,2026-02-09T00:15,5035.23,5591,SUPPLY,5035.53,5063.29,1.664,217,False,True,0,0.409,3,False,5.811,5.63,0.018,1,0,False,-1,continuation,BOS,4,4,78.14,0,0,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,-0.98,0,2,4.8
2025-11-25_to_2026-02-25,1829,SHORT,1770596100,1770597000,2026-02-09T00:30,5027.88,5591,SUPPLY,5035.53,5063.29,1.615,218,False,True,0,0.409,4,False,5.641,4.99,0.445,2,1,False,0,neutral,BOS,5,4,74.2,0,0,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,-0.95,0,3,4.23
2025-11-25_to_2026-02-25,1831,SHORT,1770597900,1770598800,2026-02-09T01:00,5019.04,5642,SUPPLY,5033.45,5046.89,0.726,0,False,True,0,0.0,1,False,3.198,4.43,0.779,1,0,False,0,neutral,BOS,7,4,70.93,1,0,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.0,0,4,3.45
2025-11-25_to_2026-02-25,1835,SHORT,1770599700,1770600600,2026-02-09T01:30,5009.5,5642,SUPPLY,5033.45,5046.89,0.661,2,False,True,0,0.635,2,False,1.942,3.37,1.178,2,2,True,0,neutral,BOS,9,3,65.75,1,0,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,-0.24,0,6,2.67
2025-11-25_to_2026-02-25,1837,SHORT,1770656400,1770657300,2026-02-09T17:15,5068.29,5586,SUPPLY,5074.82,5091.93,1.217,308,False,False,1,0.33,4,False,3.665,3.77,0.465,1,0,False,0,neutral,BOS,5,5,70.71,17,0,NEUTRAL,-1,1,1,neutral_macro,False,0,0.0,0,-0.82,1,1,1.45
