block,t,dir,macro,rsi,sweep_depth,reclaim_str,nas_near,in_zone,R,mfe_R,runner,win
2025-05-25_to_2025-08-25,1750437900,SHORT,BEAR,67.66,0.32,0.02,0,0,-0.12413914886095266,2.263817764436098,False,False
2025-05-25_to_2025-08-25,1750696200,LONG,BULL,67.92,0.8,0.07,0,0,-1.0,0.17317403262654535,False,False
2025-05-25_to_2025-08-25,1750719600,LONG,BULL,26.83,0.06,0.71,1,0,-1.0,0.44128076488685536,False,False
2025-05-25_to_2025-08-25,1750830300,SHORT,BEAR,62.7,0.63,0.18,0,0,-1.0,0.7812719359819348,False,False
2025-05-25_to_2025-08-25,1750837500,SHORT,BEAR,61.61,0.87,0.84,0,0,0.1678763828575981,1.7900161382116364,False,True
2025-05-25_to_2025-08-25,1750865400,SHORT,BEAR,49.53,0.07,0.04,0,1,-0.9999999999999315,0.6252054794521006,False,False
2025-05-25_to_2025-08-25,1750880700,SHORT,BEAR,66.13,0.24,0.51,0,0,-1.0,0.31656596359868877,False,False
2025-05-25_to_2025-08-25,1751351400,SHORT,BEAR,72.25,0.1,0.07,1,1,-1.0000000000000657,0.31811609171669064,False,False
2025-05-25_to_2025-08-25,1751543100,LONG,BULL,40.8,0.23,0.59,0,0,-1.0,0.9172970388908521,False,False
2025-05-25_to_2025-08-25,1751892300,SHORT,BEAR,51.65,0.34,0.21,0,0,-1.0,0.2196105344428555,False,False
2025-05-25_to_2025-08-25,1752454800,LONG,BULL,57.35,0.68,0.11,0,0,-1.0000000000000524,0.22535211267603464,False,False
2025-05-25_to_2025-08-25,1752465600,LONG,BULL,43.48,0.33,0.03,0,0,-0.5060086934287359,1.907951930452604,False,False
2025-05-25_to_2025-08-25,1752525900,LONG,BULL,33.77,0.76,0.13,0,0,2.985923753665516,7.176539589442369,True,True
2025-05-25_to_2025-08-25,1752544800,LONG,BULL,47.57,0.13,1.56,0,0,1.4625972913496896,3.2172975527625107,True,True
2025-05-25_to_2025-08-25,1752567300,LONG,BULL,62.07,0.26,0.14,0,0,-1.0,0.6437891590503932,False,False
2025-05-25_to_2025-08-25,1752855300,LONG,BULL,45.06,0.34,0.33,0,1,-1.0,0.21284879948078306,False,False
2025-05-25_to_2025-08-25,1752862500,LONG,BULL,42.91,0.13,0.41,0,0,-1.0,0.8704124715818551,False,False
2025-05-25_to_2025-08-25,1753216200,LONG,BULL,66.28,0.35,0.02,0,0,-1.0,0.046934274371432314,False,False
2025-05-25_to_2025-08-25,1753228800,LONG,BULL,50.4,0.16,1.77,0,0,-1.0,0.23509806435071656,False,False
2025-05-25_to_2025-08-25,1753250400,LONG,BULL,42.13,0.47,0.42,0,0,-1.0,0.32227291580260076,False,False
2025-05-25_to_2025-08-25,1753282800,LONG,BULL,39.54,0.11,0.75,0,0,-0.9999999999999353,0.4825084218709257,False,False
2025-05-25_to_2025-08-25,1753318800,LONG,BULL,47.23,0.82,1.09,0,0,-1.0,0.32983882025900285,False,False
2025-05-25_to_2025-08-25,1753338600,LONG,BULL,28.07,1.14,0.2,0,0,-1.0,0.2336611490804493,False,False
2025-05-25_to_2025-08-25,1753372800,LONG,BULL,55.51,0.11,0.18,0,0,-1.0000000000000697,0.4867697814136654,False,False
2025-05-25_to_2025-08-25,1753727400,SHORT,BEAR,43.45,0.23,0.22,0,1,-1.0,0.0,False,False
2025-05-25_to_2025-08-25,1753770600,SHORT,BEAR,61.81,0.34,0.14,0,0,-0.75842902516488,1.3083312973370576,False,False
2025-05-25_to_2025-08-25,1753938000,SHORT,BEAR,64.57,0.17,0.63,0,1,-1.0,0.31545379900320714,False,False
2025-05-25_to_2025-08-25,1753947900,SHORT,BEAR,67.66,1.2,0.01,0,0,-0.999999999999905,0.5607802159526734,False,False
2025-05-25_to_2025-08-25,1753965900,SHORT,BEAR,59.95,0.76,0.02,0,0,5.947870841599994,11.13430518416342,True,True
2025-05-25_to_2025-08-25,1754002800,SHORT,BEAR,50.74,0.12,1.58,0,0,-0.6134232970361975,3.34513550225995,True,False
2025-05-25_to_2025-08-25,1754018100,SHORT,BEAR,57.07,0.54,0.27,0,0,-1.0,0.3694355208810564,False,False
2025-05-25_to_2025-08-25,1754028000,SHORT,BEAR,59.91,0.55,0.16,0,0,-0.31241284845191764,1.2024137122549388,False,False
2025-05-25_to_2025-08-25,1754044200,SHORT,BEAR,54.47,0.48,0.16,0,1,-0.9999999999999265,0.0,False,False
2025-05-25_to_2025-08-25,1754325900,LONG,BULL,51.32,0.06,0.07,0,1,0.9770980392157423,2.3322352941176563,False,True
2025-05-25_to_2025-08-25,1754344800,LONG,BULL,51.83,0.14,0.15,0,0,-1.0000000000000517,0.6782740348220027,False,False
2025-05-25_to_2025-08-25,1754377200,LONG,BULL,32.67,0.48,0.66,1,0,-1.0,0.15616151562475092,False,False
2025-05-25_to_2025-08-25,1754465400,LONG,BULL,35.68,0.15,1.33,0,0,-1.0,0.320612743683044,False,False
2025-05-25_to_2025-08-25,1754501400,LONG,BULL,49.64,0.07,0.75,0,0,-1.0,0.07025830258304835,False,False
2025-05-25_to_2025-08-25,1754513100,LONG,BULL,39.17,0.71,0.13,0,0,-1.0,0.16534431591064552,False,False
2025-05-25_to_2025-08-25,1754634600,LONG,BULL,52.55,0.09,0.07,0,1,-0.016323024054987683,2.2938144329897785,False,False
2025-05-25_to_2025-08-25,1754664300,LONG,BULL,45.17,0.18,0.41,0,0,0.43278430687241465,1.3945563371053435,False,True
2025-05-25_to_2025-08-25,1754676000,LONG,BULL,36.06,2.84,0.35,0,0,-1.0,0.5916488974061401,False,False
2025-05-25_to_2025-08-25,1754863200,LONG,BULL,59.1,0.18,0.3,0,1,-1.0,0.4033278057280475,False,False
2025-05-25_to_2025-08-25,1754888400,LONG,BULL,39.52,0.05,1.07,0,1,-1.0,0.4690162664601269,False,False
2025-05-25_to_2025-08-25,1754973900,SHORT,BEAR,55.76,0.1,0.25,0,1,-0.9235104669887035,4.665861513687803,True,False
2025-05-25_to_2025-08-25,1754983800,SHORT,BEAR,48.14,0.51,0.03,0,0,1.7422832202765528,7.277173055687077,True,True
2025-05-25_to_2025-08-25,1755001800,SHORT,BEAR,37.46,0.75,0.2,0,1,-0.21173209232851112,2.0531161574813046,False,False
2025-05-25_to_2025-08-25,1755011700,SHORT,BEAR,48.19,0.22,0.27,0,1,0.25075803517283135,1.1840509399636054,False,True
2025-05-25_to_2025-08-25,1755037800,SHORT,BEAR,58.52,0.64,0.18,0,0,-0.8468848996830081,4.271383315733208,True,False
2025-05-25_to_2025-08-25,1755053100,SHORT,BEAR,57.46,0.6,0.08,0,0,-0.4003868471953612,1.492124896380182,False,False
2025-05-25_to_2025-08-25,1755074700,SHORT,BEAR,62.96,0.58,0.2,0,1,-1.0,0.13276224494632047,False,False
2025-05-25_to_2025-08-25,1755081900,SHORT,BEAR,68.17,0.06,0.18,1,0,-0.282581598264179,1.8786451841250307,False,False
2025-05-25_to_2025-08-25,1755288000,SHORT,BEAR,52.76,0.58,0.13,0,0,-1.0,4.756172209753215,True,False
2025-05-25_to_2025-08-25,1755701100,SHORT,BEAR,71.12,0.45,0.3,1,0,-1.0,0.019051507110276904,False,False
2025-05-25_to_2025-08-25,1755718200,SHORT,BEAR,64.75,0.51,0.02,0,0,-0.716495211067571,1.3905640297978883,False,False
2025-05-25_to_2025-08-25,1755762300,SHORT,BEAR,49.56,0.29,0.43,0,1,-0.9502664298400347,1.932504440496844,False,False
2024-05-25_to_2024-08-25,1716965100,LONG,BULL,38.24,0.37,0.65,0,0,-0.9999999999998518,1.6621004566212114,False,False
2024-05-25_to_2024-08-25,1716987600,LONG,BULL,27.26,0.65,1.04,1,0,-1.0,0.29373663840032865,False,False
2024-05-25_to_2024-08-25,1717154100,SHORT,BEAR,55.7,0.24,0.44,0,0,-0.9441154138190196,1.9134396355354903,False,False
2024-05-25_to_2024-08-25,1717507800,SHORT,BEAR,56.02,0.61,2.06,0,0,-1.0,0.6602780344212789,False,False
2024-05-25_to_2024-08-25,1717522200,SHORT,BEAR,49.37,0.16,0.12,0,1,0.15983935742984628,1.254939759036119,False,True
2024-05-25_to_2024-08-25,1717539300,SHORT,BEAR,52.09,0.21,0.09,0,0,-0.999999999999762,0.3465016658736884,False,False
2024-05-25_to_2024-08-25,1717676100,LONG,BULL,36.59,0.87,0.64,0,0,-0.9999999999999045,1.4449444944496816,False,False
2024-05-25_to_2024-08-25,1717697700,LONG,BULL,53.42,0.09,0.2,0,1,0.9758134036109042,2.4689047067809144,False,True
2024-05-25_to_2024-08-25,1718365500,SHORT,BEAR,81.14,1.05,0.18,1,0,-0.3026093902546646,1.015798349161298,False,False
2024-05-25_to_2024-08-25,1718842500,LONG,BULL,48.91,0.25,0.15,0,1,20.79121706399041,30.687578419072814,True,True
2024-05-25_to_2024-08-25,1718885700,LONG,BULL,50.66,0.2,1.23,0,0,-1.0,3.733141890159658,True,False
2024-05-25_to_2024-08-25,1718933400,LONG,BULL,55.14,0.55,0.93,0,1,0.4570685169124863,2.2040001051277924,False,True
2024-05-25_to_2024-08-25,1719293400,SHORT,BEAR,55.52,0.77,1.26,0,0,-1.0,0.3816600072162578,False,False
2024-05-25_to_2024-08-25,1719324900,SHORT,BEAR,41.4,0.19,0.72,0,0,0.9590361445784017,2.1710843373496407,False,True
2024-05-25_to_2024-08-25,1719342000,SHORT,BEAR,42.36,0.22,0.26,0,1,-0.7098384728339151,1.6693098384730118,False,False
2024-05-25_to_2024-08-25,1719513900,LONG,BULL,50.88,0.7,1.03,0,0,-1.0,0.3742203742203771,False,False
2024-05-25_to_2024-08-25,1719793800,LONG,BULL,37.04,0.35,0.78,0,0,-0.2336723228947483,1.5003889257008396,False,False
2024-05-25_to_2024-08-25,1719806400,LONG,BULL,43.93,0.18,0.86,0,0,-0.999999999999783,0.04455051710417368,False,False
2024-05-25_to_2024-08-25,1719839700,LONG,BULL,46.04,0.22,0.61,0,0,-1.0,0.2106438548014781,False,False
2024-05-25_to_2024-08-25,1719968400,LONG,BULL,54.17,0.41,1.27,0,1,-1.0,0.9357936358503043,False,False
2024-05-25_to_2024-08-25,1719975600,LONG,BULL,47.69,0.24,0.31,0,0,19.6932635709583,27.262916939171955,True,True
2024-05-25_to_2024-08-25,1720064700,LONG,BULL,48.5,0.17,0.28,0,1,-0.966505636070972,1.4789049919483468,False,False
2024-05-25_to_2024-08-25,1720106100,LONG,BULL,54.3,0.92,0.93,0,1,-1.0,0.14377849895246647,False,False
2024-05-25_to_2024-08-25,1720133100,LONG,BULL,41.61,0.21,1.11,0,0,3.7881264788120492,8.27382232738146,True,True
2024-05-25_to_2024-08-25,1720491300,LONG,BULL,46.18,0.07,1.5,0,0,-1.0,0.6261830316455965,False,False
2024-05-25_to_2024-08-25,1720513800,LONG,BULL,38.3,0.06,0.67,0,0,-1.0,1.116694584031305,False,False
2024-05-25_to_2024-08-25,1720525500,LONG,BULL,34.16,0.3,1.04,0,0,-1.0,0.0,False,False
2024-05-25_to_2024-08-25,1720539000,LONG,BULL,35.86,0.71,0.18,0,0,1.3580144836630732,2.452814050293653,False,True
2024-05-25_to_2024-08-25,1720698300,LONG,BULL,50.07,0.73,0.16,0,1,-1.0,0.3211642821905228,False,False
2024-05-25_to_2024-08-25,1720761300,LONG,BULL,40.95,0.95,0.04,0,0,-1.0,0.9970197778381162,False,False
2024-05-25_to_2024-08-25,1720779300,LONG,BULL,36.29,0.22,0.25,1,1,-1.0,0.43637588981103215,False,False
2024-05-25_to_2024-08-25,1720994400,LONG,BULL,52.63,1.25,0.16,0,0,-1.0,0.0,False,False
2024-05-25_to_2024-08-25,1721174400,LONG,BULL,57.02,0.1,0.28,0,1,1.0870241541718573,8.97117919025221,True,True
2024-05-25_to_2024-08-25,1721187000,LONG,BULL,42.44,1.08,0.39,0,0,-1.0,0.11441352316226654,False,False
2024-05-25_to_2024-08-25,1721197800,LONG,BULL,40.11,0.74,0.35,0,0,1.270473848045844,3.357288344030038,True,True
2024-05-25_to_2024-08-25,1721208600,LONG,BULL,51.14,0.44,0.2,0,0,-1.0,0.2143924084000037,False,False
2024-05-25_to_2024-08-25,1721225700,LONG,BULL,43.74,0.85,0.15,0,0,-1.0,0.18533063868467653,False,False
2024-05-25_to_2024-08-25,1721239200,LONG,BULL,35.27,0.25,0.48,0,0,1.5918249114903185,2.2529771483747383,False,True
2024-05-25_to_2024-08-25,1721260800,LONG,BULL,54.41,0.1,0.31,0,1,-1.0,0.5970802121490438,False,False
2024-05-25_to_2024-08-25,1721278800,LONG,BULL,54.59,0.37,1.22,0,0,-1.0,0.15083456266266518,False,False
2024-05-25_to_2024-08-25,1721298600,LONG,BULL,35.02,0.99,0.02,0,0,-1.0,2.2691457008573996,False,False
2024-05-25_to_2024-08-25,1721310300,LONG,BULL,36.58,0.69,0.83,0,0,-0.8748729452175326,1.607023938873656,False,False
2024-05-25_to_2024-08-25,1721611800,SHORT,BEAR,61.74,0.06,0.78,0,0,0.2400147620805399,1.2433481350968825,False,True
2024-05-25_to_2024-08-25,1721641500,SHORT,BEAR,48.98,0.35,0.08,0,0,-0.9999999999999342,0.7156980950083985,False,False
2024-05-25_to_2024-08-25,1721695500,SHORT,BEAR,61.23,0.18,0.06,0,0,-1.0000000000003035,1.5236139630388634,False,False
2024-05-25_to_2024-08-25,1721718900,SHORT,BEAR,44.64,0.8,0.33,0,0,-0.9999999999998859,0.00703164239091179,False,False
2024-05-25_to_2024-08-25,1721995200,SHORT,BEAR,53.21,0.53,0.24,0,0,-1.0,0.4634994206257815,False,False
2024-05-25_to_2024-08-25,1722013200,SHORT,BEAR,66.73,0.54,0.22,0,0,-1.0,0.1330924992870015,False,False
2024-05-25_to_2024-08-25,1722021300,SHORT,BEAR,52.76,0.07,0.2,0,1,-1.0,0.5091124360435278,False,False
2024-05-25_to_2024-08-25,1722527100,LONG,BULL,49.78,0.16,0.28,0,1,-1.0,0.6773936904317577,False,False
2024-05-25_to_2024-08-25,1722536100,LONG,BULL,41.15,0.21,0.07,0,0,3.306624605678167,7.141324921135618,True,True
2024-05-25_to_2024-08-25,1722556800,LONG,BULL,56.53,0.09,0.64,0,0,-1.0,0.49521971973830653,False,False
2024-05-25_to_2024-08-25,1722596400,LONG,BULL,56.85,0.05,0.12,0,1,-1.0000000000001186,0.0,False,False
2024-05-25_to_2024-08-25,1722880800,SHORT,BEAR,52.16,0.15,0.11,0,0,-0.9999999999999648,0.7551942186088987,False,False
2024-05-25_to_2024-08-25,1722917700,SHORT,BEAR,50.56,0.43,0.21,0,0,-0.028906955736260117,3.09620596205971,True,False
2024-05-25_to_2024-08-25,1722938400,SHORT,BEAR,56.82,0.21,0.44,0,1,8.780975763911044,11.83314291270666,True,True
2024-05-25_to_2024-08-25,1723422600,LONG,BULL,43.41,0.09,0.72,0,0,-1.0,0.9268779820250588,False,False
2024-05-25_to_2024-08-25,1723463100,LONG,BULL,56.02,0.65,0.1,0,0,7.568921180456007,9.62324992856801,True,True
2024-05-25_to_2024-08-25,1723554900,LONG,BULL,62.85,0.18,2.09,0,0,-1.0,0.1347848139312219,False,False
2024-05-25_to_2024-08-25,1723571100,LONG,BULL,48.06,0.13,0.52,0,1,-1.0,0.6711270520071939,False,False
2024-05-25_to_2024-08-25,1723578300,LONG,BULL,40.01,0.88,0.55,0,0,-1.0,0.3532738742659527,False,False
2024-05-25_to_2024-08-25,1723592700,LONG,BULL,41.18,0.39,0.2,0,0,-0.40508693777848576,1.7531254490589194,False,False
2024-05-25_to_2024-08-25,1724074200,LONG,BULL,35.34,0.21,0.77,0,0,0.725803764784313,1.3516430190701991,False,True
2024-05-25_to_2024-08-25,1724115600,LONG,BULL,56.02,0.4,0.31,0,0,-1.0,0.2545968882602261,False,False
2024-05-25_to_2024-08-25,1724134500,LONG,BULL,40.06,0.73,2.15,0,0,2.7579775280899828,4.410786516854062,True,True
2024-05-25_to_2024-08-25,1724160600,LONG,BULL,71.56,0.44,1.1,0,0,-1.0,0.03808539289164199,False,False
2024-05-25_to_2024-08-25,1724169600,LONG,BULL,32.48,0.71,0.58,0,0,1.3527543634462647,2.0933956147199684,False,True
2024-05-25_to_2024-08-25,1724199300,LONG,BULL,45.97,0.36,0.72,0,0,-1.0,0.0840480274441752,False,False
2024-05-25_to_2024-08-25,1724220000,LONG,BULL,48.6,0.71,0.03,0,0,-1.0,0.060247726677398354,False,False
2024-05-25_to_2024-08-25,1724233500,LONG,BULL,36.42,0.29,0.12,0,0,-1.0,4.740566037736071,True,False
2024-05-25_to_2024-08-25,1724343300,SHORT,BEAR,39.59,0.25,0.06,0,0,-0.2893040209591974,1.9327941679006253,False,False
2024-05-25_to_2024-08-25,1724364000,SHORT,BEAR,50.15,0.2,0.07,0,0,-1.00000000000012,0.3413509060954471,False,False
2025-11-25_to_2026-02-25,1764074700,LONG,BULL,36.23,1.44,0.28,0,0,-1.0,0.5495862437567727,False,False
2025-11-25_to_2026-02-25,1764081900,LONG,BULL,39.81,0.46,0.95,0,0,1.348709035104144,2.053002717241841,False,True
2025-11-25_to_2026-02-25,1764104400,LONG,BULL,46.31,0.12,0.51,0,1,7.475317960914192,11.349395098748992,True,True
2025-11-25_to_2026-02-25,1764162000,LONG,BULL,43.28,0.43,0.5,0,0,-1.0,0.025000139509757106,False,False
2025-11-25_to_2026-02-25,1764169200,LONG,BULL,37.54,0.31,1.17,0,0,1.1470045768153208,1.7419905731265355,False,True
2025-11-25_to_2026-02-25,1764216000,LONG,BULL,32.43,0.28,0.56,1,0,0.26781996583050477,2.301681401884159,False,True
2025-11-25_to_2026-02-25,1764249300,LONG,BULL,40.12,0.66,0.02,0,0,3.728826190551403,5.465041828048731,True,True
2025-11-25_to_2026-02-25,1764260100,LONG,BULL,47.79,0.31,0.3,0,0,6.03653541226224,8.784685517970635,True,True
2025-11-25_to_2026-02-25,1764543600,LONG,BULL,74.81,1.67,0.13,0,0,0.5927935219258875,2.0377606636569445,False,True
2025-11-25_to_2026-02-25,1764590400,LONG,BULL,57.89,0.06,0.16,0,0,-1.0,0.6751432664757431,False,False
2025-11-25_to_2026-02-25,1764597600,LONG,BULL,48.17,0.72,0.35,0,1,-1.0,0.1608523083351122,False,False
