candidate_id,timestamp,source,unknown_rank,demand_category,supply_category,polarity_category,quality_score_exploratory,dist_4h_supply_low_atr,dist_4h_demand_top_atr
C7908,2025-02-12 03:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,2.07,1.52
C7909,2025-02-12 07:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,2.65,1.0
C7910,2025-02-12 11:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.89,0.01
C7911,2025-02-12 15:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.53,0.35
C7924,2025-02-14 19:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,3.19,0.36
C7926,2025-02-17 03:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,2.25,0.15
C7933,2025-02-18 07:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.37,1.76
C7943,2025-02-19 23:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,,2.87
C7944,2025-02-20 03:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,,3.28
C7945,2025-02-20 07:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,1.61
C7947,2025-02-20 15:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,0.68
C7953,2025-02-21 15:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.29,0.28
C7955,2025-02-23 23:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.37,0.7
C7959,2025-02-24 15:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,0.77
C7960,2025-02-24 19:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,1.18
C7961,2025-02-24 23:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,0.96
C7966,2025-02-25 19:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.63,0.57
C7967,2025-02-25 23:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.28,0.96
C7969,2025-02-26 07:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.8,0.68
C7971,2025-02-26 15:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.54,0.75
C7972,2025-02-26 19:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.55,0.88
C7974,2025-02-27 03:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,2.71,0.95
C7975,2025-02-27 07:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,2.7,0.8
C7977,2025-02-27 15:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.01,0.51
C7993,2025-03-04 07:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,1,1.55,3.82
C7995,2025-03-04 15:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,1,1.69,3.53
C7996,2025-03-04 19:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.46,4.25
C7998,2025-03-05 03:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.53,4.23
C7999,2025-03-05 07:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.05,4.07
C8000,2025-03-05 11:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.11,3.75
C8001,2025-03-05 15:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_TOO_DEEP,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.39,3.95
C8002,2025-03-05 19:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.35,4.16
C8004,2025-03-06 03:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.33,0.74
C8006,2025-03-06 11:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.02,0.37
C8007,2025-03-06 15:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.55,0.46
C8008,2025-03-06 19:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.3,0.15
C8009,2025-03-06 23:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.48,0.17
C8010,2025-03-07 03:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.13,0.51
C8011,2025-03-07 07:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.56,0.8
C8014,2025-03-07 19:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.22,0.05
C8015,2025-03-09 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.24,0.05
C8016,2025-03-10 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.38,4.22
C8017,2025-03-10 06:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.99,4.16
C8023,2025-03-11 06:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.01,4.29
C8024,2025-03-11 10:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.56,4.61
C8025,2025-03-11 14:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.6,1.74
C8027,2025-03-11 22:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,2.17,1.89
C8032,2025-03-12 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_FLOATING_NO_BASE,0,0.66,3.07
C8033,2025-03-12 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_FLOATING_NO_BASE,0,0.35,3.79
C8034,2025-03-13 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,0.19,1.59
C8035,2025-03-13 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,,2.15
C8036,2025-03-13 10:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,,2.34
C8039,2025-03-13 22:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,4.94
C8040,2025-03-14 02:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,4.7
C8041,2025-03-14 06:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,5.31
C8043,2025-03-14 14:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,4.23
C8044,2025-03-14 18:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,4.55
C8045,2025-03-16 22:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,5.11
C8046,2025-03-17 02:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.3,4.7
C8047,2025-03-17 06:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,0.21
C8048,2025-03-17 10:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,4.56
C8049,2025-03-17 14:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,0.35
C8050,2025-03-17 18:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,0.58
C8052,2025-03-18 02:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,1.55
C8056,2025-03-18 18:00,swing_high_simples,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,,3.42
C8057,2025-03-18 22:00,swing_high_simples,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,,3.2
C8061,2025-03-19 14:00,swing_high_simples,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,2.82
C8062,2025-03-19 18:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_TOO_DEEP,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,3.99
C8063,2025-03-19 22:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,0.96
C8065,2025-03-20 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,0.32
C8067,2025-03-20 14:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,0.34
C8068,2025-03-20 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.02,0.6
C8070,2025-03-21 02:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.23,2.6
C8071,2025-03-21 06:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.13,2.71
C8073,2025-03-21 14:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ORIGIN_OF_LEG,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.49,1.44
C8080,2025-03-24 18:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,
C8081,2025-03-24 22:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ORIGIN_OF_LEG,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.78,1.42
C8082,2025-03-25 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.06,0.35
C8095,2025-03-27 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,1.46
C8096,2025-03-27 10:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,1.44
C8098,2025-03-27 18:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,2.75
C8111,2025-03-31 22:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,7.26
C8113,2025-04-01 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,1.05
C8114,2025-04-01 10:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,1.16
C8117,2025-04-01 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.09,1.04
C8119,2025-04-02 06:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.18,0.84
C8121,2025-04-02 14:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.57,0.46
C8122,2025-04-02 18:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,0.81
C8124,2025-04-03 02:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,0.72
C8133,2025-04-04 14:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,3.62,0.37
C8134,2025-04-04 18:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,3.3,0.68
C8135,2025-04-06 22:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,2.86,0.64
C8136,2025-04-07 02:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,2.21,0.47
C8137,2025-04-07 06:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,2.47,0.32
C8138,2025-04-07 10:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,
C8142,2025-04-08 02:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,2.94,2.17
C8149,2025-04-09 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,RECLAIM_ACCEPTED_ABOVE_SUPPLY,3,2.37,2.24
C8157,2025-04-10 14:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,5.0
C8158,2025-04-10 18:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,5.38
C8162,2025-04-11 10:00,swing_high_simples,UNKNOWN_NEEDS_VISUAL,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,
C8163,2025-04-11 14:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,7.23
C8164,2025-04-11 18:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,7.82
C8165,2025-04-13 22:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,8.11
C8166,2025-04-14 02:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,8.44
C8167,2025-04-14 06:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,8.26
C8168,2025-04-14 10:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,7.71
C8170,2025-04-14 18:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.6,8.14
C8171,2025-04-14 22:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.18,9.55
C8172,2025-04-15 02:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.14,0.51
C8173,2025-04-15 06:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.24,0.47
C8175,2025-04-15 14:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.02,0.79
C8176,2025-04-15 18:00,swing_high_simples,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,,0.94
C8180,2025-04-16 10:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,4.79
C8184,2025-04-17 02:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,5.34
C8185,2025-04-17 06:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,4.93
C8190,2025-04-21 02:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,6.1
C8200,2025-04-22 18:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,
C8201,2025-04-22 22:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,2.52,1.89
C8203,2025-04-23 06:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,3.75,0.34
