bar_idx,datetime,path_f1_swept_low_reclaim,path_f1_sweep_depth_atr,path_f1_bars_since_sweep,path_f1_swept_high_reject,path_f2_flush_state,path_f2_drop_atr,path_f2_velocity_atr_bar,path_f2_range_expansion,path_f2_consec_down,path_f2_flush_bars,path_f3_acceptance_state,path_f3_closes_above_res,path_f3_rejections_at_res,path_f3_breaks_support,path_f4_structure_state,path_f4_BOS,path_f4_CHoCH,path_f4_n_pivots_lb,path_f6_svp_state,path_f6_above_value,path_f6_below_value,path_f6_dist_poc_atr,path_f5_range_pos_4h,path_f5_range_pct_4h,path_f5_range_pos_1d,path_f5_range_pct_1d,path_f7_regime_traj,path_f7_combined_slope,path_f7_cascade_now,path_f7_macro_broken_recent,dspa_primary,dspa_secondary,eng_supply,eng_demand,eng_volume,eng_mtf,eng_regime,eng_momentum,eng_capit,eng_fuel,eng_risk,eng_macro_state,ind_context,ind_bubbles,ind_smc,ind_nas,ind_rsi,ind_indicator_confluence,macro_reader_leg,sup_cat,macro_phase,bear_leg_refined,EVAL_mfe_R,EVAL_runner,EVAL_loser,EVAL_monumental,EVAL_eng_policy
5087,2023-04-18,0,0.0,-1,0,FLUSH_V,2.77,1.39,1.38,0,2,ACCEPTED_ABOVE_RES,6,1,0,STRUCTURE_DOWN,0,0,4,IN_VALUE,4,6,0.39,EQUILIBRIUM,0.34,EQUILIBRIUM,0.61,REGIME_STABLE_BULL,0.0,1.0,0,STRUCTURAL_RISK_SL_PROBLEM,MARKUP_THROUGH_SUPPLY,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_TOO_SHORT,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_MIXED,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,NEUTRAL,MACRO_BULL_LEG,SUPPLY_NEAR_AND_REJECTING,MACRO_BULL_RUN,,0.28,0,1,0,REVIEW_RISK
5103,2023-04-21,0,0.0,-1,0,MIXED_DECLINE,2.74,0.69,0.81,4,4,HOLDING_SUPPORT,0,0,0,STRUCTURE_RANGE,0,0,4,BELOW_VALUE_REJECTED,3,6,-1.36,EQUILIBRIUM,0.39,EQUILIBRIUM,0.4,REGIME_STABLE_BULL,0.0,3.0,0,BULL_PULLBACK_CONTINUATION,MARKUP_THROUGH_SUPPLY,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL,REJECTION_BELOW_VALUE,PARTIAL_BULL,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_BULL_LEG,SUPPLY_BLOCKS_TARGET,MACRO_BULL_RUN,,0.0,0,1,0,TAKE
5147,2023-05-02,0,0.0,-1,0,MIXED_DECLINE,2.52,0.5,0.69,0,5,HOLDING_SUPPORT,1,0,0,STRUCTURE_UP,1,0,4,ACCEPTING_ABOVE_VALUE,5,4,2.54,PREMIUM,0.83,EQUILIBRIUM,0.63,REGIME_STABLE_BULL,0.167,2.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,WEAK_MOMENTUM,NO_CAPITULATION,medium_fuel,SL_STRUCTURAL_OK,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_RANGE,SUPPLY_FAR_ENOUGH,MACRO_BULL_RUN,,4.02,0,0,0,TAKE
5165,2023-05-05,1,0.45,0,0,MIXED_DECLINE,3.64,0.61,0.98,0,6,HOLDING_SUPPORT,0,1,1,STRUCTURE_RANGE,0,0,3,IN_VALUE,6,7,0.68,DISCOUNT,0.31,EQUILIBRIUM,0.42,REGIME_STABLE_BULL,0.167,3.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_FAR_NEUTRAL,DEMAND_NEUTRAL,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,medium_fuel,SL_STRUCTURAL_OK,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_SHORT,RSI_NO_DIV,WEAK_BULL,MACRO_RANGE,SUPPLY_FAR_ENOUGH,MACRO_BULL_RUN,,1.85,0,1,0,TAKE
5296,2023-06-06,0,0.0,-1,0,MIXED_DECLINE,5.21,0.65,0.99,1,8,HOLDING_SUPPORT,0,0,0,STRUCTURE_RANGE,0,0,2,BELOW_VALUE_REJECTED,5,6,-0.59,EQUILIBRIUM,0.42,DISCOUNT,0.22,REGIME_NEUTRAL,0.0,0.0,0,LEGITIMATE_BEAR_BUY,,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,REJECTION_BELOW_VALUE,PARTIAL_BULL,MACRO_NEUTRAL,WEAK_MOMENTUM,FALLING_KNIFE,medium_fuel,SL_STRUCTURAL_OK,CORRECTIVE_BEAR_LEG,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_BEAR_LEG,SUPPLY_FAR_ENOUGH,MACRO_BULL_PULLBACK,PRESERVE,1.15,0,1,0,SKIP
5321,2023-06-12,0,0.0,-1,0,MIXED_DECLINE,2.75,0.46,0.83,0,6,HOLDING_SUPPORT,0,0,0,STRUCTURE_RANGE,0,0,3,IN_VALUE,5,6,-0.3,EQUILIBRIUM,0.49,DISCOUNT,0.27,REGIME_STABLE_BULL,0.167,1.0,0,SUPPLY_REJECTION_TRAP,BULL_PULLBACK_CONTINUATION,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,IN_VALUE_BALANCE,MTF_CONFLICT,MACRO_BULL,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_NONE,NAS_NEUTRAL,RSI_BEAR_DIV,WEAK_BEAR,MACRO_RANGE,SUPPLY_NEAR_AND_REJECTING,MACRO_BULL_PULLBACK,,1.98,0,1,0,TAKE
5331,2023-06-14,0,0.0,-1,0,MIXED_DECLINE,3.65,1.83,1.1,0,2,HOLDING_SUPPORT,0,1,0,STRUCTURE_RANGE,0,0,5,ACCEPTING_ABOVE_VALUE,3,7,0.47,EQUILIBRIUM,0.34,DISCOUNT,0.32,REGIME_NEUTRAL,0.0,0.0,0,SUPPLY_REJECTION_TRAP,,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_NEUTRAL,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_BOS_LATE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BEAR,MACRO_RANGE,SUPPLY_BLOCKS_TARGET,MACRO_BULL_PULLBACK,,0.74,0,1,0,SKIP
5350,2023-06-19,0,0.0,-1,0,MIXED_DECLINE,2.42,0.4,0.62,0,6,BROKE_SUPPORT,0,0,8,STRUCTURE_UP,0,1,4,BELOW_VALUE_REJECTED,5,6,-0.52,EQUILIBRIUM,0.63,EQUILIBRIUM,0.45,REGIME_STABLE_BULL,0.167,1.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,REJECTION_BELOW_VALUE,MTF_CONFLICT,MACRO_BULL,WEAK_MOMENTUM,NO_CAPITULATION,high_fuel,SL_STRUCTURAL_OK,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_RANGE,SUPPLY_FAR_ENOUGH,MACRO_BULL_PULLBACK,,0.29,0,1,0,TAKE
5414,2023-07-04,0,0.0,-1,0,MIXED_DECLINE,1.76,0.88,0.27,0,2,BROKE_SUPPORT,0,0,8,STRUCTURE_UP,0,0,6,ACCEPTING_ABOVE_VALUE,6,3,0.24,PREMIUM,0.81,EQUILIBRIUM,0.38,REGIME_NEUTRAL,0.167,-1.0,0,BEAR_PULLBACK_TRAP,SUPPLY_REJECTION_TRAP,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,IN_VALUE_BALANCE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BEAR,MACRO_BEAR_LEG,SUPPLY_NEAR_AND_REJECTING,MACRO_BULL_PULLBACK,BLOCK,1.21,0,1,0,SKIP
5435,2023-07-07,0,0.0,-1,1,MIXED_DECLINE,2.99,0.0,0.0,0,0,REJECTED_AT_RES,1,4,0,STRUCTURE_DOWN,0,0,4,IN_VALUE,6,4,0.43,PREMIUM,0.75,EQUILIBRIUM,0.42,REGIME_STABLE_BEAR,0.0,-3.0,0,SUPPLY_REJECTION_TRAP,LEGITIMATE_BEAR_BUY,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,medium_fuel,SL_STRUCTURAL_OK,CORRECTIVE_BEAR_LEG,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_BOS_LATE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BEAR,MACRO_BEAR_LEG,SUPPLY_FAR_ENOUGH,MACRO_BULL_PULLBACK,PRESERVE,0.09,0,1,0,SKIP
5478,2023-07-18,0,0.0,-1,1,MIXED_DECLINE,1.88,0.0,0.0,0,0,ACCEPTED_ABOVE_RES,8,4,0,STRUCTURE_DOWN,0,0,4,ACCEPTING_ABOVE_VALUE,8,4,2.32,PREMIUM,0.85,PREMIUM,0.94,REGIME_NEUTRAL,0.167,0.0,0,LEGITIMATE_BEAR_BUY,SUPPLY_REJECTION_TRAP,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_BROKEN_DISTRIBUTION,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_NEUTRAL,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_RANGE,CLEAN_SKY,MACRO_BULL_PULLBACK,,0.77,0,1,0,TAKE
5530,2023-07-31,0,0.0,-1,0,MIXED_DECLINE,1.36,0.34,0.49,0,4,ACCEPTED_ABOVE_RES,7,1,0,STRUCTURE_DOWN,0,0,3,ACCEPTING_ABOVE_VALUE,8,3,1.57,PREMIUM,0.73,PREMIUM,0.81,REGIME_NEUTRAL,0.0,0.0,0,SUPPLY_REJECTION_TRAP,BEAR_PULLBACK_TRAP,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,BEAR_BOUNCE_RISK,TOP,BUBBLE_BUY_LATE,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BEAR,MACRO_BULL_LEG,SUPPLY_NEAR_AND_REJECTING,MACRO_BULL_PULLBACK,,0.06,0,1,0,SKIP
5555,2023-08-04,1,0.63,1,0,MIXED_DECLINE,1.89,0.38,1.0,1,5,ACCEPTED_ABOVE_RES,8,2,0,STRUCTURE_DOWN,0,0,4,ACCEPTING_ABOVE_VALUE,2,7,0.9,EQUILIBRIUM,0.57,EQUILIBRIUM,0.42,REGIME_DETERIORATING,-0.667,-3.0,0,LEGITIMATE_BEAR_BUY,BEAR_PULLBACK_TRAP,SUPPLY_REJECTING_RISK,DEMAND_NEUTRAL,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_BOS_LATE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BEAR,MACRO_RANGE,SUPPLY_NEAR_AND_REJECTING,MACRO_BULL_PULLBACK,,0.43,0,1,0,SKIP
5627,2023-08-22,0,0.0,-1,1,FLUSH_V,1.87,1.87,1.52,0,1,REJECTED_AT_RES,1,2,0,STRUCTURE_RANGE,0,0,4,IN_VALUE,4,6,0.16,EQUILIBRIUM,0.66,DISCOUNT,0.13,REGIME_STABLE_BEAR,0.0,-2.0,0,SUPPLY_REJECTION_TRAP,BEAR_PULLBACK_TRAP,SUPPLY_REJECTING_RISK,DEMAND_ABSENT,IN_VALUE_BALANCE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_RANGE,SUPPLY_NEAR_AND_REJECTING,MACRO_RANGE_TRANSITION,,5.96,1,0,0,SKIP
5668,2023-08-31,0,0.0,-1,0,MIXED_DECLINE,1.66,0.33,0.76,3,5,BROKE_SUPPORT,0,0,7,STRUCTURE_UP,0,0,6,BELOW_VALUE_REJECTED,9,3,-0.18,PREMIUM,0.86,PREMIUM,0.92,REGIME_IMPROVING,0.5,1.0,0,STRUCTURAL_RISK_SL_PROBLEM,MARKUP_THROUGH_SUPPLY,CLEAN_SKY_BULLISH,DEMAND_ABSENT,REJECTION_BELOW_VALUE,PARTIAL_BULL,MACRO_BROKEN_DISTRIBUTION,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_TOO_WIDE,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_CORRECTIVE_PULLBACK,CLEAN_SKY,MACRO_BULL_PULLBACK,,0.26,0,1,0,REVIEW_RISK
5701,2023-09-07,0,0.0,-1,0,FLUSH_V,2.83,2.83,2.83,0,1,ACCEPTED_ABOVE_RES,3,1,0,STRUCTURE_RANGE,0,0,3,ACCEPTING_ABOVE_VALUE,4,5,0.66,EQUILIBRIUM,0.45,EQUILIBRIUM,0.6,REGIME_DETERIORATING,-0.5,-3.0,0,LEGITIMATE_BEAR_BUY,REVERSAL_RUNNER,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,CLIMAX_RECLAIM,high_fuel,SL_STRUCTURAL_OK,CORRECTIVE_BEAR_LEG,BOTTOM,BUBBLE_SELL_CLIMAX_BULL,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_BEAR_LEG,SUPPLY_FAR_ENOUGH,MACRO_BULL_PULLBACK,PRESERVE,0.42,0,1,0,SKIP
5724,2023-09-13,1,0.42,2,0,GRIND_DOWN,5.12,0.39,0.94,2,13,HOLDING_SUPPORT,0,0,0,STRUCTURE_RANGE,0,0,3,IN_VALUE,2,5,-0.38,DISCOUNT,0.1,EQUILIBRIUM,0.34,REGIME_DETERIORATING,-0.333,-3.0,0,STRUCTURAL_RISK_SL_PROBLEM,REVERSAL_RUNNER,SUPPLY_FAR_NEUTRAL,DEMAND_NEUTRAL,IN_VALUE_BALANCE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,FALLING_KNIFE,high_fuel,SL_TOO_SHORT,CORRECTIVE_BEAR_LEG,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_BOS_LATE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BEAR,MACRO_RANGE,SUPPLY_FAR_ENOUGH,MACRO_RANGE_TRANSITION,,1.53,0,1,0,SKIP
5772,2023-09-25,0,0.0,-1,0,FLUSH_V,2.69,1.34,1.52,2,2,ACCEPTED_ABOVE_RES,2,5,0,STRUCTURE_DOWN,0,0,3,BELOW_VALUE_REJECTED,3,5,-1.74,DISCOUNT,0.06,DISCOUNT,0.29,REGIME_IMPROVING,0.333,-1.0,0,STRUCTURAL_RISK_SL_PROBLEM,LEGITIMATE_BEAR_BUY,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL,REJECTION_BELOW_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,FALLING_KNIFE,low_fuel,SL_TOO_SHORT,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BEAR,MACRO_BEAR_LEG,SUPPLY_BLOCKS_TARGET,MACRO_BULL_PULLBACK,PRESERVE,0.74,0,1,0,SKIP
5826,2023-10-06,1,0.37,2,0,MIXED_DECLINE,2.65,0.33,0.86,1,8,ACCEPTED_ABOVE_RES,2,1,0,STRUCTURE_DOWN,0,0,4,ACCEPTING_ABOVE_VALUE,4,2,1.48,PREMIUM,0.87,DISCOUNT,0.15,REGIME_STABLE_BEAR,0.0,-3.0,0,LEGITIMATE_BEAR_BUY,REVERSAL_RUNNER,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,high_fuel,SL_STRUCTURAL_OK,CORRECTIVE_BEAR_LEG,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BEAR,MACRO_TRANSITION,CLEAN_SKY,MACRO_BEAR_MARKDOWN,,16.73,1,0,1,SKIP
5842,2023-10-11,0,0.0,-1,0,MIXED_DECLINE,1.84,0.61,0.69,0,3,ACCEPTED_ABOVE_RES,2,0,7,STRUCTURE_UP,1,0,5,ACCEPTING_ABOVE_VALUE,7,4,1.65,PREMIUM,0.96,EQUILIBRIUM,0.45,REGIME_IMPROVING,0.667,1.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_BROKEN_DISTRIBUTION,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_MIXED,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_TRANSITION,SUPPLY_NEAR_AND_REJECTING,MACRO_BEAR_MARKDOWN,,13.52,1,0,1,TAKE
5866,2023-10-17,0,0.0,-1,1,MIXED_DECLINE,2.12,0.71,0.91,0,3,BROKE_SUPPORT,0,1,6,STRUCTURE_UP,0,0,4,ACCEPTING_ABOVE_VALUE,6,5,0.66,PREMIUM,0.94,PREMIUM,0.86,REGIME_IMPROVING,0.833,3.0,0,BULL_PULLBACK_CONTINUATION,MARKUP_THROUGH_SUPPLY,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BROKEN_DISTRIBUTION,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_NEUTRAL,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_TRANSITION,SUPPLY_BLOCKS_TARGET,MACRO_RANGE_TRANSITION,,5.11,1,0,0,TAKE
5875,2023-10-18,0,0.0,-1,0,FLUSH_V,2.37,2.37,2.14,0,1,HOLDING_SUPPORT,0,0,0,STRUCTURE_UP,0,0,3,IN_VALUE,6,2,-0.14,PREMIUM,0.74,PREMIUM,0.91,REGIME_IMPROVING,0.333,3.0,0,BULL_PULLBACK_CONTINUATION,SUPPLY_REJECTION_TRAP,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BROKEN_DISTRIBUTION,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_TRANSITION,SUPPLY_BLOCKS_TARGET,MACRO_RANGE_TRANSITION,,4.33,0,0,0,TAKE
5920,2023-10-30,0,0.0,-1,0,MIXED_DECLINE,1.89,0.63,0.8,0,3,HOLDING_SUPPORT,0,0,0,STRUCTURE_UP,0,0,6,IN_VALUE,6,2,0.2,PREMIUM,0.77,PREMIUM,0.95,REGIME_STABLE_BULL,-0.167,2.0,0,UNKNOWN_CONFLICT,BULL_PULLBACK_CONTINUATION,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_TRANSITION,SUPPLY_NEAR_AND_REJECTING,MACRO_BULL_RUN,,0.38,0,1,0,TAKE
5955,2023-11-07,0,0.0,-1,0,GRIND_DOWN,6.02,0.55,0.72,6,11,BROKE_SUPPORT,0,0,4,STRUCTURE_UP,0,1,3,IN_VALUE,4,5,-1.09,DISCOUNT,0.05,PREMIUM,0.72,REGIME_STABLE_BULL,-0.167,1.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,IN_VALUE_BALANCE,PARTIAL_BULL,MACRO_BULL,STRONG_BULL_MOMENTUM,FALLING_KNIFE,high_fuel,SL_NEUTRAL,CORRECTIVE_BEAR_LEG,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_TRANSITION,CLEAN_SKY,MACRO_BULL_RUN,,0.0,0,1,0,SKIP
5998,2023-11-16,0,0.0,-1,0,MIXED_DECLINE,2.25,0.0,0.0,0,0,BROKE_SUPPORT,1,0,6,STRUCTURE_UP,1,0,5,ACCEPTING_ABOVE_VALUE,10,2,1.59,PREMIUM,0.94,EQUILIBRIUM,0.62,REGIME_STABLE_BULL,0.167,2.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,medium_fuel,SL_STRUCTURAL_OK,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_TRANSITION,SUPPLY_FAR_ENOUGH,MACRO_BULL_RUN,,1.04,0,1,0,TAKE
6049,2023-11-29,0,0.0,-1,1,MIXED_DECLINE,2.09,0.0,0.0,1,0,ACCEPTED_ABOVE_RES,5,1,6,STRUCTURE_UP,1,0,3,IN_VALUE,9,1,-0.27,PREMIUM,0.88,PREMIUM,0.94,REGIME_IMPROVING,0.333,3.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_NEUTRAL,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_RANGE,CLEAN_SKY,MACRO_BULL_RUN,,0.39,0,1,0,TAKE
6069,2023-12-04,0,0.0,-1,0,FLUSH_V,5.74,1.91,1.59,3,3,HOLDING_SUPPORT,0,0,0,STRUCTURE_UP,0,0,4,IN_VALUE,5,4,-0.88,DISCOUNT,0.17,EQUILIBRIUM,0.56,REGIME_IMPROVING,0.333,3.0,0,STRUCTURAL_RISK_SL_PROBLEM,MARKUP_THROUGH_SUPPLY,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,EXPANSION_CLIMAX,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,high_fuel,SL_TOO_SHORT,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_RANGE,CLEAN_SKY,MACRO_BULL_RUN,,0.0,0,1,0,REVIEW_RISK
6119,2023-12-14,0,0.0,-1,0,MIXED_DECLINE,1.96,0.49,0.5,0,4,ACCEPTED_ABOVE_RES,7,0,0,STRUCTURE_DOWN,0,0,2,IN_VALUE,4,6,0.41,PREMIUM,0.85,EQUILIBRIUM,0.43,REGIME_IMPROVING,0.333,3.0,0,STRUCTURAL_RISK_SL_PROBLEM,MARKUP_THROUGH_SUPPLY,CLEAN_SKY_BULLISH,DEMAND_ABSENT,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,high_fuel,SL_TOO_WIDE,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_MIXED,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_BULL_DIV,STRONG_BULL_CONFIRM,MACRO_BULL_LEG,CLEAN_SKY,MACRO_RANGE_TRANSITION,,0.62,0,1,0,REVIEW_RISK
