candidate_id,timestamp,source,anatomy_class,supply_category,demand_category,mfe_atr_36,mae_atr_36,cret_atr_36,rsi
C5707,2023-09-10 22:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,2.43,4.28,2.1,43.2
C5708,2023-09-11 02:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.32,5.06,0.61,52.8
C5710,2023-09-11 10:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,2.04,4.44,1.58,49.8
C5711,2023-09-11 14:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,2.55,3.78,1.42,50.5
C5724,2023-09-13 18:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,7.97,1.45,2.41,41.0
C5727,2023-09-14 06:00,swing_high_simples,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,8.08,1.05,3.75,37.0
C5729,2023-09-14 14:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,6.43,0.11,2.79,32.0
C5730,2023-09-14 18:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_TOO_DEEP,6.91,0.15,2.73,42.0
C5733,2023-09-15 06:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,5.48,0.76,0.9,52.6
C5734,2023-09-15 10:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.92,1.84,0.12,55.0
C5735,2023-09-15 14:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.8,1.81,-1.47,63.0
C5736,2023-09-15 18:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.4,1.77,-1.43,62.4
C5737,2023-09-17 22:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.23,2.15,-1.98,60.4
C5739,2023-09-18 06:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,3.75,3.14,-2.55,66.9
C5742,2023-09-18 18:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,2.44,6.09,-5.83,65.0
C5743,2023-09-18 22:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,2.85,6.68,-6.0,66.3
C5749,2023-09-19 22:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,3.85,12.66,-12.31,59.9
C5750,2023-09-20 02:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,3.62,13.05,-12.04,56.7
C5752,2023-09-20 10:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_BUT_BROKEN,DEMAND_SUPPORTING_RETEST,1.35,13.81,-13.47,59.1
C5758,2023-09-21 10:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,1.85,8.62,-6.75,46.2
C5759,2023-09-21 14:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,1.23,10.05,-10.01,39.5
C5760,2023-09-21 18:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,1.33,10.75,-10.34,43.8
C5772,2023-09-25 18:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,0.22,22.44,-20.72,38.9
C5826,2023-10-06 18:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,13.99,-1.78,12.5,51.6
C5842,2023-10-11 10:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,13.36,0.63,12.15,71.1
C5843,2023-10-11 14:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,14.6,0.59,14.6,71.1
C5847,2023-10-12 06:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,17.98,2.25,17.52,74.9
C5850,2023-10-12 18:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,20.52,-0.04,17.83,58.5
C5856,2023-10-13 18:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,7.24,2.35,4.61,85.1
C5866,2023-10-17 10:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,6.51,0.81,5.38,71.2
C5875,2023-10-18 22:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.74,0.29,3.61,69.2
C5876,2023-10-19 02:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.79,0.12,4.0,69.4
C5877,2023-10-19 06:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.41,0.16,3.34,68.1
C5881,2023-10-19 22:00,swing_high_simples,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,2.79,2.15,2.37,77.3
C5882,2023-10-20 02:00,swing_high_simples,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,2.8,2.13,1.94,79.1
C5883,2023-10-20 06:00,swing_high_simples,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,2.46,2.68,1.28,78.9
C5885,2023-10-20 14:00,swing_high_simples,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,2.19,2.37,1.26,81.6
C5886,2023-10-20 18:00,swing_high_simples,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,2.57,2.38,1.39,76.3
C5889,2023-10-23 06:00,swing_high_simples,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,2.81,2.14,1.75,65.1
C5891,2023-10-23 14:00,swing_high_simples,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.85,1.96,0.69,63.4
C5892,2023-10-23 18:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,3.17,1.67,0.97,64.1
C5893,2023-10-23 22:00,swing_high_simples,NEEDS_VISUAL_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,3.14,2.22,0.28,61.3
C5894,2023-10-24 02:00,swing_high_simples,NEEDS_VISUAL_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,3.16,2.22,0.24,63.1
C5896,2023-10-24 10:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,3.99,0.29,1.88,53.8
C5900,2023-10-25 02:00,swing_high_simples,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.73,1.01,1.28,58.7
C5920,2023-10-30 10:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.96,4.26,-3.88,59.1
C5921,2023-10-30 14:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.01,4.17,-2.88,60.3
C5922,2023-10-30 18:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.3,4.35,-2.98,59.7
C5923,2023-10-30 22:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.44,4.92,-3.43,57.4
C5925,2023-10-31 06:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.25,4.86,-4.23,54.6
C5926,2023-10-31 10:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,0.62,5.24,-4.84,58.3
C5955,2023-11-07 07:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ORIGIN_OF_LEG,1.2,5.21,1.06,31.3
C5957,2023-11-07 15:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,0.78,5.14,-1.22,27.7
C5960,2023-11-08 03:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,1.36,6.16,-0.05,38.8
C5998,2023-11-16 11:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,3.18,1.62,2.45,55.5
C5999,2023-11-16 15:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,2.56,2.05,1.96,64.5
C6003,2023-11-17 07:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,3.2,3.21,2.39,64.2
C6005,2023-11-17 15:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,4.17,1.91,3.72,58.2
C6006,2023-11-17 19:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,5.05,2.0,4.67,59.1
C6008,2023-11-20 03:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.81,1.88,4.36,56.9
C6011,2023-11-20 15:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,7.56,0.2,7.35,48.3
C6012,2023-11-20 19:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,10.0,-0.02,9.32,48.3
C6014,2023-11-21 03:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,7.71,0.81,5.88,62.5
C6015,2023-11-21 07:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,7.83,0.31,6.88,62.5
C6018,2023-11-21 19:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,6.2,1.31,5.5,63.1
C6019,2023-11-21 23:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,6.5,1.16,5.77,63.0
C6021,2023-11-22 07:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,6.1,1.7,4.25,63.7
C6024,2023-11-22 19:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,7.26,0.13,5.88,51.7
C6025,2023-11-22 23:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,6.96,0.54,5.57,51.7
C6026,2023-11-23 03:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.62,0.75,5.65,56.0
C6027,2023-11-23 07:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,7.48,0.48,6.26,57.4
C6028,2023-11-23 11:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,10.59,0.52,10.13,54.9
C6029,2023-11-23 15:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,11.45,0.08,10.91,55.1
C6030,2023-11-23 19:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,25.88,0.15,16.42,53.2
C6031,2023-11-23 23:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,28.03,0.16,15.62,53.8
C6032,2023-11-24 03:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,28.21,0.28,14.08,53.5
C6033,2023-11-24 07:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,27.85,0.26,10.25,54.8
C6037,2023-11-27 03:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,23.61,0.69,4.21,69.7
C6039,2023-11-27 11:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,22.37,0.96,0.89,70.5
C6049,2023-11-29 03:00,swing_high_simples,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,11.65,4.1,-1.77,83.3
C6051,2023-11-29 11:00,swing_high_simples,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,12.3,4.26,-2.23,70.0
C6052,2023-11-29 15:00,swing_high_simples,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,11.53,4.58,-2.11,73.3
C6053,2023-11-29 19:00,swing_high_simples,NEEDS_VISUAL_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,11.96,4.14,-1.89,73.3
C6054,2023-11-29 23:00,swing_high_simples,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,12.28,4.54,-1.69,74.9
C6055,2023-11-30 03:00,swing_high_simples,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,11.95,4.41,-1.89,71.2
C6057,2023-11-30 11:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,11.55,3.67,-3.01,61.8
C6058,2023-11-30 15:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,11.36,4.22,-3.73,59.6
C6059,2023-11-30 19:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,12.63,4.87,-3.76,57.8
C6062,2023-12-01 07:00,swing_high_simples,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,13.02,6.87,-6.64,62.4
C6069,2023-12-04 11:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,0.18,4.23,-3.88,64.5
C6071,2023-12-04 19:00,fractal_3_3,TOP_SWEEP_REVERSAL,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,0.64,2.82,-2.63,41.1
C6072,2023-12-04 23:00,fractal_3_3,TOP_SWEEP_REVERSAL,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,0.27,3.07,-2.88,44.0
C6073,2023-12-05 03:00,fractal_3_3,TOP_SWEEP_REVERSAL,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,0.33,3.09,-3.02,46.3
C6077,2023-12-05 19:00,fractal_3_3,TOP_SWEEP_REVERSAL,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,0.98,2.21,0.38,39.7
C6078,2023-12-05 23:00,fractal_3_3,TOP_SWEEP_REVERSAL,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,0.99,2.54,0.61,40.7
C6079,2023-12-06 03:00,fractal_3_3,TOP_SWEEP_REVERSAL,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,0.72,2.81,0.48,41.7
C6081,2023-12-06 11:00,fractal_3_3,WEAK_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,1.55,3.55,1.22,43.3
C6082,2023-12-06 15:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,1.25,4.16,0.04,45.0
C6086,2023-12-07 07:00,swing_high_simples,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,1.51,6.39,0.95,48.5
C6091,2023-12-08 03:00,swing_high_simples,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,2.15,7.06,-0.88,50.9
C6092,2023-12-08 07:00,swing_high_simples,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,2.22,6.96,-1.29,49.3
C6093,2023-12-08 11:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,4.03,3.68,1.59,35.7
C6119,2023-12-14 19:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.84,1.72,1.36,62.7
C6121,2023-12-15 03:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,2.85,1.69,2.31,64.6
C6122,2023-12-15 07:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.26,2.17,1.71,64.6
C6125,2023-12-15 19:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,3.8,0.18,3.58,51.0
C6126,2023-12-17 23:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,3.51,0.22,3.13,51.4
C6127,2023-12-18 03:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,4.37,0.41,3.86,53.2
C6129,2023-12-18 11:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,4.56,0.38,4.42,50.5
C6130,2023-12-18 15:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,5.49,0.46,4.92,53.6
C6132,2023-12-18 23:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,7.57,0.34,7.52,55.8
C6133,2023-12-19 03:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,7.67,0.23,7.35,53.4
C6134,2023-12-19 07:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,7.69,0.03,6.32,53.6
C6135,2023-12-19 11:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,5.16,1.53,4.11,53.6
C6136,2023-12-19 15:00,fractal_3_3,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.35,1.25,3.65,64.6
C6137,2023-12-19 19:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.94,1.57,3.1,62.2
C6138,2023-12-19 23:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,6.82,1.77,4.03,62.6
C6139,2023-12-20 03:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,6.83,1.98,4.57,62.6
C6141,2023-12-20 11:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,6.78,1.42,3.36,57.7
C6142,2023-12-20 15:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,7.03,1.18,3.85,59.3
C6144,2023-12-20 23:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,7.33,0.74,4.41,52.8
C6145,2023-12-21 03:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,7.23,0.72,5.23,56.9
C6147,2023-12-21 11:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,6.05,0.7,3.7,56.9
C6148,2023-12-21 15:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,6.29,-0.0,2.82,60.3
C6150,2023-12-21 23:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.41,0.44,2.06,64.2
C6152,2023-12-22 07:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,4.32,0.61,-0.11,62.1
C6162,2023-12-26 23:00,swing_high_simples,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.73,4.09,-2.26,58.7
C6167,2023-12-27 19:00,fractal_3_3,WEAK_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,1.37,6.74,-4.12,69.2
C6169,2023-12-28 03:00,swing_high_simples,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,0.24,8.52,-7.33,73.0
C6170,2023-12-28 07:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,0.53,7.16,-6.72,70.6
C6175,2023-12-29 03:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,0.78,7.18,-5.08,53.4
C6181,2024-01-02 03:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.54,6.6,-5.7,57.3
C6182,2024-01-02 07:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.02,7.05,-4.91,57.2
C6193,2024-01-04 03:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.63,3.31,-1.18,39.9
C6195,2024-01-04 11:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,2.4,2.54,1.62,42.7
C6196,2024-01-04 15:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,2.01,2.88,0.42,37.5
C6198,2024-01-04 23:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,2.02,3.71,1.16,41.2
C6200,2024-01-05 07:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,2.61,2.91,1.41,41.1
C6201,2024-01-05 11:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,1.6,3.11,0.5,39.4
C6203,2024-01-05 19:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,1.64,3.05,0.92,47.3
C6210,2024-01-08 23:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.81,2.09,-0.52,34.5
C6212,2024-01-09 07:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.61,2.15,-0.91,41.0
C6213,2024-01-09 11:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.59,2.2,-2.13,43.6
C6218,2024-01-10 07:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,3.19,3.84,-2.7,35.6
C6223,2024-01-11 03:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,3.61,4.13,-1.31,45.3
C6228,2024-01-11 23:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,3.06,3.49,-0.46,47.3
C6229,2024-01-12 03:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,2.91,3.6,-1.54,51.0
C6231,2024-01-12 11:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,0.4,5.18,-3.18,59.0
C6232,2024-01-12 15:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.04,4.29,-2.46,64.3
C6233,2024-01-12 19:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.96,4.6,-2.65,58.3
C6234,2024-01-14 23:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,0.21,5.27,-3.26,62.4
C6235,2024-01-15 03:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,0.31,5.14,-1.95,61.5
C6237,2024-01-15 11:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.42,5.0,-2.88,59.5
