candidate_id,timestamp,source,source_family,reason_flags,kept,prune_reason,GT_match,NAO_match,gt_id,notes
C4885,2023-02-28 23:00,fractal_3_3,fractal,volume_fraco|no_retest|overextended_entry|first_retomada,pruned,volume_fraco|no_retest,no,no,,classic_BOS/A
C4886,2023-03-01 03:00,topo_duplo,structural,bear_flag|overextended_entry|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C4887,2023-03-01 07:00,topo_duplo,structural,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C4891,2023-03-01 23:00,topo_duplo,structural,volume_fraco|bear_flag|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C4893,2023-03-02 07:00,topo_duplo,structural,bear_flag|first_retomada,pruned,bear_flag,no,no,,classic_BOS/B
C4894,2023-03-02 11:00,topo_duplo,structural,bear_flag|first_retomada,pruned,bear_flag,no,no,,classic_BOS/A
C4895,2023-03-02 15:00,topo_duplo,structural,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C4896,2023-03-02 19:00,topo_duplo,structural,volume_fraco|bear_flag|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C4897,2023-03-02 23:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C4902,2023-03-03 19:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C4903,2023-03-05 23:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C4908,2023-03-06 19:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C4909,2023-03-06 23:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C4920,2023-03-08 19:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C4921,2023-03-08 23:00,nivel_interno,proximity,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C4929,2023-03-10 07:00,topo_duplo,structural,bear_flag|first_retomada,pruned,bear_flag,no,no,,classic_BOS/A
C4934,2023-03-13 02:00,swing_high_simples,structural,no_retest|first_retomada|BOS_fraco,pruned,no_retest,no,no,,classic_BOS/A
C4938,2023-03-13 18:00,swing_high_simples,structural,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C4940,2023-03-14 02:00,fractal_2_2,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C4944,2023-03-14 18:00,fractal_2_2,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C4945,2023-03-14 22:00,fractal_2_2,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C4949,2023-03-15 14:00,fractal_3_3,fractal,bear_flag,pruned,bear_flag,no,no,,classic_BOS/B
C4950,2023-03-15 18:00,fractal_3_3,fractal,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C4951,2023-03-15 22:00,swing_high_simples,structural,volume_fraco|bear_flag|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C4952,2023-03-16 02:00,fractal_3_3,fractal,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C4953,2023-03-16 06:00,fractal_3_3,fractal,bear_flag,pruned,bear_flag,no,no,,classic_BOS/A
C4954,2023-03-16 10:00,fractal_3_3,fractal,bear_flag,pruned,bear_flag,no,no,,classic_BOS/A
C4956,2023-03-16 18:00,fractal_3_3,fractal,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C4957,2023-03-16 22:00,fractal_3_3,fractal,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C4958,2023-03-17 02:00,fractal_3_3,fractal,volume_fraco|bear_flag|overextended_entry,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C4961,2023-03-17 14:00,fractal_3_3,fractal,no_retest|overextended_entry,pruned,no_retest,no,no,,classic_BOS/A
C4968,2023-03-20 18:00,swing_high_simples,structural,volume_fraco|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/A
C4969,2023-03-20 22:00,swing_high_simples,structural,volume_fraco|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/A
C4970,2023-03-21 02:00,swing_high_simples,structural,volume_fraco|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/A
C4971,2023-03-21 06:00,swing_high_simples,structural,no_retest|overextended_entry|cluster_BUY_climax,pruned,no_retest,no,no,,classic_BOS/B
C4974,2023-03-21 18:00,fractal_3_3,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C4975,2023-03-21 22:00,fractal_3_3,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C4976,2023-03-22 02:00,fractal_3_3,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C4981,2023-03-22 22:00,topo_duplo,structural,volume_fraco|bear_flag|no_retest|overextended_entry,pruned,volume_fraco|bear_flag|no_retest,no,no,,classic_BOS/B
C4983,2023-03-23 06:00,topo_duplo,structural,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C4984,2023-03-23 10:00,topo_duplo,structural,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C4985,2023-03-23 14:00,topo_duplo,structural,bear_flag|overextended_entry|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C4986,2023-03-23 18:00,fractal_3_3,fractal,bear_flag,pruned,bear_flag,no,no,,classic_BOS/B
C4988,2023-03-24 02:00,fractal_3_3,fractal,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C4989,2023-03-24 06:00,fractal_3_3,fractal,bear_flag,pruned,bear_flag,no,no,,classic_BOS/A
C4992,2023-03-24 18:00,topo_duplo,structural,volume_fraco|bear_flag|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C4993,2023-03-26 22:00,topo_duplo,structural,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C4998,2023-03-27 18:00,topo_duplo,structural,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C4999,2023-03-27 22:00,topo_duplo,structural,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5000,2023-03-28 02:00,topo_duplo,structural,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5001,2023-03-28 06:00,topo_duplo,structural,bear_flag,pruned,bear_flag,no,no,,classic_BOS/B
C5002,2023-03-28 10:00,topo_duplo,structural,bear_flag,pruned,bear_flag,no,no,,classic_BOS/A
C5003,2023-03-28 14:00,topo_duplo,structural,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/A
C5004,2023-03-28 18:00,fractal_2_2,fractal,volume_fraco|no_retest,pruned,volume_fraco|no_retest,no,no,,classic_BOS/B
C5005,2023-03-28 22:00,fractal_2_2,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C5007,2023-03-29 06:00,topo_duplo,structural,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/A
C5008,2023-03-29 10:00,topo_duplo,structural,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/B
C5009,2023-03-29 14:00,topo_duplo,structural,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/A
C5010,2023-03-29 18:00,topo_duplo,structural,volume_fraco|bear_flag|overextended_entry,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5011,2023-03-29 22:00,topo_duplo,structural,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5012,2023-03-30 02:00,topo_duplo,structural,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/A
C5015,2023-03-30 14:00,topo_duplo,structural,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5016,2023-03-30 18:00,fractal_3_3,fractal,volume_fraco|no_retest,pruned,volume_fraco|no_retest,no,no,,classic_BOS/A
C5017,2023-03-30 22:00,fractal_3_3,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5022,2023-03-31 18:00,topo_duplo,structural,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5023,2023-04-02 22:00,topo_duplo,structural,bear_flag,pruned,bear_flag,no,no,,classic_BOS/B
C5024,2023-04-03 02:00,topo_duplo,structural,bear_flag,pruned,bear_flag,no,no,,classic_BOS/B
C5025,2023-04-03 06:00,topo_duplo,structural,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/A
C5028,2023-04-03 18:00,fractal_3_3,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C5030,2023-04-04 02:00,fractal_3_3,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5032,2023-04-04 10:00,fractal_3_3,fractal,bear_flag,pruned,bear_flag,no,no,,classic_BOS/A
C5033,2023-04-04 14:00,fractal_3_3,fractal,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/A
C5034,2023-04-04 18:00,fractal_3_3,fractal,volume_fraco|no_retest,pruned,volume_fraco|no_retest,no,no,,classic_BOS/A
C5042,2023-04-06 02:00,fractal_3_3,fractal,volume_fraco|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/A
C5046,2023-04-06 18:00,fractal_3_3,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C5047,2023-04-09 22:00,fractal_3_3,fractal,volume_fraco|bear_flag|overextended_entry,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5048,2023-04-10 02:00,fractal_3_3,fractal,bear_flag,pruned,bear_flag,no,no,,classic_BOS/B
C5049,2023-04-10 06:00,fractal_3_3,fractal,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/A
C5051,2023-04-10 14:00,fractal_3_3,fractal,bear_flag,pruned,bear_flag,no,no,,classic_BOS/A
C5052,2023-04-10 18:00,fractal_3_3,fractal,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5053,2023-04-10 22:00,fractal_3_3,fractal,bear_flag,pruned,bear_flag,no,no,,classic_BOS/A
C5054,2023-04-11 02:00,fractal_3_3,fractal,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/A
C5056,2023-04-11 10:00,fractal_3_3,fractal,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/B
C5070,2023-04-13 18:00,fractal_3_3,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C5071,2023-04-13 22:00,fractal_3_3,fractal,volume_fraco|overextended_entry|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/A
C5076,2023-04-14 18:00,fractal_3_3,fractal,volume_fraco|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/A
C5080,2023-04-17 10:00,fractal_3_3,fractal,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5082,2023-04-17 18:00,fractal_3_3,fractal,volume_fraco|bear_flag|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5083,2023-04-17 22:00,fractal_3_3,fractal,volume_fraco|bear_flag|overextended_entry|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5084,2023-04-18 02:00,fractal_3_3,fractal,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/A
C5085,2023-04-18 06:00,fractal_3_3,fractal,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5086,2023-04-18 10:00,fractal_3_3,fractal,bear_flag|overextended_entry|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5088,2023-04-18 18:00,fractal_3_3,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5093,2023-04-19 14:00,fractal_3_3,fractal,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5094,2023-04-19 18:00,fractal_3_3,fractal,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5095,2023-04-19 22:00,fractal_3_3,fractal,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5096,2023-04-20 02:00,fractal_3_3,fractal,bear_flag|overextended_entry|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5097,2023-04-20 06:00,fractal_3_3,fractal,bear_flag|overextended_entry,pruned,bear_flag,no,no,,classic_BOS/A
C5098,2023-04-20 10:00,fractal_3_3,fractal,bear_flag|overextended_entry|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5099,2023-04-20 14:00,fractal_3_3,fractal,bear_flag|overextended_entry|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5100,2023-04-20 18:00,topo_duplo,structural,volume_fraco|bear_flag|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5101,2023-04-20 22:00,topo_duplo,structural,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C5106,2023-04-21 18:00,fractal_3_3,fractal,volume_fraco|overextended_entry,pruned,volume_fraco,no,no,,classic_BOS/A
C5111,2023-04-24 14:00,fractal_3_3,fractal,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5112,2023-04-24 18:00,fractal_3_3,fractal,volume_fraco|bear_flag|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5113,2023-04-24 22:00,fractal_3_3,fractal,volume_fraco|bear_flag|overextended_entry|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5114,2023-04-25 02:00,fractal_3_3,fractal,bear_flag|overextended_entry|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5116,2023-04-25 10:00,topo_duplo,structural,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5117,2023-04-25 14:00,fractal_3_3,fractal,bear_flag,pruned,bear_flag,no,no,,classic_BOS/A
C5118,2023-04-25 18:00,fractal_3_3,fractal,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5119,2023-04-25 22:00,fractal_3_3,fractal,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5120,2023-04-26 02:00,fractal_3_3,fractal,bear_flag,pruned,bear_flag,no,no,,classic_BOS/B
C5121,2023-04-26 06:00,fractal_3_3,fractal,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5122,2023-04-26 10:00,fractal_3_3,fractal,bear_flag|overextended_entry|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5123,2023-04-26 14:00,topo_duplo,structural,bear_flag,pruned,bear_flag,no,no,,classic_BOS/B
C5124,2023-04-26 18:00,topo_duplo,structural,volume_fraco|bear_flag,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5125,2023-04-26 22:00,fractal_3_3,fractal,volume_fraco|bear_flag|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5126,2023-04-27 02:00,fractal_3_3,fractal,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5130,2023-04-27 18:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C5131,2023-04-27 22:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5133,2023-04-28 06:00,topo_duplo,structural,no_polarity_defense|first_retomada|BOS_fraco,pruned,no_polarity_defense,no,no,,classic_BOS/B
C5136,2023-04-28 18:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C5139,2023-05-01 06:00,nivel_interno,proximity,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C5140,2023-05-01 10:00,topo_duplo,structural,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5143,2023-05-01 22:00,nivel_interno,proximity,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C5144,2023-05-02 02:00,topo_duplo,structural,volume_fraco|no_polarity_defense|first_retomada|BOS_fraco,pruned,volume_fraco|no_polarity_defense,no,no,,classic_BOS/B
C5148,2023-05-02 18:00,fractal_3_3,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5149,2023-05-02 22:00,fractal_3_3,fractal,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5159,2023-05-04 14:00,topo_duplo,structural,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5160,2023-05-04 18:00,topo_duplo,structural,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5161,2023-05-04 22:00,fractal_3_3,fractal,volume_fraco|bear_flag|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5166,2023-05-05 18:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5167,2023-05-07 22:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5168,2023-05-08 02:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5169,2023-05-08 06:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5172,2023-05-08 18:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C5173,2023-05-08 22:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5174,2023-05-09 02:00,fractal_3_3,fractal,volume_fraco|overextended_entry|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5180,2023-05-10 02:00,topo_duplo,structural,volume_fraco|bear_flag|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5181,2023-05-10 06:00,topo_duplo,structural,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5184,2023-05-10 18:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C5185,2023-05-10 22:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5190,2023-05-11 18:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C5202,2023-05-15 18:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C5203,2023-05-15 22:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5208,2023-05-16 18:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C5209,2023-05-16 22:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C5212,2023-05-17 10:00,nivel_interno,proximity,no_polarity_defense|first_retomada|BOS_fraco,pruned,no_polarity_defense,no,no,,classic_BOS/B_ctx
C5215,2023-05-17 22:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5216,2023-05-18 02:00,nivel_interno,proximity,no_polarity_defense|first_retomada|BOS_fraco,pruned,no_polarity_defense,no,no,,classic_BOS/B_ctx
C5217,2023-05-18 06:00,nivel_interno,proximity,no_polarity_defense|first_retomada|BOS_fraco,pruned,no_polarity_defense,no,no,,classic_BOS/B
C5221,2023-05-18 22:00,nivel_interno,proximity,volume_fraco|no_polarity_defense|first_retomada,pruned,volume_fraco|no_polarity_defense,no,no,,contextual_no_BOS/B_ctx
C5226,2023-05-19 18:00,nivel_interno,proximity,volume_fraco|no_retest|first_retomada,pruned,volume_fraco|no_retest,no,no,,classic_BOS/B
C5227,2023-05-21 22:00,nivel_interno,proximity,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C5235,2023-05-23 06:00,nivel_interno,proximity,no_polarity_defense|first_retomada|BOS_fraco,pruned,no_polarity_defense,no,no,,classic_BOS/B
C5245,2023-05-24 22:00,nivel_interno,proximity,volume_fraco|no_polarity_defense|first_retomada|BOS_fraco,pruned,volume_fraco|no_polarity_defense,no,no,,classic_BOS/B
C5246,2023-05-25 02:00,nivel_interno,proximity,no_polarity_defense|first_retomada|BOS_fraco,pruned,no_polarity_defense,no,no,,classic_BOS/B
C5252,2023-05-26 02:00,nivel_interno,proximity,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5253,2023-05-26 06:00,nivel_interno,proximity,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5254,2023-05-26 10:00,nivel_interno,proximity,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5255,2023-05-26 14:00,nivel_interno,proximity,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5256,2023-05-26 18:00,nivel_interno,proximity,volume_fraco|bear_flag|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5258,2023-05-29 02:00,nivel_interno,proximity,volume_fraco|bear_flag|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5259,2023-05-29 06:00,nivel_interno,proximity,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5260,2023-05-29 10:00,nivel_interno,proximity,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5261,2023-05-29 14:00,nivel_interno,proximity,volume_fraco|bear_flag|no_polarity_defense|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag|no_polarity_defense,no,no,,classic_BOS/B_ctx
C5262,2023-05-29 18:00,nivel_interno,proximity,volume_fraco|bear_flag|no_polarity_defense|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag|no_polarity_defense,no,no,,classic_BOS/B_ctx
C5263,2023-05-29 22:00,nivel_interno,proximity,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5265,2023-05-30 06:00,nivel_interno,proximity,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5268,2023-05-30 18:00,fractal_3_3,fractal,volume_fraco|bear_flag|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5270,2023-05-31 02:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5271,2023-05-31 06:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5272,2023-05-31 10:00,fractal_3_3,fractal,bear_flag|overextended_entry|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5273,2023-05-31 14:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5275,2023-05-31 22:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5277,2023-06-01 06:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5278,2023-06-01 10:00,fractal_3_3,fractal,bear_flag|overextended_entry|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5280,2023-06-01 18:00,fractal_3_3,fractal,volume_fraco|bear_flag|first_retomada,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5281,2023-06-01 22:00,fractal_3_3,fractal,volume_fraco|bear_flag|first_retomada,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5282,2023-06-02 02:00,fractal_3_3,fractal,bear_flag|first_retomada,pruned,bear_flag,no,no,,classic_BOS/A
C5283,2023-06-02 06:00,fractal_3_3,fractal,bear_flag|first_retomada,pruned,bear_flag,no,no,,classic_BOS/B
C5287,2023-06-04 22:00,topo_duplo,structural,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5290,2023-06-05 10:00,topo_duplo,structural,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5291,2023-06-05 14:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5292,2023-06-05 18:00,fractal_3_3,fractal,volume_fraco|bear_flag|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5293,2023-06-05 22:00,fractal_3_3,fractal,volume_fraco|bear_flag|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5294,2023-06-06 02:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B_ctx
C5295,2023-06-06 06:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5297,2023-06-06 14:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5298,2023-06-06 18:00,fractal_3_3,fractal,volume_fraco|bear_flag|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5299,2023-06-06 22:00,fractal_3_3,fractal,volume_fraco|bear_flag|overextended_entry|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5301,2023-06-07 06:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5302,2023-06-07 10:00,fractal_3_3,fractal,bear_flag|overextended_entry|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5305,2023-06-07 22:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C5307,2023-06-08 06:00,topo_duplo,structural,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5308,2023-06-08 10:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C5309,2023-06-08 14:00,fractal_3_3,fractal,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C5310,2023-06-08 18:00,fractal_3_3,fractal,volume_fraco|bear_flag|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
C5311,2023-06-08 22:00,fractal_3_3,fractal,volume_fraco|bear_flag|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C5312,2023-06-09 02:00,fractal_3_3,fractal,volume_fraco|bear_flag|first_retomada|BOS_fraco,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
