candidate_id,timestamp,source,label,gt_id,entry_price,polarity,atr4h,has_4h_demand_below,nearest_4h_demand_low,nearest_4h_demand_high,dist_4h_demand_top_atr,dist_4h_demand_mid_atr,dist_4h_demand_low_atr,demand_4h_width_atr,demand_4h_age_bars,demand_4h_touched_on_retest,demand_4h_origin_of_leg_cand,demand_4h_below_polarity,demand_4h_below_stop,has_4h_supply_overhead,nearest_4h_supply_low,nearest_4h_supply_high,dist_4h_supply_low_atr,dist_4h_supply_mid_atr,dist_4h_supply_high_atr,supply_4h_width_atr,supply_4h_age_bars,supply_4h_touched_before_entry,supply_4h_broken_before_entry,supply_4h_rejected_before_entry,supply_4h_blocks_target_2ATR,supply_4h_blocks_target_3ATR,supply_4h_blocks_target_4ATR,has_d1_demand_below,dist_d1_demand_atr,has_d1_supply_overhead,dist_d1_supply_atr,demand_dist_from_polarity_atr,supply_dist_from_polarity_atr,reclaim_close_dist_from_supply_atr,reclaim_close_dist_from_demand_atr,demand_category,supply_category,polarity_category,quality_score_exploratory,feature_availability
C4704,2023-01-17 19:00,fractal_3_3,UNKNOWN,,1908.49,1901.58,8.5,1,1872.15,1881.29,3.2,3.74,4.28,1.08,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1919.69,1928.92,1.32,1.86,2.4,1.09,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,4.85,1,2.85,2.39,2.13,1.32,3.2,DEMAND_TOO_DEEP,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4705,2023-01-17 23:00,fractal_3_3,UNKNOWN,,1904.0,1901.58,8.13,1,1872.15,1881.29,2.79,3.36,3.92,1.12,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1919.69,1928.92,1.93,2.5,3.07,1.14,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,4.48,1,2.94,2.5,2.23,1.93,2.79,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4706,2023-01-18 03:00,fractal_3_3,UNKNOWN,,1902.9,1901.58,8.54,1,1872.15,1881.29,2.53,3.07,3.6,1.07,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1919.69,1928.92,1.97,2.51,3.05,1.08,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,4.44,1,2.99,2.38,2.12,1.97,2.53,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4710,2023-01-18 19:00,fractal_3_3,UNKNOWN,,1904.24,1901.58,8.96,1,1872.15,1881.29,2.56,3.07,3.58,1.02,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1919.69,1928.92,1.72,2.24,2.75,1.03,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,4.49,1,2.93,2.26,2.02,1.72,2.56,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4711,2023-01-18 23:00,fractal_3_3,UNKNOWN,,1907.12,1901.58,9.27,1,1896.51,1905.37,0.19,0.67,1.14,0.96,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1919.69,1928.92,1.36,1.85,2.35,1.0,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,4.38,1,2.66,-0.41,1.95,1.36,0.19,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4712,2023-01-19 03:00,fractal_3_3,UNKNOWN,,1908.57,1901.58,9.48,1,1896.51,1905.37,0.34,0.8,1.27,0.93,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1916.6,1925.89,0.85,1.34,1.83,0.98,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,4.44,1,2.6,-0.4,1.58,0.85,0.34,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4713,2023-01-19 07:00,fractal_3_3,UNKNOWN,,1909.58,1901.58,9.54,1,1896.51,1905.37,0.44,0.91,1.37,0.93,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1916.6,1925.89,0.74,1.22,1.71,0.97,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,4.48,1,2.56,-0.4,1.57,0.74,0.44,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4718,2023-01-20 03:00,fractal_3_3,UNKNOWN,,1926.52,1925.89,9.74,1,1896.51,1905.37,2.17,2.62,3.08,0.91,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.1,1,1.86,2.11,,,2.17,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4719,2023-01-20 07:00,fractal_3_3,UNKNOWN,,1930.0,1928.92,9.83,1,1896.51,1905.37,2.51,2.96,3.41,0.9,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.24,1,1.72,2.4,,,2.51,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4721,2023-01-20 15:00,fractal_3_3,UNKNOWN,,1929.42,1928.92,9.61,1,1896.51,1905.37,2.5,2.96,3.43,0.92,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.22,1,1.74,2.45,,,2.5,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4723,2023-01-22 23:00,fractal_3_3,UNKNOWN,,1931.84,1928.92,8.47,1,1896.51,1905.37,3.12,3.65,4.17,1.05,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.35,1,1.66,2.78,,,3.12,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4725,2023-01-23 07:00,fractal_3_3,UNKNOWN,,1926.34,1925.89,9.26,1,1896.51,1905.37,2.26,2.74,3.22,0.96,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.13,1,1.88,2.22,,,2.26,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4727,2023-01-23 15:00,fractal_3_3,UNKNOWN,,1927.81,1925.89,10.55,1,1896.51,1905.37,2.13,2.55,2.97,0.84,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.19,1,1.82,1.95,,,2.13,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4728,2023-01-23 19:00,fractal_3_3,UNKNOWN,,1930.8,1928.92,10.22,1,1896.51,1905.37,2.49,2.92,3.35,0.87,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.31,1,1.7,2.3,,,2.49,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4729,2023-01-23 23:00,fractal_3_3,UNKNOWN,,1934.65,1928.92,9.97,1,1896.51,1905.37,2.94,3.38,3.82,0.89,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.52,1,1.56,2.36,,,2.94,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4731,2023-01-24 07:00,fractal_3_3,UNKNOWN,,1938.5,1928.92,9.93,1,1911.33,1920.63,1.8,2.27,2.74,0.94,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.68,1,1.4,0.84,,,1.8,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4733,2023-01-24 15:00,fractal_3_3,UNKNOWN,,1934.95,1928.92,11.3,1,1911.33,1920.63,1.27,1.68,2.09,0.82,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.54,1,1.55,0.73,,,1.27,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4734,2023-01-24 19:00,fractal_3_3,UNKNOWN,,1937.24,1928.92,10.83,1,1911.33,1920.63,1.53,1.96,2.39,0.86,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.63,1,1.45,0.77,,,1.53,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4736,2023-01-25 03:00,fractal_3_3,UNKNOWN,,1933.39,1928.92,10.91,1,1911.33,1920.63,1.17,1.6,2.02,0.85,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1934.25,1942.46,0.08,0.46,0.83,0.75,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,5.56,1,1.64,0.76,0.49,0.08,1.17,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4738,2023-01-25 11:00,fractal_3_3,UNKNOWN,,1930.75,1928.92,10.92,1,1917.14,1926.47,0.39,0.82,1.25,0.85,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1934.25,1942.46,0.32,0.7,1.07,0.75,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,5.46,1,1.75,0.22,0.49,0.32,0.39,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4739,2023-01-25 15:00,fractal_3_3,UNKNOWN,,1939.98,1928.92,11.13,1,1917.14,1926.47,1.21,1.63,2.05,0.84,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),1,1,0,0,0,0,1,5.84,1,1.36,0.22,,,1.21,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4740,2023-01-25 19:00,fractal_3_3,UNKNOWN,,1946.12,1937.47,10.69,1,1917.14,1926.47,1.84,2.28,2.71,0.87,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,6.09,1,1.11,1.03,,,1.84,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4741,2023-01-25 23:00,fractal_3_3,UNKNOWN,,1945.19,1937.47,9.85,1,1917.14,1926.47,1.9,2.37,2.85,0.95,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,6.23,1,1.18,1.12,,,1.9,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4742,2023-01-26 03:00,fractal_3_3,UNKNOWN,,1945.73,1937.47,9.65,1,1919.84,1929.21,1.71,2.2,2.68,0.97,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,6.26,1,1.16,0.86,,,1.71,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4743,2023-01-26 07:00,fractal_3_3,UNKNOWN,,1936.73,1928.92,10.04,1,1919.84,1929.21,0.75,1.22,1.68,0.93,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.87,1,1.54,-0.03,,,0.75,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4744,2023-01-26 11:00,fractal_3_3,UNKNOWN,,1932.67,1928.92,10.38,1,1919.84,1929.21,0.33,0.78,1.24,0.9,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.7,1,1.72,-0.03,,,0.33,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4745,2023-01-26 15:00,fractal_3_3,UNKNOWN,,1929.72,1928.92,10.97,1,1919.84,1929.21,0.05,0.47,0.9,0.85,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.16,1.47,1.77,0.6,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,5.58,1,1.84,-0.03,1.24,1.16,0.05,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4749,2023-01-27 07:00,fractal_3_3,UNKNOWN,,1928.44,1925.89,9.58,1,1918.55,1927.94,0.05,0.54,1.03,0.98,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.47,1.81,2.16,0.69,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,5.47,1,1.88,-0.21,1.73,1.47,0.05,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4751,2023-01-27 15:00,fractal_3_3,UNKNOWN,,1930.23,1928.92,10.18,1,1918.55,1927.94,0.22,0.69,1.15,0.92,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.2,1.53,1.85,0.65,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,5.55,1,1.8,0.1,1.33,1.2,0.22,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4752,2023-01-27 19:00,fractal_3_3,UNKNOWN,,1928.5,1925.89,9.67,1,1918.55,1927.94,0.06,0.54,1.03,0.97,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.45,1.79,2.13,0.68,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,5.47,1,1.88,-0.21,1.72,1.45,0.06,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4753,2023-01-29 23:00,fractal_3_3,UNKNOWN,,1926.39,1925.89,9.15,1,1896.51,1905.37,2.3,2.78,3.26,0.97,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.76,2.12,2.48,0.72,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,5.37,1,1.96,2.24,1.81,1.76,2.3,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4754,2023-01-30 03:00,fractal_3_3,UNKNOWN,,1930.96,1928.92,9.28,1,1896.51,1905.37,2.76,3.24,3.71,0.96,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.24,1.6,1.96,0.71,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,5.56,1,1.77,2.54,1.46,1.24,2.76,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4755,2023-01-30 07:00,fractal_3_3,UNKNOWN,,1930.59,1928.92,9.6,1,1916.71,1926.1,0.47,0.96,1.45,0.98,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.24,1.58,1.93,0.69,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,5.55,1,1.79,0.29,1.41,1.24,0.47,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4763,2023-01-31 15:00,fractal_3_3,UNKNOWN,,1929.35,1928.92,10.88,1,1896.51,1905.37,2.2,2.61,3.02,0.81,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.21,1.51,1.81,0.61,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,5.32,1,1.78,2.16,1.25,1.21,2.2,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4764,2023-01-31 19:00,fractal_3_3,UNKNOWN,,1928.06,1925.89,10.21,1,1896.51,1905.37,2.22,2.66,3.09,0.87,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.41,1.74,2.06,0.65,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,5.27,1,1.83,2.01,1.63,1.41,2.22,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4766,2023-02-01 03:00,fractal_3_3,UNKNOWN,,1926.86,1925.89,9.23,1,1900.7,1910.07,1.82,2.33,2.83,1.01,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.69,2.05,2.41,0.72,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,5.17,1,1.86,1.71,1.8,1.69,1.82,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4767,2023-02-01 07:00,fractal_3_3,UNKNOWN,,1926.47,1925.89,9.22,1,1900.7,1910.07,1.78,2.29,2.8,1.02,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.74,2.1,2.46,0.72,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,5.15,1,1.88,1.72,1.8,1.74,1.78,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4768,2023-02-01 11:00,fractal_3_3,UNKNOWN,,1927.73,1925.89,9.02,1,1900.7,1910.07,1.96,2.48,3.0,1.04,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.64,2.0,2.37,0.73,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,5.2,1,1.83,1.75,1.84,1.64,1.96,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4769,2023-02-01 15:00,fractal_3_3,UNKNOWN,,1926.51,1925.89,9.07,1,1900.7,1910.07,1.81,2.33,2.85,1.03,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1942.48,1949.1,1.76,2.13,2.49,0.73,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,5.15,1,1.88,1.75,1.83,1.76,1.81,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4771,2023-02-01 23:00,fractal_3_3,UNKNOWN,,1952.19,1942.46,10.81,1,1900.7,1910.05,3.9,4.33,4.76,0.86,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.87,1,0.8,3.0,,,3.9,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4772,2023-02-02 03:00,fractal_3_3,UNKNOWN,,1952.08,1949.1,10.77,1,1900.7,1910.05,3.9,4.34,4.77,0.87,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.87,1,0.8,3.63,,,3.9,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4773,2023-02-02 07:00,fractal_3_3,UNKNOWN,,1952.64,1949.1,10.89,1,1920.5,1929.93,2.08,2.52,2.95,0.87,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.89,1,0.78,1.76,,,2.08,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4779,2023-02-03 07:00,fractal_3_3,UNKNOWN,,1911.9,1901.58,11.24,1,1900.7,1910.05,0.16,0.58,1.0,0.83,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1951.55,1959.67,3.53,3.89,4.25,0.72,UNAVAILABLE(x1x2_ordinal),1,0,1,0,0,1,1,3.91,1,2.11,-0.75,4.45,3.53,0.16,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4899,2023-03-03 07:00,fractal_3_3,UNKNOWN,,1846.9,1845.25,6.65,1,1829.93,1835.23,1.75,2.15,2.55,0.8,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1860.79,1870.5,2.09,2.82,3.55,1.46,UNAVAILABLE(x1x2_ordinal),1,1,0,0,1,1,1,2.52,1,0.95,1.51,2.34,2.09,1.75,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,RECLAIM_ACCEPTED_ABOVE_SUPPLY,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C4901,2023-03-03 15:00,fractal_3_3,UNKNOWN,,1850.08,1845.25,6.76,1,1829.93,1835.23,2.2,2.59,2.98,0.78,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1860.79,1870.5,1.58,2.3,3.02,1.44,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,2.69,1,0.79,1.48,2.3,1.58,2.2,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
