episode_id,bar_idx,ts,datetime,price,atr,macro_leg_direction,macro_leg_phase,trend_30_atr,trend_90_atr,slope20_atr,dist_sma20_atr,dist_sma50_atr,price_vs_sma50,rsi_1d,rsi_1d_ma,rsi_1d_sub_ma,drop20_atr,rise20_atr,rsi,rsi_min8,rsi_max8,rsi_vs_ma,rsi_drop_6b,consec_down,consec_up,range_exp,atr_level,atr_pctile_proxy,sweet_spot_falling_knife,legpos30,legpos60,legpos90,rsi_bear_div_20b,rsi_bull_div_20b,nas_long_new_8b,nas_short_new_8b,nas_dist_ema_atr,nas_rsi,nas_1d_long_recent,bub_buy_s,bub_buy_m,bub_buy_L,bub_sell_s,bub_sell_m,bub_sell_L,bub_poc_recent,bub_buy_total,bub_sell_total,bub_buy_sell_ratio,bub_large_sell_10b,bub_large_buy_10b,has_4h_demand,dist_4h_demand_low_atr,demand_width_atr,demand_age_bars,demand_touched_on_retest,demand_origin_of_leg,has_d1_demand,dist_d1_demand_atr,has_4h_supply_overhead,dist_4h_supply_low_atr,supply_blocks_2ATR,supply_blocks_3ATR,supply_rejected_before,supply_broken_before,has_d1_supply,dist_d1_supply_atr,rel_volume,below_VAL,dist_POC_atr,dist_VAL_atr,va_width_atr,smc_bos,smc_choch_bars_ago,smc_choch_text,reclaim_body_atr,reclaim_dist_from_demand_atr,reclaim_dist_from_supply_atr,sl_atr,sl_source,sl_type,F_STRICT_top_late,hour_utc,dead_hour
,4644,1672772400,2023-01-03 19:00,1839.47,9.81,REFERENCE_ONLY,REFERENCE_ONLY,4.21,4.34,3.46,1.84,2.71,above,66.3,59.2,False,0.56,3.66,64.82,60.29,75.38,above,10.6,0,1,0.33,9.81,1.15,False,80.8,84.2,86.2,0,0,0,1,2.63,64.82,0,1,6,3,0,0,0,0,10,0,10,0,10,1,2.67,0.92,,1,1,1,1.68,1,0.81,1,1,1,0,1,0.58,0.42,False,0.11,0.61,1.12,,4,CHOCH,0.06,1.75,0.81,2.77,demand,NORMAL_DEMAND_BASE,False,19,False
,4677,1673420400,2023-01-11 07:00,1884.74,7.68,REFERENCE_ONLY,REFERENCE_ONLY,3.37,11.58,6.06,1.95,4.73,above,68.2,63.8,False,0.0,6.27,66.03,62.25,66.47,above,0.4,0,2,0.76,7.68,0.85,False,97.0,97.9,98.2,0,0,0,0,3.49,66.03,0,7,2,0,0,0,0,0,9,0,9,0,2,1,2.22,1.06,,1,1,1,3.76,0,,0,0,0,0,1,3.86,1.28,False,0.5,0.86,1.13,,,,0.53,1.16,,2.32,demand,NORMAL_DEMAND_BASE,False,7,False
,4763,1675177200,2023-01-31 15:00,1929.35,10.88,REFERENCE_ONLY,REFERENCE_ONLY,-0.51,4.94,-0.68,0.35,0.03,above,63.4,69.3,True,0.68,2.26,49.37,32.69,50.94,above,0.0,0,2,1.0,10.88,1.12,False,59.2,62.4,75.9,0,0,0,0,0.16,49.37,0,0,0,0,0,1,0,0,0,1,0.0,1,0,1,3.02,0.81,,1,0,1,5.32,1,1.21,1,1,0,0,1,1.78,1.42,False,0.59,1.47,1.63,,1,CHOCH,0.43,2.2,1.21,3.12,demand,NORMAL_DEMAND_BASE,False,15,False
,4899,1677826800,2023-03-03 07:00,1846.9,6.65,REFERENCE_ONLY,REFERENCE_ONLY,3.7,-2.41,4.37,2.18,2.88,above,45.2,36.2,False,0.0,5.7,64.66,54.79,64.66,above,0.0,0,3,0.88,6.65,0.79,False,97.8,97.8,62.6,0,0,0,0,1.71,64.66,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2.55,0.8,,1,0,1,2.52,1,2.09,0,1,0,1,1,0.95,0.89,False,0.56,1.2,0.78,,14,CHOCH,0.55,1.75,2.09,2.65,demand,NORMAL_DEMAND_BASE,False,7,False
,4908,1678129200,2023-03-06 19:00,1846.56,6.19,REFERENCE_ONLY,REFERENCE_ONLY,4.75,-1.1,0.71,0.57,2.6,above,52.2,38.7,False,1.31,2.42,57.97,57.97,71.08,below,13.1,2,0,0.34,6.19,0.76,False,78.1,78.1,63.6,0,0,0,0,1.44,57.97,0,6,0,0,0,0,0,0,6,0,6,0,0,1,2.69,0.86,,1,0,1,2.53,1,2.3,0,1,0,0,1,0.98,0.42,True,-1.07,-0.3,1.09,,,,-0.07,1.83,2.3,2.79,demand,NORMAL_DEMAND_BASE,False,19,False
,4918,1678273200,2023-03-08 11:00,1820.38,7.13,REFERENCE_ONLY,REFERENCE_ONLY,-3.06,-1.83,-3.21,-2.44,-1.39,below,35.9,39.2,True,4.81,1.32,31.2,27.11,56.46,below,20.2,0,3,1.4,7.13,0.91,True,22.5,29.3,29.3,0,0,1,0,,31.2,0,0,0,0,0,4,2,0,0,6,0.0,6,0,1,2.2,1.33,,1,1,1,1.1,1,3.13,0,0,1,0,1,2.27,1.5,False,0.86,1.16,0.35,,4,CHOCH,0.88,0.87,3.13,2.3,demand,NORMAL_DEMAND_BASE,False,11,False
,4926,1678388400,2023-03-09 19:00,1830.74,7.44,REFERENCE_ONLY,REFERENCE_ONLY,-0.65,-0.76,-2.83,0.63,-0.11,below,37.0,39.3,True,2.83,2.66,52.92,33.98,54.18,above,1.3,1,0,0.75,7.44,0.97,False,43.7,48.6,48.6,0,0,0,0,0.06,52.92,0,0,0,0,4,0,0,0,0,4,0.0,2,0,1,2.54,0.62,,1,1,1,0.06,1,1.61,1,1,0,0,1,1.78,0.81,False,2.07,2.54,2.28,,12,CHOCH,-0.57,1.92,1.61,2.64,demand,NORMAL_DEMAND_BASE,False,19,False
,4964,1679277600,2023-03-20 02:00,1988.08,14.74,REFERENCE_ONLY,REFERENCE_ONLY,7.48,12.21,5.71,3.83,6.89,above,72.4,57.6,False,0.0,6.23,71.86,65.52,81.08,above,9.2,0,1,1.34,14.74,1.58,True,97.9,98.6,98.6,0,0,0,0,5.01,71.86,0,1,1,4,0,0,0,0,6,0,6,0,5,1,5.47,0.63,,1,0,1,5.18,0,,0,0,0,0,1,2.04,0.56,False,0.62,1.1,0.96,,,,1.26,4.83,,7.05,swing,TOP_EXHAUSTION,True,2,True
,4996,1679911200,2023-03-27 10:00,1949.14,12.76,REFERENCE_ONLY,REFERENCE_ONLY,-2.26,7.63,0.74,-1.93,-0.65,below,64.6,66.9,True,3.96,0.74,41.93,41.93,66.95,below,25.0,7,0,1.13,12.76,1.12,True,21.6,53.0,69.8,0,0,0,1,0.3,41.93,0,0,0,0,1,1,0,0,0,2,0.0,1,0,1,1.17,0.78,,1,0,1,3.15,1,3.41,0,0,1,0,1,0.91,4.16,True,-1.64,-0.53,1.75,,,,-0.54,0.39,3.41,1.27,demand,V_REVERSAL_DEMAND,False,10,False
,5016,1680199200,2023-03-30 18:00,1980.15,9.35,REFERENCE_ONLY,REFERENCE_ONLY,-1.45,15.98,3.32,1.56,1.31,above,59.4,67.0,True,0.0,3.32,59.36,45.37,59.36,above,0.0,0,2,0.36,9.35,0.77,False,61.0,68.4,83.7,0,0,0,0,1.97,59.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.66,1.02,,1,1,1,4.17,1,1.34,1,1,0,0,1,0.13,0.28,False,1.17,1.88,1.42,,,,0.03,1.64,1.34,2.76,demand,NORMAL_DEMAND_BASE,False,18,True
,5042,1680746400,2023-04-06 02:00,2015.59,9.94,REFERENCE_ONLY,REFERENCE_ONLY,5.14,9.63,4.66,1.78,3.63,above,65.5,63.3,False,0.9,6.23,70.53,70.53,74.29,,3.8,0,1,0.85,9.94,0.8,False,80.0,81.3,86.6,0,0,0,1,,,0,2,3,4,0,0,0,0,9,0,9,0,9,0,,,,0,0,1,5.78,0,,0,0,0,0,1,1.12,0.43,False,0.12,0.66,0.73,,9,CHOCH,0.3,,,6.73,swing,TOP_EXHAUSTION,True,2,True
,5055,1681192800,2023-04-11 06:00,2004.5,10.62,REFERENCE_ONLY,REFERENCE_ONLY,3.62,1.85,-1.5,-0.22,1.45,above,59.1,62.3,True,1.88,1.55,50.92,42.98,50.92,below,0.0,0,2,0.92,10.62,0.89,False,66.1,68.7,71.8,0,0,0,0,0.89,50.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.15,0.97,,1,1,1,1.01,1,1.63,1,1,0,0,1,1.63,0.93,False,0.57,0.9,1.18,,,,0.52,1.19,1.63,2.25,demand,NORMAL_DEMAND_BASE,False,6,False
,5087,1681826400,2023-04-18 14:00,2004.09,12.2,REFERENCE_ONLY,REFERENCE_ONLY,-0.12,4.22,-1.84,-0.9,-0.55,below,55.2,61.4,True,3.47,0.75,42.33,38.62,46.33,below,4.0,0,1,1.06,12.2,1.12,False,34.0,37.9,56.6,0,0,0,0,,42.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.96,0.84,,1,1,1,1.0,1,0.34,1,1,1,0,1,1.65,1.5,False,0.39,0.64,0.7,,,,0.4,0.12,0.34,1.06,demand,V_REVERSAL_DEMAND,False,14,False
,5103,1682056800,2023-04-21 06:00,1986.1,11.1,REFERENCE_ONLY,REFERENCE_ONLY,-4.74,1.69,-1.03,-1.05,-1.98,below,55.8,60.6,True,1.86,1.08,44.74,44.74,53.66,below,8.9,4,0,1.56,11.1,1.05,True,22.5,21.3,36.8,0,0,0,0,,44.74,0,4,1,0,0,0,0,0,5,0,5,0,1,1,1.52,0.93,,1,0,1,0.37,1,1.43,1,1,1,0,1,1.17,1.42,True,-1.36,-0.51,1.25,,11,CHOCH,-0.79,0.59,1.43,1.62,demand,V_REVERSAL_DEMAND,False,6,False
,5147,1683036000,2023-05-02 14:00,2012.24,10.95,REFERENCE_ONLY,REFERENCE_ONLY,1.22,0.61,1.4,2.29,2.03,above,49.2,52.8,True,0.0,2.77,49.48,44.88,55.83,above,6.4,0,3,3.53,10.95,1.02,True,84.3,85.8,54.1,0,0,0,0,,49.48,0,1,0,1,0,0,0,0,2,0,2,0,1,1,3.21,0.74,,1,0,1,0.57,1,2.44,0,1,0,1,1,0.36,2.15,False,2.54,3.09,1.56,,,,2.3,2.47,2.44,3.31,demand,NORMAL_DEMAND_BASE,False,14,False
,5165,1683295200,2023-05-05 14:00,2015.44,16.5,REFERENCE_ONLY,REFERENCE_ONLY,1.5,0.7,1.9,-0.76,0.64,above,67.4,54.5,False,2.21,1.9,40.78,40.78,74.92,below,34.1,0,1,1.24,16.5,1.48,True,37.9,41.1,42.4,0,0,0,1,,40.78,0,2,4,0,0,0,0,0,6,0,6,0,6,1,2.24,0.48,,0,0,1,6.11,1,2.03,0,1,1,0,1,0.24,1.45,False,0.68,0.87,2.63,,0,CHOCH,0.7,1.76,2.03,2.34,demand,NORMAL_DEMAND_BASE,False,14,False
,5296,1686045600,2023-06-06 10:00,1957.13,8.7,REFERENCE_ONLY,REFERENCE_ONLY,0.51,-5.79,-0.64,-0.52,0.16,above,46.2,41.8,False,2.69,1.42,52.82,37.72,52.82,above,0.0,1,0,1.45,8.7,0.94,False,42.0,47.2,30.4,0,0,0,0,0.16,52.82,0,0,0,0,1,2,0,0,0,3,0.0,4,0,1,2.19,1.16,,1,1,1,5.4,1,2.27,0,1,1,0,1,0.08,1.15,True,-0.59,-0.27,0.42,,10,CHOCH,-0.6,1.03,2.27,2.29,demand,NORMAL_DEMAND_BASE,False,10,False
,5321,1686578400,2023-06-12 14:00,1955.89,8.69,REFERENCE_ONLY,REFERENCE_ONLY,-0.51,-2.19,-0.98,-0.19,-0.54,below,46.1,44.0,False,1.57,1.85,44.13,44.13,55.45,below,11.3,0,1,1.1,8.69,0.96,False,48.7,46.5,44.8,1,0,0,0,,44.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.87,0.81,,0,1,1,5.49,1,0.84,1,1,1,0,1,4.03,1.3,False,-0.3,0.43,1.12,,,,0.44,1.06,0.84,1.97,demand,V_REVERSAL_DEMAND,False,14,False
,5331,1686722400,2023-06-14 06:00,1951.28,8.47,REFERENCE_ONLY,REFERENCE_ONLY,-1.55,-2.92,-1.56,-0.55,-0.7,below,43.1,44.8,True,1.64,1.03,41.87,38.11,54.18,below,12.3,0,1,0.92,8.47,0.95,False,34.9,29.1,36.2,0,0,0,0,,41.87,0,1,0,0,2,0,0,0,1,2,0.5,0,0,1,1.38,0.83,,1,1,1,5.34,1,1.17,1,1,1,0,1,4.26,0.85,False,0.47,0.71,0.58,,,,0.59,0.55,1.17,1.48,demand,V_REVERSAL_DEMAND,False,6,False
,5350,1687168800,2023-06-19 10:00,1951.96,8.31,REFERENCE_ONLY,REFERENCE_ONLY,-0.01,0.65,0.68,-0.07,-0.33,below,47.8,45.3,False,1.48,2.24,47.82,46.17,58.74,below,10.9,0,1,0.65,8.31,0.94,False,59.1,56.5,46.6,0,0,0,0,,47.82,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3.3,1.17,,1,0,1,5.26,1,3.0,0,0,0,0,1,0.19,0.73,True,-0.52,-0.05,0.77,,6,CHOCH,0.19,2.13,3.0,3.4,demand,NORMAL_DEMAND_BASE,False,10,False
,5414,1688436000,2023-07-04 02:00,1923.65,6.28,REFERENCE_ONLY,REFERENCE_ONLY,-0.21,-5.53,2.6,1.66,0.97,above,43.0,40.3,False,0.36,3.83,55.66,48.37,60.66,above,5.0,0,3,0.66,6.28,0.78,False,80.8,48.1,39.4,0,0,0,0,0.17,55.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.17,1.22,,1,1,1,4.72,1,0.68,1,1,1,0,1,1.56,0.5,False,0.24,0.51,0.41,,,,0.33,0.95,0.68,2.27,demand,NORMAL_DEMAND_BASE,False,2,True
,5435,1688738400,2023-07-07 14:00,1926.94,8.36,REFERENCE_ONLY,REFERENCE_ONLY,1.0,-3.85,-0.33,0.84,1.29,above,38.8,39.6,True,0.33,1.96,56.78,39.96,56.78,above,0.0,0,4,1.71,8.36,1.09,False,75.1,80.8,46.5,0,0,0,0,0.52,56.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.91,1.06,,1,1,1,0.68,1,2.54,0,1,0,0,1,1.44,1.68,False,0.43,1.52,1.61,,,,0.44,1.85,2.54,3.01,demand,NORMAL_DEMAND_BASE,False,14,False
,5478,1689703200,2023-07-18 18:00,1978.73,7.48,REFERENCE_ONLY,REFERENCE_ONLY,6.23,8.71,2.7,2.47,4.67,above,59.0,50.0,False,0.0,3.78,71.88,50.91,71.88,above,0.0,0,6,0.47,7.48,1.05,False,89.6,93.1,93.9,0,0,0,0,3.99,71.88,0,3,2,3,0,0,0,0,8,0,8,0,5,1,4.41,1.16,,1,0,1,2.62,1,4.39,0,0,0,0,1,3.78,0.44,False,2.32,3.07,2.17,,,,0.33,3.25,4.39,4.51,demand,TOP_EXHAUSTION,True,18,True
,5530,1690797600,2023-07-31 10:00,1971.35,9.42,REFERENCE_ONLY,REFERENCE_ONLY,1.27,5.14,0.68,1.11,0.7,above,51.4,57.9,True,0.67,2.77,47.06,41.93,49.15,above,2.1,0,2,1.83,9.42,1.28,False,72.7,64.2,78.5,0,0,0,0,,47.06,0,2,1,0,0,0,0,0,3,0,3,0,1,1,3.06,0.76,,1,1,1,2.27,1,0.27,1,1,1,1,1,4.21,1.22,False,1.57,2.1,0.97,,11,CHOCH,1.54,2.3,0.27,3.16,demand,NORMAL_DEMAND_BASE,False,10,False
,5555,1691157600,2023-08-04 14:00,1941.94,7.29,REFERENCE_ONLY,REFERENCE_ONLY,-2.42,-2.51,-2.05,0.28,-1.49,below,42.8,53.7,True,2.05,1.33,49.29,32.71,49.29,above,0.0,1,0,0.91,7.29,0.99,False,35.9,29.7,27.2,0,0,0,0,,49.29,0,0,0,0,2,4,1,0,0,7,0.0,7,0,1,4.02,1.21,,0,0,1,0.71,1,0.62,1,1,1,0,1,0.75,1.24,False,0.9,1.58,1.5,,,,-0.18,2.8,0.62,4.12,demand,NORMAL_DEMAND_BASE,False,14,False
,5627,1692712800,2023-08-22 14:00,1897.68,7.23,REFERENCE_ONLY,REFERENCE_ONLY,-0.92,-6.23,0.34,0.74,-0.49,below,33.7,33.5,False,0.71,1.69,43.35,40.48,59.99,above,16.6,0,1,1.34,7.23,1.11,True,48.1,27.2,18.4,0,0,0,0,,43.35,1,1,0,0,1,1,0,0,1,2,0.5,3,0,1,12.22,0.63,,0,0,1,4.89,1,0.85,1,1,1,0,1,3.96,1.32,False,0.16,0.83,1.06,,1,CHOCH,1.02,11.59,0.85,1.89,swing,LATE_WIDE,False,14,False
,5668,1693476000,2023-08-31 10:00,1943.76,5.94,REFERENCE_ONLY,REFERENCE_ONLY,4.66,3.54,4.74,1.79,4.35,above,64.1,41.4,False,0.61,5.0,70.12,70.12,78.81,,8.7,3,0,1.54,5.94,0.99,True,88.4,91.8,91.8,0,0,0,0,,,0,1,7,1,0,0,0,0,9,0,9,0,10,0,,,,0,0,1,2.96,0,,0,0,0,0,1,0.88,1.61,True,-0.18,-0.06,0.37,,,,-0.17,,,5.05,swing,TOP_EXHAUSTION,True,10,False
,5701,1694124000,2023-09-07 22:00,1925.82,4.89,REFERENCE_ONLY,REFERENCE_ONLY,-3.42,6.59,-2.57,0.13,-1.47,below,46.2,52.9,True,2.57,1.93,49.12,31.6,49.12,above,0.0,0,2,1.41,4.89,0.85,False,28.1,44.9,60.3,0,0,0,0,,49.12,0,0,0,0,3,5,0,0,0,8,0.0,6,0,1,2.16,1.46,,1,1,1,1.82,1,3.06,0,0,0,0,1,2.11,0.67,False,0.66,1.09,0.92,,15,CHOCH,1.26,0.7,3.06,2.26,demand,NORMAL_DEMAND_BASE,False,22,False
,5724,1694628000,2023-09-13 18:00,1908.1,4.93,REFERENCE_ONLY,REFERENCE_ONLY,-1.68,-1.47,-4.15,-1.86,-3.28,below,42.1,52.9,True,4.15,0.0,40.97,31.27,40.97,above,0.0,2,0,0.44,4.93,0.89,False,10.4,5.5,8.8,0,0,0,0,,40.97,0,0,0,0,1,6,2,0,0,9,0.0,9,0,1,4.73,1.86,,0,0,1,0.62,1,3.49,0,0,0,0,1,1.76,0.36,False,-0.38,0.01,0.87,,,,-0.38,2.87,3.49,0.3,demand,NORMAL_DEMAND_BASE,False,18,True
,5772,1695664800,2023-09-25 18:00,1915.76,4.48,REFERENCE_ONLY,REFERENCE_ONLY,-3.98,-5.04,-5.55,-1.94,-1.74,below,49.6,49.1,False,6.76,0.0,38.94,38.94,49.8,below,10.9,2,0,0.38,4.48,0.83,False,5.6,31.9,31.9,0,0,0,0,,38.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.31,1.5,,0,0,1,0.21,1,1.97,1,1,1,0,1,1.36,0.25,True,-1.74,-1.34,1.14,,,,-0.04,1.81,1.97,0.52,demand,NORMAL_DEMAND_BASE,False,18,True
,5826,1696615200,2023-10-06 18:00,1831.58,7.09,REFERENCE_ONLY,REFERENCE_ONLY,-2.47,-12.97,0.39,1.23,-2.04,below,19.1,31.8,True,0.03,1.87,51.6,30.79,51.6,above,0.0,1,0,0.66,7.09,1.09,False,52.3,18.1,15.5,0,0,0,0,,51.6,1,0,0,0,0,5,2,0,0,7,0.0,8,0,1,2.62,0.95,,1,0,1,0.39,1,5.9,0,0,0,0,1,5.08,0.35,False,1.48,1.84,1.73,,,,-0.04,1.67,5.9,2.72,demand,NORMAL_DEMAND_BASE,False,18,True
,5842,1697018400,2023-10-11 10:00,1872.17,6.77,REFERENCE_ONLY,REFERENCE_ONLY,7.66,-10.11,7.51,2.97,4.92,above,43.4,28.0,False,0.0,7.64,71.07,63.7,71.07,above,0.0,0,2,1.26,6.77,0.98,False,95.6,71.9,45.1,0,0,0,0,2.68,71.07,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2.84,0.8,,1,1,1,2.36,1,0.18,1,1,1,0,1,2.75,1.42,False,1.65,2.01,1.63,,15,CHOCH,0.25,2.04,0.18,2.94,demand,NORMAL_DEMAND_BASE,False,10,False
,5866,1697536800,2023-10-17 10:00,1927.8,10.65,REFERENCE_ONLY,REFERENCE_ONLY,6.6,1.97,4.48,2.19,5.32,above,60.0,37.5,False,0.2,5.55,71.16,67.28,72.54,below,1.4,0,3,1.23,10.65,1.43,False,95.2,96.9,96.9,0,0,0,0,4.99,71.16,0,2,7,0,0,0,0,0,9,0,9,0,9,1,1.85,0.64,,1,1,1,3.95,1,1.18,1,1,0,0,1,0.0,1.47,False,0.66,1.3,0.98,,,,0.45,1.21,1.18,1.95,demand,TOP_EXHAUSTION,True,10,False
,5875,1697666400,2023-10-18 22:00,1948.22,10.31,REFERENCE_ONLY,REFERENCE_ONLY,6.86,7.19,1.93,1.81,5.39,above,65.4,40.7,False,0.86,3.23,69.23,64.82,77.95,below,8.7,0,1,0.68,10.31,1.31,False,84.8,90.5,90.5,0,0,0,0,4.68,69.23,0,6,3,0,0,0,0,0,9,0,9,0,5,1,3.48,0.44,,1,0,1,4.58,1,1.44,1,1,0,0,1,0.36,0.43,False,-0.14,0.07,0.47,,2,CHOCH,0.04,3.03,1.44,3.58,demand,NORMAL_DEMAND_BASE,False,22,False
,5920,1698660000,2023-10-30 10:00,1998.53,9.82,REFERENCE_ONLY,REFERENCE_ONLY,2.42,15.6,2.62,1.0,2.22,above,73.9,68.6,False,0.73,2.96,59.1,54.44,66.37,below,7.3,0,1,1.05,9.82,1.05,False,80.5,88.7,93.4,0,0,0,0,2.79,59.1,0,4,3,0,0,0,0,0,7,0,7,0,3,1,2.21,0.79,,1,1,1,6.13,1,0.32,1,1,1,0,1,2.01,1.34,False,0.2,0.24,0.81,,,,0.2,1.42,0.32,2.31,demand,NORMAL_DEMAND_BASE,False,10,False
,5955,1699340400,2023-11-07 07:00,1966.12,6.62,REFERENCE_ONLY,REFERENCE_ONLY,-4.73,6.51,-3.04,-2.72,-3.24,below,56.0,66.8,True,4.42,0.0,31.26,31.26,49.82,below,18.6,6,0,1.09,6.62,0.68,True,4.4,22.8,53.8,0,0,0,0,,31.26,0,0,0,0,0,2,3,0,0,5,0.0,5,0,1,1.94,1.11,,0,1,1,5.79,1,4.54,0,0,1,0,1,0.88,1.04,False,-1.09,0.02,1.25,,2,CHOCH,-0.75,0.83,4.54,2.04,demand,V_REVERSAL_DEMAND,False,7,False
,5998,1700132400,2023-11-16 11:00,1979.7,8.77,REFERENCE_ONLY,REFERENCE_ONLY,2.46,0.09,4.68,2.51,2.38,above,52.1,54.6,True,0.0,5.37,55.52,50.39,64.42,below,8.9,0,1,2.77,8.77,1.07,True,94.1,66.3,61.8,0,0,0,0,0.63,55.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.77,0.88,,1,1,1,6.68,1,2.62,0,1,0,1,1,3.33,1.51,False,1.59,2.65,1.38,,11,CHOCH,1.67,1.89,2.62,2.87,demand,NORMAL_DEMAND_BASE,False,11,False
,6049,1701226800,2023-11-29 03:00,2044.63,8.47,REFERENCE_ONLY,REFERENCE_ONLY,5.66,8.97,6.21,3.53,5.35,above,74.8,60.4,False,0.28,6.21,83.3,67.06,83.3,above,0.0,1,0,0.72,8.47,1.17,False,88.7,92.4,93.9,0,0,0,0,6.1,83.3,0,5,4,0,0,0,0,0,9,0,9,0,4,1,3.94,0.9,,1,0,1,4.52,0,,0,0,0,0,1,0.37,0.72,False,-0.27,0.16,0.87,,,,-0.27,3.04,,4.04,demand,TOP_EXHAUSTION,True,3,False
,6069,1701687600,2023-12-04 11:00,2050.09,17.57,REFERENCE_ONLY,REFERENCE_ONLY,2.2,6.29,0.31,-0.01,1.43,above,79.4,66.7,False,2.16,0.86,64.5,62.43,78.42,below,13.9,3,0,1.85,17.57,2.24,True,32.3,47.6,56.0,0,0,0,0,2.77,64.5,0,1,3,0,0,0,0,0,4,0,4,0,3,1,0.93,0.44,,1,1,1,3.5,0,,0,0,0,0,1,0.08,1.65,False,-0.88,0.43,2.16,,4,CHOCH,-1.04,0.49,,1.03,demand,V_REVERSAL_DEMAND,False,11,False
,6119,1702580400,2023-12-14 19:00,2036.38,12.04,REFERENCE_ONLY,REFERENCE_ONLY,0.65,3.68,4.12,3.02,2.01,above,56.4,59.9,True,0.56,5.15,62.69,36.59,71.92,above,9.2,0,1,0.53,12.04,1.2,False,84.6,37.2,37.2,0,1,0,0,1.67,62.69,0,0,0,0,2,0,0,0,0,2,0.0,1,0,1,5.26,0.59,,1,0,1,2.51,1,8.24,0,0,0,0,1,0.46,0.39,False,0.41,0.54,0.83,,4,CHOCH,0.43,4.67,8.24,5.36,swing,LATE_WIDE,False,19,False
,6162,1703631600,2023-12-26 23:00,2065.31,8.48,REFERENCE_ONLY,REFERENCE_ONLY,4.8,3.61,3.43,1.58,3.0,above,63.0,53.5,False,0.37,4.01,58.7,57.92,64.7,,6.0,1,0,0.52,8.48,0.78,False,89.2,94.6,94.6,0,0,0,0,,,0,5,0,0,0,0,0,0,5,0,5,0,1,0,,,,0,0,1,2.75,0,,0,0,0,0,1,2.18,0.45,False,-0.1,0.07,0.36,,,,-0.35,,,4.56,swing,LATE_WIDE,False,23,False
,6193,1704337200,2024-01-04 03:00,2047.26,10.26,REFERENCE_ONLY,REFERENCE_ONLY,-1.73,5.8,-1.77,-1.22,-1.3,below,51.6,59.1,True,2.8,1.12,39.87,31.97,49.26,below,9.4,0,3,0.61,10.26,1.12,False,28.8,38.3,64.3,0,0,1,0,,39.87,0,0,0,0,2,1,0,0,0,3,0.0,1,0,1,1.93,0.87,,1,1,1,2.12,1,2.39,0,1,1,0,1,0.22,0.53,False,0.26,0.52,0.27,,4,CHOCH,0.26,1.06,2.39,2.03,demand,V_REVERSAL_DEMAND,False,3,False
,6210,1704754800,2024-01-08 23:00,2034.14,9.98,REFERENCE_ONLY,REFERENCE_ONLY,-3.38,-0.2,-0.16,-0.55,-2.22,below,50.4,58.5,True,1.41,0.77,34.54,32.43,47.31,below,9.9,0,3,0.79,9.98,1.08,False,28.0,24.2,25.4,0,1,1,0,,34.54,0,0,0,0,3,0,0,0,0,3,0.0,0,0,1,0.98,0.88,,1,1,1,1.69,1,1.13,1,1,1,0,1,1.36,0.42,False,0.61,0.61,0.0,,,,0.61,0.1,1.13,1.08,demand,V_REVERSAL_DEMAND,False,23,False
,6295,1706497200,2024-01-29 03:00,2028.78,6.67,REFERENCE_ONLY,REFERENCE_ONLY,1.18,-0.62,-0.07,1.15,1.1,above,47.4,47.0,False,0.61,2.28,53.67,45.45,54.1,above,0.4,0,3,0.73,6.67,0.76,False,68.0,47.5,44.7,0,0,0,0,0.15,53.67,0,0,0,0,2,1,0,0,0,3,0.0,1,0,1,2.91,1.31,,1,1,1,0.15,1,3.5,0,0,0,0,1,0.46,1.68,False,0.66,0.75,0.74,,,,0.5,1.6,3.5,3.01,demand,NORMAL_DEMAND_BASE,False,3,False
,6362,1707807600,2024-02-13 07:00,2026.57,6.25,REFERENCE_ONLY,REFERENCE_ONLY,0.42,0.23,-1.53,-0.0,-0.97,below,43.1,50.1,True,1.53,1.86,46.02,32.63,46.02,above,0.0,0,2,0.74,6.25,0.76,False,44.9,27.4,30.7,0,0,0,0,,46.02,0,0,0,0,1,0,0,0,0,1,0.0,0,0,1,2.35,1.38,,1,1,1,1.36,1,0.3,1,1,1,0,1,0.67,0.6,False,0.46,0.95,1.2,,,,0.46,0.97,0.3,2.45,demand,NORMAL_DEMAND_BASE,False,7,False
,6376,1708009200,2024-02-15 15:00,2004.51,8.59,REFERENCE_ONLY,REFERENCE_ONLY,-3.21,-1.13,-1.92,0.25,-1.7,below,33.8,47.9,True,2.57,1.99,46.84,27.84,46.84,above,0.0,0,7,1.17,8.59,1.03,False,38.3,25.0,25.0,0,0,1,0,,46.84,0,0,0,0,2,4,1,0,0,7,0.0,7,0,1,2.36,1.0,,1,1,1,0.38,1,2.23,0,1,0,0,1,1.71,1.42,False,1.35,1.48,1.4,,12,CHOCH,0.09,1.36,2.23,2.46,demand,NORMAL_DEMAND_BASE,False,15,False
