candidate_id,timestamp,label,gt_id,fragile,anatomy_class,supply_category,demand_category,mfe_atr_36,mae_atr_36
C2547,2021-08-25 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.61,1.26
C2553,2021-08-26 14:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,5.98,0.52
C2554,2021-08-26 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,6.24,0.63
C2555,2021-08-26 22:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,5.95,1.07
C2558,2021-08-27 10:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,5.53,0.54
C2566,2021-08-30 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.85,2.14
C2567,2021-08-30 22:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.73,2.62
C2571,2021-08-31 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,2.23,3.67
C2573,2021-08-31 22:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,3.55,4.82
C2577,2021-09-01 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,3.13,4.46
C2578,2021-09-01 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,3.02,4.82
C2579,2021-09-01 22:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,3.21,4.92
C2582,2021-09-02 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,3.27,4.59
C2583,2021-09-02 14:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,3.56,4.02
C2584,2021-09-02 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,4.15,4.59
C2587,2021-09-03 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,3.82,5.8
C2605,2021-09-08 10:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.64,5.83
C2606,2021-09-08 14:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.02,5.81
C2607,2021-09-08 18:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.39,5.42
C2608,2021-09-08 22:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.43,5.33
C2611,2021-09-09 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,2.13,5.17
C2622,2021-09-13 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,2.37,6.11
C2705,2021-10-01 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.31,0.7
C2713,2021-10-04 10:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,3.06,0.65
C2719,2021-10-05 10:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,3.38,0.81
C2724,2021-10-06 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,5.66,0.07
C2726,2021-10-06 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,4.26,1.32
C2727,2021-10-06 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,4.45,1.45
C2747,2021-10-12 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.79,0.96
C2749,2021-10-12 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.63,1.19
C2752,2021-10-12 22:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,5.65,0.64
C2753,2021-10-13 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,5.65,0.71
C2769,2021-10-15 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,6.41,0.97
C2771,2021-10-18 02:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,6.64,1.14
C2774,2021-10-18 14:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,6.36,0.6
C2775,2021-10-18 18:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,6.91,0.26
C2779,2021-10-19 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.28,1.37
C2781,2021-10-19 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,6.2,0.37
C2787,2021-10-20 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.12,0.71
C2788,2021-10-20 22:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,3.52,1.34
C2789,2021-10-21 02:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,3.52,1.21
C2790,2021-10-21 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,3.4,1.46
C2793,2021-10-21 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.03,1.43
C2794,2021-10-21 22:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.07,1.85
C2795,2021-10-22 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_PRESENT_NEUTRAL,3.8,2.08
C2811,2021-10-26 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,2.01,3.83
C2814,2021-10-27 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,3.23,3.86
C2847,2021-11-03 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,14.1,-0.1
C2848,2021-11-03 22:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,12.9,0.66
C2852,2021-11-04 14:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,8.65,0.98
C2859,2021-11-05 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_ABSENT_OR_IRRELEVANT,5.55,0.56
C2860,2021-11-07 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_ABSENT_OR_IRRELEVANT,5.38,0.74
C2862,2021-11-08 07:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,6.61,0.26
C2863,2021-11-08 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,5.93,0.36
C2865,2021-11-08 19:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,6.64,0.64
C2866,2021-11-08 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.95,0.5
C2867,2021-11-09 03:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.68,0.61
C2869,2021-11-09 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,6.12,0.72
C2873,2021-11-10 03:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,7.8,0.62
C2944,2021-11-26 03:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.19,5.98
C3029,2021-12-16 11:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_BUT_BROKEN,DEMAND_SUPPORTING_RETEST,2.34,1.0
C3030,2021-12-16 15:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,2.06,1.3
C3048,2021-12-21 15:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,4.77,0.36
C3049,2021-12-21 19:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,5.1,0.49
C3050,2021-12-21 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,5.53,0.55
C3052,2021-12-22 07:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,5.55,0.25
C3053,2021-12-22 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,6.5,0.17
C3085,2021-12-30 19:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.62,4.88
C3086,2021-12-30 23:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.24,5.75
C3087,2021-12-31 03:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.2,5.8
C3103,2022-01-04 19:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.06,4.32
C3104,2022-01-04 23:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.0,4.69
C3118,2022-01-07 07:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_TOO_DEEP,4.51,1.04
C3119,2022-01-07 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,4.22,0.49
C3126,2022-01-10 15:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,3.74,0.07
C3132,2022-01-11 15:00,BOM,GT17A,yes,NEEDS_VISUAL_REVIEW,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,2.94,1.84
C3162,2022-01-18 15:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.56,0.53
C3178,2022-01-21 07:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.62,7.12
C3181,2022-01-21 19:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,2.48,6.89
C3182,2022-01-23 23:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_TOO_DEEP,2.43,7.95
C3183,2022-01-24 03:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_TOO_DEEP,2.28,8.03
C3190,2022-01-25 07:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,2.07,7.41
C3242,2022-02-06 23:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,8.95,0.12
C3243,2022-02-07 03:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,9.45,-0.0
C3244,2022-02-07 07:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,9.2,0.01
C3245,2022-02-07 11:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,8.4,0.28
C3252,2022-02-08 15:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,7.52,1.07
C3254,2022-02-08 23:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,10.12,1.3
C3255,2022-02-09 03:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,10.14,1.29
C3256,2022-02-09 07:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,14.23,1.28
C3266,2022-02-10 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,13.61,0.98
C3268,2022-02-11 07:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,12.88,0.18
C3269,2022-02-11 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,11.57,-0.01
C3273,2022-02-14 03:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,6.72,0.94
C3274,2022-02-14 07:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,6.23,1.18
C3281,2022-02-15 11:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.66,0.2
C3282,2022-02-15 15:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ORIGIN_OF_LEG,5.01,0.42
C3283,2022-02-15 19:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ORIGIN_OF_LEG,5.28,0.27
C3284,2022-02-15 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,7.12,0.1
C3285,2022-02-16 03:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,10.4,0.42
C3287,2022-02-16 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,11.74,0.19
C3289,2022-02-16 19:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,11.41,0.18
C3290,2022-02-16 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,12.3,0.12
C3294,2022-02-17 15:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,8.34,2.06
C3295,2022-02-17 19:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,8.78,2.33
C3300,2022-02-18 15:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,7.81,1.8
C3301,2022-02-18 19:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,8.15,2.02
C3302,2022-02-20 23:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,7.76,1.95
C3305,2022-02-21 11:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,7.58,1.62
C3312,2022-02-22 15:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,6.61,2.38
C3317,2022-02-23 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,7.11,2.94
C3318,2022-02-23 15:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,7.03,3.28
C3319,2022-02-23 19:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,7.02,3.32
C3326,2022-02-24 23:00,BOM,GT18,no,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,4.74,1.63
C3327,2022-02-25 03:00,BOM,GT18,no,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,4.39,1.93
C3328,2022-02-25 07:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,4.76,1.39
C3330,2022-02-25 15:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,5.55,-0.0
C3331,2022-02-25 19:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,5.6,-0.13
C3332,2022-02-27 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,4.08,0.82
C3333,2022-02-28 03:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,4.9,0.77
C3335,2022-02-28 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,5.91,0.88
C3336,2022-02-28 15:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,8.01,0.04
C3337,2022-02-28 19:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,8.41,0.38
C3338,2022-02-28 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,9.37,0.04
C3339,2022-03-01 03:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,10.68,0.1
C3345,2022-03-02 03:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,8.23,1.48
C3347,2022-03-02 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,8.78,0.91
C3350,2022-03-02 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,9.58,0.44
C3351,2022-03-03 03:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,9.84,0.3
C3355,2022-03-03 19:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,9.31,0.46
C3356,2022-03-03 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,9.26,0.37
C3357,2022-03-04 03:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,9.81,0.14
C3361,2022-03-04 19:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,7.59,1.52
C3365,2022-03-07 11:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_TOO_DEEP,4.83,3.97
C3366,2022-03-07 15:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_TOO_DEEP,4.22,4.61
C3368,2022-03-07 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_TOO_DEEP,4.37,4.41
C3370,2022-03-08 07:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.14,4.81
C3407,2022-03-16 10:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ORIGIN_OF_LEG,2.92,1.43
C3410,2022-03-16 22:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.1,1.49
C3420,2022-03-18 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.83,1.45
C3509,2022-04-08 10:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,6.51,0.06
C3510,2022-04-08 14:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,6.7,0.27
C3511,2022-04-08 18:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,6.7,0.81
C3512,2022-04-10 22:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,7.22,0.58
C3513,2022-04-11 02:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,7.66,0.67
C3516,2022-04-11 14:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.41,0.81
C3518,2022-04-11 22:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,4.7,1.72
C3519,2022-04-12 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.56,1.88
C3520,2022-04-12 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.75,1.46
C3523,2022-04-12 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_TOO_DEEP,2.9,2.71
C3524,2022-04-12 22:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_TOO_DEEP,2.69,3.01
C3525,2022-04-13 02:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_TOO_DEEP,2.41,3.26
C3534,2022-04-14 14:00,NAO,GT19A,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_TOO_DEEP,2.45,7.51
C3535,2022-04-14 18:00,NAO,GT19A,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,2.61,8.54
C3678,2022-05-19 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_ABSENT_OR_IRRELEVANT,2.85,0.92
C3679,2022-05-19 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_ABSENT_OR_IRRELEVANT,3.02,1.05
C3685,2022-05-20 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,2.55,0.48
C3727,2022-05-31 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,5.01,1.21
C3728,2022-05-31 22:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,5.36,0.91
C3729,2022-06-01 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,5.44,0.51
C3730,2022-06-01 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,5.59,0.35
C3736,2022-06-02 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.36,2.01
C3773,2022-06-10 10:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,6.37,4.03
C3817,2022-06-21 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,2.04,2.9
C3949,2022-07-21 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,5.5,0.75
